timestamp,id,temp_pc1,atmosphere_pc1,wind_pc1,soil_moist_pc1,weekend,holiday
2015-01-11 00:00:00,PAN_day_0,-0.4430667388703648,-1.6997478,2.1580346,-0.97102565,1.0,0.0
2015-01-11 01:00:00,PAN_day_0,-0.4589130698384633,-1.6507728,1.9429417,-0.9644284,1.0,0.0
2015-01-11 02:00:00,PAN_day_0,-0.5194287885182287,-1.6293285,2.0924878,-0.9644284,1.0,0.0
2015-01-11 03:00:00,PAN_day_0,-0.482682504401807,-1.6415079,2.0058882,-0.9644284,1.0,0.0
2015-01-11 04:00:00,PAN_day_0,-0.3110530845097361,-1.598129,1.914921,-0.9644284,1.0,0.0
2015-01-11 05:00:00,PAN_day_0,-0.6735078222031592,-1.5759578,1.5298811,-0.9644284,1.0,0.0
2015-01-11 06:00:00,PAN_day_0,-0.5578664488507642,-1.6341542,1.6101059,-0.9644284,1.0,0.0
2015-01-11 07:00:00,PAN_day_0,-1.1975475104966598,-1.5308249,1.5063103,-0.9644284,1.0,0.0
2015-01-11 08:00:00,PAN_day_0,-0.6013104030119816,-1.7206552,1.240238,-0.9644284,1.0,0.0
2015-01-11 09:00:00,PAN_day_0,-0.11899297465483609,-1.3055339,2.6775577,-0.9644284,1.0,0.0
2015-01-11 10:00:00,PAN_day_0,0.499171671652149,-1.2724036,3.0971496,-0.977857,1.0,0.0
2015-01-11 11:00:00,PAN_day_0,1.14224620152997,-0.96809524,2.6045897,-0.977857,1.0,0.0
2015-01-11 12:00:00,PAN_day_0,1.7712934947026429,-0.79754156,1.8762246,-0.9912851,1.0,0.0
2015-01-11 13:00:00,PAN_day_0,2.417928331335888,-0.7324849,1.3885843,-0.99788225,1.0,0.0
2015-01-11 14:00:00,PAN_day_0,2.1757159634902825,-0.84552556,1.7107012,-1.0047135,1.0,0.0
2015-01-11 15:00:00,PAN_day_0,2.4956044358784526,-0.7522079,2.0468326,-1.0113106,1.0,0.0
2015-01-11 16:00:00,PAN_day_0,2.1164310126399335,-1.5786353,2.287866,-1.0113106,1.0,0.0
2015-01-11 17:00:00,PAN_day_0,1.7690546906279379,-1.5023632,2.1301916,-1.0247387,1.0,0.0
2015-01-11 18:00:00,PAN_day_0,1.5741980478580169,-1.7041162,2.0807383,-1.0247387,1.0,0.0
2015-01-11 19:00:00,PAN_day_0,0.9876640624770684,-1.7133812,2.1101315,-1.0247387,1.0,0.0
2015-01-11 20:00:00,PAN_day_0,0.8134050179960447,-1.7509071,1.9896568,-1.0247387,1.0,0.0
2015-01-11 21:00:00,PAN_day_0,0.25605146653370336,-1.7937925,1.7853193,-1.0247387,1.0,0.0
2015-01-11 22:00:00,PAN_day_0,-0.0764918196386386,-1.7830703,1.5715038,-1.0247387,1.0,0.0
2015-01-11 23:00:00,PAN_day_0,-0.12356968147631801,-1.8442247,1.3255394,-1.0247387,1.0,0.0
2015-01-12 00:00:00,PAN_day_1,-0.20858801408567354,-1.7004749,1.1435362,-1.0181416,0.0,0.0
2015-01-12 01:00:00,PAN_day_1,-0.30711087797109093,-1.6071571,1.0749259,-1.0181416,0.0,0.0
2015-01-12 02:00:00,PAN_day_1,-0.6384078944174957,-1.8020663,1.1984682,-1.0181416,0.0,0.0
2015-01-12 03:00:00,PAN_day_1,-0.44059544050574534,-1.7141081,0.9623853,-1.0181416,0.0,0.0
2015-01-12 04:00:00,PAN_day_1,-0.4942403353918593,-1.5810803,0.70332736,-1.0181416,0.0,0.0
2015-01-12 05:00:00,PAN_day_1,-0.1331147706206,-1.6921737,0.18224585,-1.0181416,0.0,0.0
2015-01-12 06:00:00,PAN_day_1,-0.3538440499201871,-1.5710721,0.21338707,-1.0181416,0.0,0.0
2015-01-12 07:00:00,PAN_day_1,-0.9967807558001174,-1.7884331,0.22568084,-1.0181416,0.0,0.0
2015-01-12 08:00:00,PAN_day_1,-0.6603529303658232,-1.78867,-0.08919318,-1.0181416,0.0,0.0
2015-01-12 09:00:00,PAN_day_1,-0.22365887453313926,-1.5041084,0.75783026,-1.0181416,0.0,0.0
2015-01-12 10:00:00,PAN_day_1,0.6503691351055507,-1.0338788,1.1097872,-1.0247387,0.0,0.0
2015-01-12 11:00:00,PAN_day_1,1.5155916374102907,-1.0258178,0.7961264,-1.0315698,0.0,0.0
2015-01-12 12:00:00,PAN_day_1,2.2091321284425236,-0.98655427,0.15578103,-1.038167,0.0,0.0
2015-01-12 13:00:00,PAN_day_1,2.178759811721024,-1.2125754,-0.31583032,-1.0449983,0.0,0.0
2015-01-12 14:00:00,PAN_day_1,2.486984192543386,-1.3344073,-0.2232724,-1.0449983,0.0,0.0
2015-01-12 15:00:00,PAN_day_1,2.2640492382457404,-0.9778853,-0.054900225,-1.0515953,0.0,0.0
2015-01-12 16:00:00,PAN_day_1,2.2610851038778055,-1.1665148,0.49162236,-1.0518295,0.0,0.0
2015-01-12 17:00:00,PAN_day_1,1.806771589810562,-0.9220936,1.0481726,-1.0518295,0.0,0.0
2015-01-12 18:00:00,PAN_day_1,1.3885820888515756,-1.0232822,1.297961,-1.0518295,0.0,0.0
2015-01-12 19:00:00,PAN_day_1,0.8441809776255185,-1.1655114,1.1197118,-1.0518295,0.0,0.0
2015-01-12 20:00:00,PAN_day_1,0.6200415489392725,-1.6539791,1.0336299,-1.0518295,0.0,0.0
2015-01-12 21:00:00,PAN_day_1,0.020470893059899332,-1.6325967,1.0339078,-1.0518295,0.0,0.0
2015-01-12 22:00:00,PAN_day_1,-0.0419919762553585,-1.009733,1.0591222,-1.0518295,0.0,0.0
2015-01-12 23:00:00,PAN_day_1,0.54885132818799,-1.2641025,0.9559999,-1.0452323,0.0,0.0
2015-01-13 00:00:00,PAN_day_2,-0.31449304472008227,-0.66011816,0.67356163,-1.0452323,0.0,0.0
2015-01-13 01:00:00,PAN_day_2,-0.3397608168751063,-1.3129337,0.88236266,-1.0452323,0.0,0.0
2015-01-13 02:00:00,PAN_day_2,0.19845008363254468,-1.1769675,0.9615748,-1.0452323,0.0,0.0
2015-01-13 03:00:00,PAN_day_2,0.36043323775371106,-0.8526157,0.9834238,-1.0452323,0.0,0.0
2015-01-13 04:00:00,PAN_day_2,-0.5316280863423385,-1.0026921,0.98778754,-1.0452323,0.0,0.0
2015-01-13 05:00:00,PAN_day_2,-0.4155177126256587,-1.5191554,0.77799183,-1.0452323,0.0,0.0
2015-01-13 06:00:00,PAN_day_2,-0.3260004727186194,-1.2091873,0.6061456,-1.0452323,0.0,0.0
2015-01-13 07:00:00,PAN_day_2,-0.14836290524781584,-1.4877464,0.25498563,-1.0452323,0.0,0.0
2015-01-13 08:00:00,PAN_day_2,-0.5183968234492906,-1.019191,0.17629498,-1.0452323,0.0,0.0
2015-01-13 09:00:00,PAN_day_2,0.33426949579124016,-0.8223543,0.80719334,-1.0452323,0.0,0.0
2015-01-13 10:00:00,PAN_day_2,1.1588033833205704,-1.0021893,0.70111513,-1.0452323,0.0,0.0
2015-01-13 11:00:00,PAN_day_2,1.6219507643447073,-1.1049815,0.34223774,-1.0520636,0.0,0.0
2015-01-13 12:00:00,PAN_day_2,1.8850709349851174,-1.2908809,-0.09654799,-1.0520636,0.0,0.0
2015-01-13 13:00:00,PAN_day_2,2.348089574981707,-1.202864,-0.48063293,-1.0654919,0.0,0.0
2015-01-13 14:00:00,PAN_day_2,2.174424258796971,-1.2021971,-0.99600166,-1.0654919,0.0,0.0
2015-01-13 15:00:00,PAN_day_2,2.5975670933964046,-1.2560142,-1.1923707,-1.0720888,0.0,0.0
2015-01-13 16:00:00,PAN_day_2,2.5347585860067503,-1.4714006,-0.9167378,-1.0789202,0.0,0.0
2015-01-13 17:00:00,PAN_day_2,2.330793430198359,-1.2038442,-0.44547543,-1.0855174,0.0,0.0
2015-01-13 18:00:00,PAN_day_2,1.6219481813195196,-1.2891445,0.87415516,-1.0855174,0.0,0.0
2015-01-13 19:00:00,PAN_day_2,1.248741903504462,-1.4312004,1.5312581,-1.0855174,0.0,0.0
2015-01-13 20:00:00,PAN_day_2,0.9702852925485567,-1.6683116,1.3903917,-1.0855174,0.0,0.0
2015-01-13 21:00:00,PAN_day_2,0.4785890131279534,-1.6456469,1.2883803,-1.0855174,0.0,0.0
2015-01-13 22:00:00,PAN_day_2,0.30912166014689424,-1.6554053,1.3820273,-1.0855174,0.0,0.0
2015-01-13 23:00:00,PAN_day_2,0.08310286938839016,-1.5720795,1.4271111,-1.0789202,0.0,0.0
2015-01-14 00:00:00,PAN_day_3,0.006553450097071754,-1.6171491,1.4043577,-1.0789202,0.0,0.0
2015-01-14 01:00:00,PAN_day_3,-0.2896907873350845,-1.4015259,1.253184,-1.0789202,0.0,0.0
2015-01-14 02:00:00,PAN_day_3,-0.13370184557448886,-1.1946502,1.1695881,-1.0789202,0.0,0.0
2015-01-14 03:00:00,PAN_day_3,-0.2709801880461866,-0.99144,1.2364454,-1.0789202,0.0,0.0
2015-01-14 04:00:00,PAN_day_3,0.16614155959660842,-1.512832,1.0497952,-1.0789202,0.0,0.0
2015-01-14 05:00:00,PAN_day_3,-0.019752181311558856,-1.4952933,0.08965039,-1.0789202,0.0,0.0
2015-01-14 06:00:00,PAN_day_3,-0.40417095398366626,-1.3571396,-0.10744192,-1.0789202,0.0,0.0
2015-01-14 07:00:00,PAN_day_3,-0.7566616275761202,-1.3937017,-0.0003371963,-1.0789202,0.0,0.0
2015-01-14 08:00:00,PAN_day_3,-0.5963702313930368,-1.5084604,0.23481946,-1.0789202,0.0,0.0
2015-01-14 09:00:00,PAN_day_3,0.4904682827702404,-1.1327524,1.1395653,-1.0789202,0.0,0.0
2015-01-14 10:00:00,PAN_day_3,1.0437417738731092,-1.1940968,1.1976546,-1.0789202,0.0,0.0
2015-01-14 11:00:00,PAN_day_3,1.6343531473213557,-1.1372975,0.8653079,-1.0857513,0.0,0.0
2015-01-14 12:00:00,PAN_day_3,1.6194636374022877,-0.584085,0.51650333,-1.0923485,0.0,0.0
2015-01-14 13:00:00,PAN_day_3,2.4932265540634373,-0.66886467,0.28161955,-1.0923485,0.0,0.0
2015-01-14 14:00:00,PAN_day_3,2.4919172838150376,-0.9130491,0.8979592,-1.0991799,0.0,0.0
2015-01-14 15:00:00,PAN_day_3,2.3369836212822865,-1.0800377,1.6214882,-1.0991799,0.0,0.0
2015-01-14 16:00:00,PAN_day_3,2.3920213769280436,-1.1268483,2.4458532,-1.1060109,0.0,0.0
2015-01-14 17:00:00,PAN_day_3,2.104664334784694,-1.0929878,2.206252,-1.1060109,0.0,0.0
2015-01-14 18:00:00,PAN_day_3,1.5491396033770162,-1.2202096,2.427907,-1.1060109,0.0,0.0
2015-01-14 19:00:00,PAN_day_3,0.9782230800184735,-1.4740858,2.2339194,-1.1060109,0.0,0.0
