timestamp,id,T2M_toc,T2M_san,T2M_dav,weekend,holiday
2015-01-17 05:00:00,PAN_day_6,24.856835937500023,23.255273437500023,22.044335937500023,1,0
2015-01-17 06:00:00,PAN_day_6,24.819696044921898,23.030633544921898,21.874383544921898,1,0
2015-01-17 07:00:00,PAN_day_6,25.675317382812523,24.675317382812523,22.183129882812523,1,0
2015-01-17 08:00:00,PAN_day_6,26.782037353515648,26.321099853515648,23.203912353515648,1,0
2015-01-17 09:00:00,PAN_day_6,27.822625732421898,27.682000732421898,24.494500732421898,1,0
2015-01-17 10:00:00,PAN_day_6,28.675378417968773,28.659753417968773,25.612878417968773,1,0
2015-01-17 11:00:00,PAN_day_6,29.365899658203148,28.779962158203148,26.498712158203148,1,0
2015-01-17 12:00:00,PAN_day_6,29.803369140625023,28.592431640625023,27.045556640625023,1,0
2015-01-17 13:00:00,PAN_day_6,29.624169921875023,28.452294921875023,27.131982421875023,1,0
2015-01-17 14:00:00,PAN_day_6,29.131860351562523,28.061547851562523,26.764672851562523,1,0
2015-01-17 15:00:00,PAN_day_6,28.411004638671898,27.621942138671898,26.075067138671898,1,0
2015-01-17 16:00:00,PAN_day_6,27.7514587402344,26.9389587402344,25.1967712402344,1,0
2015-01-17 17:00:00,PAN_day_6,27.051293945312523,25.848168945312523,24.098168945312523,1,0
2015-01-17 18:00:00,PAN_day_6,26.221582031250023,24.713769531250023,23.049707031250023,1,0
2015-01-17 19:00:00,PAN_day_6,25.764855957031273,24.139855957031273,22.491418457031273,1,0
2015-01-17 20:00:00,PAN_day_6,25.535852050781273,23.738977050781273,22.215539550781273,1,0
2015-01-17 21:00:00,PAN_day_6,25.403405761718773,23.450280761718773,22.067468261718773,1,0
2015-01-17 22:00:00,PAN_day_6,25.299859619140648,23.206109619140648,21.963922119140648,1,0
2015-01-17 23:00:00,PAN_day_6,25.229760742187523,22.979760742187523,21.854760742187523,1,0
2015-01-18 00:00:00,PAN_day_7,25.179864501953148,22.859552001953148,21.711114501953148,1,0
2015-01-18 01:00:00,PAN_day_7,25.133843994140648,22.790093994140648,21.571343994140648,1,0
2015-01-18 02:00:00,PAN_day_7,25.094812011718773,22.727624511718773,21.438562011718773,1,0
2015-01-18 03:00:00,PAN_day_7,25.074731445312523,22.691918945312523,21.293481445312523,1,0
2015-01-18 04:00:00,PAN_day_7,24.994012451171898,22.650262451171898,21.165887451171898,1,0
2015-01-18 05:00:00,PAN_day_7,24.901483154296898,22.588983154296898,21.073358154296898,1,0
2015-01-18 06:00:00,PAN_day_7,24.854333496093773,22.487145996093773,21.049645996093773,1,0
2015-01-18 07:00:00,PAN_day_7,25.569360351562523,23.913110351562523,21.577172851562523,1,0
2015-01-18 08:00:00,PAN_day_7,26.5427185058594,25.7614685058594,22.8708435058594,1,0
2015-01-18 09:00:00,PAN_day_7,27.408105468750023,27.337792968750023,24.369042968750023,1,0
2015-01-18 10:00:00,PAN_day_7,28.215966796875023,28.497216796875023,25.590966796875023,1,0
2015-01-18 11:00:00,PAN_day_7,28.894921875000023,29.473046875000023,26.433984375000023,1,0
2015-01-18 12:00:00,PAN_day_7,29.339959716796898,30.043084716796898,26.871209716796898,1,0
2015-01-18 13:00:00,PAN_day_7,29.508935546875023,30.040185546875023,27.008935546875023,1,0
2015-01-18 14:00:00,PAN_day_7,29.406304931640648,29.593804931640648,26.796929931640648,1,0
2015-01-18 15:00:00,PAN_day_7,29.006982421875023,29.147607421875023,26.342919921875023,1,0
2015-01-18 16:00:00,PAN_day_7,28.213952636718773,28.573327636718773,25.698327636718773,1,0
2015-01-18 17:00:00,PAN_day_7,27.303033447265648,27.381158447265648,24.810845947265648,1,0
2015-01-18 18:00:00,PAN_day_7,26.457727050781273,25.465539550781273,23.637414550781273,1,0
2015-01-18 19:00:00,PAN_day_7,25.999841308593773,24.601403808593773,22.921716308593773,1,0
2015-01-18 20:00:00,PAN_day_7,25.763970947265648,24.185845947265648,22.482720947265648,1,0
2015-01-18 21:00:00,PAN_day_7,25.606164550781273,23.863977050781273,22.199914550781273,1,0
2015-01-18 22:00:00,PAN_day_7,25.456903076171898,23.589715576171898,22.035028076171898,1,0
2015-01-18 23:00:00,PAN_day_7,25.333642578125023,23.411767578125023,21.896142578125023,1,0
2015-01-19 00:00:00,PAN_day_8,25.220178222656273,23.212365722656273,21.727990722656273,0,0
2015-01-19 01:00:00,PAN_day_8,25.158776855468773,23.104089355468773,21.572839355468773,0,0
2015-01-19 02:00:00,PAN_day_8,25.102868652343773,23.126306152343773,21.454431152343773,0,0
2015-01-19 03:00:00,PAN_day_8,25.075067138671898,23.059442138671898,21.371942138671898,0,0
2015-01-19 04:00:00,PAN_day_8,25.053125000000023,23.029687500000023,21.318750000000023,0,0
2015-01-19 05:00:00,PAN_day_8,25.014489746093773,23.123864746093773,21.319177246093773,0,0
2015-01-19 06:00:00,PAN_day_8,24.9970642089844,23.2548767089844,21.3720642089844,0,0
2015-01-19 07:00:00,PAN_day_8,25.474816894531273,23.959191894531273,21.834191894531273,0,0
2015-01-19 08:00:00,PAN_day_8,26.275537109375023,25.080224609375023,22.752099609375023,0,0
2015-01-19 09:00:00,PAN_day_8,27.122918701171898,26.560418701171898,24.076043701171898,0,0
2015-01-19 10:00:00,PAN_day_8,27.9172302246094,28.2531677246094,25.3234802246094,0,0
2015-01-19 11:00:00,PAN_day_8,28.483605957031273,29.475793457031273,25.991418457031273,0,0
2015-01-19 12:00:00,PAN_day_8,28.744073486328148,30.228448486328148,26.392510986328148,0,0
2015-01-19 13:00:00,PAN_day_8,28.732110595703148,30.552423095703148,26.505548095703148,0,0
2015-01-19 14:00:00,PAN_day_8,28.563806152343773,30.571618652343773,26.298181152343773,0,0
2015-01-19 15:00:00,PAN_day_8,28.227563476562523,30.172875976562523,25.829125976562523,0,0
2015-01-19 16:00:00,PAN_day_8,27.681726074218773,29.306726074218773,25.259851074218773,0,0
2015-01-19 17:00:00,PAN_day_8,26.981958007812523,27.825708007812523,24.528833007812523,0,0
2015-01-19 18:00:00,PAN_day_8,26.3032165527344,25.7172790527344,23.6704040527344,0,0
2015-01-19 19:00:00,PAN_day_8,25.945855712890648,24.891168212890648,23.195855712890648,0,0
2015-01-19 20:00:00,PAN_day_8,25.743463134765648,24.524713134765648,22.923150634765648,0,0
2015-01-19 21:00:00,PAN_day_8,25.588891601562523,24.127954101562523,22.729516601562523,0,0
2015-01-19 22:00:00,PAN_day_8,25.436151123046898,23.795526123046898,22.592401123046898,0,0
2015-01-19 23:00:00,PAN_day_8,25.339990234375023,23.464990234375023,22.535302734375023,0,0
2015-01-20 00:00:00,PAN_day_9,25.2336364746094,22.9289489746094,22.4992614746094,0,0
2015-01-20 01:00:00,PAN_day_9,25.074304199218773,22.558679199218773,22.386804199218773,0,0
2015-01-20 02:00:00,PAN_day_9,24.940545654296898,22.292108154296898,22.245233154296898,0,0
2015-01-20 03:00:00,PAN_day_9,24.880487060546898,22.075799560546898,22.099237060546898,0,0
2015-01-20 04:00:00,PAN_day_9,24.8535095214844,21.9003845214844,21.9863220214844,0,0
2015-01-20 05:00:00,PAN_day_9,24.770410156250023,21.590722656250023,21.887597656250023,0,0
2015-01-20 06:00:00,PAN_day_9,24.733758544921898,21.452508544921898,21.780633544921898,0,0
2015-01-20 07:00:00,PAN_day_9,25.641076660156273,23.391076660156273,22.281701660156273,0,0
2015-01-20 08:00:00,PAN_day_9,26.838555908203148,25.776055908203148,23.565118408203148,0,0
2015-01-20 09:00:00,PAN_day_9,27.895684814453148,27.731622314453148,25.044122314453148,0,0
2015-01-20 10:00:00,PAN_day_9,28.728051757812523,29.071801757812523,26.306176757812523,0,0
2015-01-20 11:00:00,PAN_day_9,29.320642089843773,30.125329589843773,27.226892089843773,0,0
2015-01-20 12:00:00,PAN_day_9,29.6555114746094,30.8351989746094,27.7805114746094,0,0
2015-01-20 13:00:00,PAN_day_9,29.841333007812523,31.153833007812523,27.903833007812523,0,0
2015-01-20 14:00:00,PAN_day_9,29.781610107421898,31.172235107421898,27.789422607421898,0,0
2015-01-20 15:00:00,PAN_day_9,29.566674804687523,30.801049804687523,27.386987304687523,0,0
2015-01-20 16:00:00,PAN_day_9,29.090539550781273,29.949914550781273,26.668664550781273,0,0
2015-01-20 17:00:00,PAN_day_9,28.330621337890648,28.580621337890648,25.611871337890648,0,0
2015-01-20 18:00:00,PAN_day_9,27.352746582031273,26.407434082031273,24.321496582031273,0,0
2015-01-20 19:00:00,PAN_day_9,26.692590332031273,25.481652832031273,23.442590332031273,0,0
2015-01-20 20:00:00,PAN_day_9,26.313867187500023,24.860742187500023,22.845117187500023,0,0
2015-01-20 21:00:00,PAN_day_9,26.058801269531273,24.441613769531273,22.457238769531273,0,0
2015-01-20 22:00:00,PAN_day_9,25.825585937500023,24.067773437500023,22.145898437500023,0,0
2015-01-20 23:00:00,PAN_day_9,25.628289794921898,23.745477294921898,21.917352294921898,0,0
2015-01-21 00:00:00,PAN_day_10,25.477746582031273,23.516809082031273,21.852746582031273,0,0
2015-01-21 01:00:00,PAN_day_10,25.372430419921898,23.341180419921898,21.778680419921898,0,0
2015-01-21 02:00:00,PAN_day_10,25.239709472656273,23.161584472656273,21.747521972656273,0,0
2015-01-21 03:00:00,PAN_day_10,25.103784179687523,22.994409179687523,21.736596679687523,0,0
2015-01-21 04:00:00,PAN_day_10,24.979638671875023,22.815576171875023,21.659326171875023,0,0
2015-01-21 05:00:00,PAN_day_10,24.852929687500023,22.649804687500023,21.595117187500023,0,0
2015-01-21 06:00:00,PAN_day_10,24.851251220703148,22.609063720703148,21.562188720703148,0,0
2015-01-21 07:00:00,PAN_day_10,25.410791015625023,23.606103515625023,21.809228515625023,0,0
2015-01-21 08:00:00,PAN_day_10,26.0510192871094,24.6603942871094,22.5275817871094,0,0
2015-01-21 09:00:00,PAN_day_10,26.489831542968773,25.942956542968773,23.411706542968773,0,0
2015-01-21 10:00:00,PAN_day_10,26.932641601562523,27.010766601562523,24.456079101562523,0,0
2015-01-21 11:00:00,PAN_day_10,27.403039550781273,27.684289550781273,25.434289550781273,0,0
2015-01-21 12:00:00,PAN_day_10,27.688500976562523,28.008813476562523,26.118188476562523,0,0
2015-01-21 13:00:00,PAN_day_10,27.821923828125023,28.134423828125023,26.360986328125023,0,0
2015-01-21 14:00:00,PAN_day_10,27.913720703125023,28.132470703125023,26.218408203125023,0,0
2015-01-21 15:00:00,PAN_day_10,27.9091735839844,27.9404235839844,25.8076110839844,0,0
2015-01-21 16:00:00,PAN_day_10,27.715661621093773,27.450036621093773,25.254724121093773,0,0
2015-01-21 17:00:00,PAN_day_10,27.222314453125023,26.425439453125023,24.503564453125023,0,0
2015-01-21 18:00:00,PAN_day_10,26.598168945312523,25.105981445312523,23.637231445312523,0,0
2015-01-21 19:00:00,PAN_day_10,26.235040283203148,24.719415283203148,23.102227783203148,0,0
2015-01-21 20:00:00,PAN_day_10,26.025903320312523,24.439965820312523,22.760278320312523,0,0
2015-01-21 21:00:00,PAN_day_10,25.878076171875023,24.174951171875023,22.518701171875023,0,0
2015-01-21 22:00:00,PAN_day_10,25.750695800781273,23.914758300781273,22.297570800781273,0,0
2015-01-21 23:00:00,PAN_day_10,25.600640869140648,23.639703369140648,22.092828369140648,0,0
2015-01-22 00:00:00,PAN_day_11,25.447930908203148,23.182305908203148,21.979180908203148,0,0
2015-01-22 01:00:00,PAN_day_11,25.286828613281273,22.943078613281273,21.880578613281273,0,0
2015-01-22 02:00:00,PAN_day_11,25.100610351562523,22.780297851562523,21.764672851562523,0,0
2015-01-22 03:00:00,PAN_day_11,24.958123779296898,22.653436279296898,21.598748779296898,0,0
2015-01-22 04:00:00,PAN_day_11,24.875390625000023,22.453515625000023,21.422265625000023,0,0
2015-01-22 05:00:00,PAN_day_11,24.806726074218773,22.275476074218773,21.291101074218773,0,0
2015-01-22 06:00:00,PAN_day_11,24.789025878906273,22.171838378906273,21.195275878906273,0,0
2015-01-22 07:00:00,PAN_day_11,25.5996032714844,23.9667907714844,21.8261657714844,0,0
2015-01-22 08:00:00,PAN_day_11,26.566674804687523,26.113549804687523,23.308862304687523,0,0
2015-01-22 09:00:00,PAN_day_11,27.402124023437523,27.870874023437523,24.863061523437523,0,0
2015-01-22 10:00:00,PAN_day_11,28.0866638183594,29.1179138183594,26.1179138183594,0,0
2015-01-22 11:00:00,PAN_day_11,28.682275390625023,30.026025390625023,27.049462890625023,0,0
2015-01-22 12:00:00,PAN_day_11,29.0288024902344,30.4350524902344,27.6381774902344,0,0
2015-01-22 13:00:00,PAN_day_11,28.968927001953148,30.531427001953148,27.843927001953148,0,0
2015-01-22 14:00:00,PAN_day_11,28.705194091796898,30.408319091796898,27.580194091796898,0,0
2015-01-22 15:00:00,PAN_day_11,28.282647705078148,29.860772705078148,26.985772705078148,0,0
2015-01-22 16:00:00,PAN_day_11,27.714440917968773,28.917565917968773,26.230065917968773,0,0
2015-01-22 17:00:00,PAN_day_11,27.067193603515648,27.598443603515648,25.379693603515648,0,0
2015-01-22 18:00:00,PAN_day_11,26.4313903808594,26.1813903808594,24.4235778808594,0,0
2015-01-22 19:00:00,PAN_day_11,26.086145019531273,25.484582519531273,23.695520019531273,0,0
