timestamp,target,id,temp_pc1,atmosphere_pc1,wind_pc1,soil_moist_pc1,weekend,holiday
2015-01-04 00:00:00,968.0526,PAN_day_0,-0.016614890792151997,-1.6790305,1.0300859,-0.4755836,1,0
2015-01-04 01:00:00,944.0556,PAN_day_0,0.21848171780951006,-1.5413703,1.004564,-0.4755836,1,0
2015-01-04 02:00:00,928.7193,PAN_day_0,-0.31098030649487135,-1.625423,1.0159512,-0.4755836,1,0
2015-01-04 03:00:00,909.5566,PAN_day_0,-0.3999060526589335,-1.5649987,0.95813674,-0.46898663,1,0
2015-01-04 04:00:00,894.6543,PAN_day_0,-0.5223996742050779,-1.6315126,0.90385604,-0.46898663,1,0
2015-01-04 05:00:00,884.6659,PAN_day_0,-0.34011071828584066,-1.6212642,0.68950415,-0.46898663,1,0
2015-01-04 06:00:00,862.9888,PAN_day_0,-0.27171942222798806,-1.61344,0.9203339,-0.46898663,1,0
2015-01-04 07:00:00,871.6873,PAN_day_0,-0.648309455162897,-1.3399872,1.0243137,-0.46898663,1,0
2015-01-04 08:00:00,912.4966,PAN_day_0,-0.5670961367722043,-1.6416813,1.0733562,-0.47581774,1,0
2015-01-04 09:00:00,969.8017,PAN_day_0,-0.01609172852398756,-1.3962963,1.8062471,-0.48241472,1,0
2015-01-04 10:00:00,1019.3105,PAN_day_0,0.9879802406071067,-1.7850013,1.6923343,-0.48901194,1,0
2015-01-04 11:00:00,1059.7497,PAN_day_0,1.627261400355039,-1.3771267,1.5984771,-0.5024403,1,0
2015-01-04 12:00:00,1069.7854,PAN_day_0,2.168880363785895,-1.4993887,1.3156344,-0.5092714,1,0
2015-01-04 13:00:00,1087.2858,PAN_day_0,2.320711544971061,-1.5283766,1.0661948,-0.5224656,1,0
2015-01-04 14:00:00,1087.1689,PAN_day_0,2.6903574571535813,-1.5101273,1.3516829,-0.5358939,1,0
2015-01-04 15:00:00,1075.3804,PAN_day_0,2.7102855727932504,-1.5807998,1.6612343,-0.5424911,1,0
2015-01-04 16:00:00,1056.4102,PAN_day_0,2.597140420650455,-1.6463499,1.8572313,-0.5559192,1,0
2015-01-04 17:00:00,1033.7229,PAN_day_0,2.3767508314166346,-1.7820792,1.3989946,-0.5559192,1,0
2015-01-04 18:00:00,1101.5439,PAN_day_0,1.7426121929223222,-1.6338171,1.4207009,-0.5625164,1,0
