timestamp,id,temp_pc1,atmosphere_pc1,wind_pc1,soil_moist_pc1,weekend,holiday
2015-01-11 00:00:00,PAN_day_0,-0.2324959341620323,-1.6997478,2.1580346,-0.97102565,1.0,0.0
2015-01-11 01:00:00,PAN_day_0,-0.5048602903557285,-1.6507728,1.9429417,-0.9644284,1.0,0.0
2015-01-11 02:00:00,PAN_day_0,-0.47475464496194136,-1.6293285,2.0924878,-0.9644284,1.0,0.0
2015-01-11 03:00:00,PAN_day_0,-0.6935768990830613,-1.6415079,2.0058882,-0.9644284,1.0,0.0
2015-01-11 04:00:00,PAN_day_0,-0.7496572807441203,-1.598129,1.914921,-0.9644284,1.0,0.0
2015-01-11 05:00:00,PAN_day_0,-0.3576852678331468,-1.5759578,1.5298811,-0.9644284,1.0,0.0
2015-01-11 06:00:00,PAN_day_0,-0.7333637670050348,-1.6341542,1.6101059,-0.9644284,1.0,0.0
2015-01-11 07:00:00,PAN_day_0,-0.7660920474099,-1.5308249,1.5063103,-0.9644284,1.0,0.0
2015-01-11 08:00:00,PAN_day_0,-0.6045599066962973,-1.7206552,1.240238,-0.9644284,1.0,0.0
2015-01-11 09:00:00,PAN_day_0,0.1390515631784265,-1.3055339,2.6775577,-0.9644284,1.0,0.0
2015-01-11 10:00:00,PAN_day_0,0.6434308601331014,-1.2724036,3.0971496,-0.977857,1.0,0.0
2015-01-11 11:00:00,PAN_day_0,1.234995534959898,-0.96809524,2.6045897,-0.977857,1.0,0.0
2015-01-11 12:00:00,PAN_day_0,2.040612645597074,-0.79754156,1.8762246,-0.9912851,1.0,0.0
2015-01-11 13:00:00,PAN_day_0,1.914650616911237,-0.7324849,1.3885843,-0.99788225,1.0,0.0
2015-01-11 14:00:00,PAN_day_0,2.4963503906298437,-0.84552556,1.7107012,-1.0047135,1.0,0.0
2015-01-11 15:00:00,PAN_day_0,2.31913178777064,-0.7522079,2.0468326,-1.0113106,1.0,0.0
2015-01-11 16:00:00,PAN_day_0,1.798807065295558,-1.5786353,2.287866,-1.0113106,1.0,0.0
2015-01-11 17:00:00,PAN_day_0,1.8241630018244963,-1.5023632,2.1301916,-1.0247387,1.0,0.0
2015-01-11 18:00:00,PAN_day_0,1.1239802120607962,-1.7041162,2.0807383,-1.0247387,1.0,0.0
2015-01-11 19:00:00,PAN_day_0,0.5977744231647342,-1.7133812,2.1101315,-1.0247387,1.0,0.0
2015-01-11 20:00:00,PAN_day_0,1.0814635321274935,-1.7509071,1.9896568,-1.0247387,1.0,0.0
2015-01-11 21:00:00,PAN_day_0,0.4063185551299002,-1.7937925,1.7853193,-1.0247387,1.0,0.0
2015-01-11 22:00:00,PAN_day_0,0.19272111337801248,-1.7830703,1.5715038,-1.0247387,1.0,0.0
2015-01-11 23:00:00,PAN_day_0,-0.08407396123510541,-1.8442247,1.3255394,-1.0247387,1.0,0.0
2015-01-12 00:00:00,PAN_day_1,-0.5071492904600424,-1.7004749,1.1435362,-1.0181416,0.0,0.0
2015-01-12 01:00:00,PAN_day_1,-0.37559664810811705,-1.6071571,1.0749259,-1.0181416,0.0,0.0
2015-01-12 02:00:00,PAN_day_1,-0.4815253427216011,-1.8020663,1.1984682,-1.0181416,0.0,0.0
2015-01-12 03:00:00,PAN_day_1,-0.8609260034604379,-1.7141081,0.9623853,-1.0181416,0.0,0.0
2015-01-12 04:00:00,PAN_day_1,-0.16258746767634386,-1.5810803,0.70332736,-1.0181416,0.0,0.0
2015-01-12 05:00:00,PAN_day_1,-0.6784936475708261,-1.6921737,0.18224585,-1.0181416,0.0,0.0
2015-01-12 06:00:00,PAN_day_1,-0.9206886696158593,-1.5710721,0.21338707,-1.0181416,0.0,0.0
2015-01-12 07:00:00,PAN_day_1,-0.7880559103248718,-1.7884331,0.22568084,-1.0181416,0.0,0.0
2015-01-12 08:00:00,PAN_day_1,-0.8862054422617454,-1.78867,-0.08919318,-1.0181416,0.0,0.0
2015-01-12 09:00:00,PAN_day_1,-0.10964584358408762,-1.5041084,0.75783026,-1.0181416,0.0,0.0
2015-01-12 10:00:00,PAN_day_1,1.1006002002182533,-1.0338788,1.1097872,-1.0247387,0.0,0.0
2015-01-12 11:00:00,PAN_day_1,1.3426412993488177,-1.0258178,0.7961264,-1.0315698,0.0,0.0
2015-01-12 12:00:00,PAN_day_1,1.9542457702010634,-0.98655427,0.15578103,-1.038167,0.0,0.0
2015-01-12 13:00:00,PAN_day_1,2.356760257886836,-1.2125754,-0.31583032,-1.0449983,0.0,0.0
2015-01-12 14:00:00,PAN_day_1,2.591215859016154,-1.3344073,-0.2232724,-1.0449983,0.0,0.0
2015-01-12 15:00:00,PAN_day_1,2.6062338744688867,-0.9778853,-0.054900225,-1.0515953,0.0,0.0
2015-01-12 16:00:00,PAN_day_1,2.7762248046115836,-1.1665148,0.49162236,-1.0518295,0.0,0.0
2015-01-12 17:00:00,PAN_day_1,1.878551437256511,-0.9220936,1.0481726,-1.0518295,0.0,0.0
2015-01-12 18:00:00,PAN_day_1,1.316278874882609,-1.0232822,1.297961,-1.0518295,0.0,0.0
2015-01-12 19:00:00,PAN_day_1,1.1363322263585534,-1.1655114,1.1197118,-1.0518295,0.0,0.0
2015-01-12 20:00:00,PAN_day_1,0.37445899702284435,-1.6539791,1.0336299,-1.0518295,0.0,0.0
2015-01-12 21:00:00,PAN_day_1,0.609819434077863,-1.6325967,1.0339078,-1.0518295,0.0,0.0
2015-01-12 22:00:00,PAN_day_1,0.22909767519845028,-1.009733,1.0591222,-1.0518295,0.0,0.0
2015-01-12 23:00:00,PAN_day_1,0.13246807662428023,-1.2641025,0.9559999,-1.0452323,0.0,0.0
2015-01-13 00:00:00,PAN_day_2,0.02292728606595023,-0.66011816,0.67356163,-1.0452323,0.0,0.0
2015-01-13 01:00:00,PAN_day_2,-0.1761113504050817,-1.3129337,0.88236266,-1.0452323,0.0,0.0
2015-01-13 02:00:00,PAN_day_2,0.00857978971463767,-1.1769675,0.9615748,-1.0452323,0.0,0.0
2015-01-13 03:00:00,PAN_day_2,-0.11040297542095723,-0.8526157,0.9834238,-1.0452323,0.0,0.0
2015-01-13 04:00:00,PAN_day_2,-0.17289964335852154,-1.0026921,0.98778754,-1.0452323,0.0,0.0
2015-01-13 05:00:00,PAN_day_2,-0.6529171338595167,-1.5191554,0.77799183,-1.0452323,0.0,0.0
2015-01-13 06:00:00,PAN_day_2,-0.4679035829447216,-1.2091873,0.6061456,-1.0452323,0.0,0.0
2015-01-13 07:00:00,PAN_day_2,-0.5321504373203858,-1.4877464,0.25498563,-1.0452323,0.0,0.0
2015-01-13 08:00:00,PAN_day_2,0.058116301641851865,-1.019191,0.17629498,-1.0452323,0.0,0.0
2015-01-13 09:00:00,PAN_day_2,0.09188819791739468,-0.8223543,0.80719334,-1.0452323,0.0,0.0
2015-01-13 10:00:00,PAN_day_2,0.8641258514143255,-1.0021893,0.70111513,-1.0452323,0.0,0.0
