timestamp,id,temp_pc1,atmosphere_pc1,wind_pc1,soil_moist_pc1,weekend,holiday
2015-01-11 00:00:00,PAN_day_0,-0.6982897510263714,-1.6997478,2.1580346,-0.97102565,1.0,0.0
2015-01-11 01:00:00,PAN_day_0,-0.3220135135655721,-1.6507728,1.9429417,-0.9644284,1.0,0.0
2015-01-11 02:00:00,PAN_day_0,-0.32069196517342163,-1.6293285,2.0924878,-0.9644284,1.0,0.0
2015-01-11 03:00:00,PAN_day_0,-1.1265771197329688,-1.6415079,2.0058882,-0.9644284,1.0,0.0
2015-01-11 04:00:00,PAN_day_0,-0.364117118027515,-1.598129,1.914921,-0.9644284,1.0,0.0
2015-01-11 05:00:00,PAN_day_0,-0.9279403705633975,-1.5759578,1.5298811,-0.9644284,1.0,0.0
2015-01-11 06:00:00,PAN_day_0,-0.7002070417010527,-1.6341542,1.6101059,-0.9644284,1.0,0.0
2015-01-11 07:00:00,PAN_day_0,-0.3869092182270084,-1.5308249,1.5063103,-0.9644284,1.0,0.0
2015-01-11 08:00:00,PAN_day_0,-0.39188753801183257,-1.7206552,1.240238,-0.9644284,1.0,0.0
2015-01-11 09:00:00,PAN_day_0,0.28635050969640513,-1.3055339,2.6775577,-0.9644284,1.0,0.0
2015-01-11 10:00:00,PAN_day_0,0.7280997626716659,-1.2724036,3.0971496,-0.977857,1.0,0.0
2015-01-11 11:00:00,PAN_day_0,1.5956354487631546,-0.96809524,2.6045897,-0.977857,1.0,0.0
2015-01-11 12:00:00,PAN_day_0,1.6714307065235023,-0.79754156,1.8762246,-0.9912851,1.0,0.0
2015-01-11 13:00:00,PAN_day_0,2.130400339440126,-0.7324849,1.3885843,-0.99788225,1.0,0.0
2015-01-11 14:00:00,PAN_day_0,2.2496797079234376,-0.84552556,1.7107012,-1.0047135,1.0,0.0
2015-01-11 15:00:00,PAN_day_0,2.2815683697224936,-0.7522079,2.0468326,-1.0113106,1.0,0.0
2015-01-11 16:00:00,PAN_day_0,2.54909338486372,-1.5786353,2.287866,-1.0113106,1.0,0.0
2015-01-11 17:00:00,PAN_day_0,1.9282643957353256,-1.5023632,2.1301916,-1.0247387,1.0,0.0
2015-01-11 18:00:00,PAN_day_0,1.4979437189525409,-1.7041162,2.0807383,-1.0247387,1.0,0.0
2015-01-11 19:00:00,PAN_day_0,1.142592094419298,-1.7133812,2.1101315,-1.0247387,1.0,0.0
2015-01-11 20:00:00,PAN_day_0,1.0801483612007776,-1.7509071,1.9896568,-1.0247387,1.0,0.0
2015-01-11 21:00:00,PAN_day_0,-0.0021459065637667103,-1.7937925,1.7853193,-1.0247387,1.0,0.0
2015-01-11 22:00:00,PAN_day_0,-0.21536156179084653,-1.7830703,1.5715038,-1.0247387,1.0,0.0
2015-01-11 23:00:00,PAN_day_0,-0.1799591751433884,-1.8442247,1.3255394,-1.0247387,1.0,0.0
2015-01-12 00:00:00,PAN_day_1,-0.09376896474384488,-1.7004749,1.1435362,-1.0181416,0.0,0.0
2015-01-12 01:00:00,PAN_day_1,-0.4840135538508894,-1.6071571,1.0749259,-1.0181416,0.0,0.0
2015-01-12 02:00:00,PAN_day_1,0.251732000935097,-1.8020663,1.1984682,-1.0181416,0.0,0.0
2015-01-12 03:00:00,PAN_day_1,-0.35906872684772134,-1.7141081,0.9623853,-1.0181416,0.0,0.0
2015-01-12 04:00:00,PAN_day_1,-0.5283846931135494,-1.5810803,0.70332736,-1.0181416,0.0,0.0
2015-01-12 05:00:00,PAN_day_1,-0.7397811894114896,-1.6921737,0.18224585,-1.0181416,0.0,0.0
2015-01-12 06:00:00,PAN_day_1,-0.7158879297722917,-1.5710721,0.21338707,-1.0181416,0.0,0.0
2015-01-12 07:00:00,PAN_day_1,-0.7482986654787925,-1.7884331,0.22568084,-1.0181416,0.0,0.0
2015-01-12 08:00:00,PAN_day_1,-0.6252826288036024,-1.78867,-0.08919318,-1.0181416,0.0,0.0
2015-01-12 09:00:00,PAN_day_1,0.13423951859748517,-1.5041084,0.75783026,-1.0181416,0.0,0.0
2015-01-12 10:00:00,PAN_day_1,1.157838417793725,-1.0338788,1.1097872,-1.0247387,0.0,0.0
2015-01-12 11:00:00,PAN_day_1,1.337458728538385,-1.0258178,0.7961264,-1.0315698,0.0,0.0
2015-01-12 12:00:00,PAN_day_1,2.1385942664718858,-0.98655427,0.15578103,-1.038167,0.0,0.0
2015-01-12 13:00:00,PAN_day_1,2.379471433603628,-1.2125754,-0.31583032,-1.0449983,0.0,0.0
2015-01-12 14:00:00,PAN_day_1,2.3299024909531987,-1.3344073,-0.2232724,-1.0449983,0.0,0.0
2015-01-12 15:00:00,PAN_day_1,2.6479357126152636,-0.9778853,-0.054900225,-1.0515953,0.0,0.0
2015-01-12 16:00:00,PAN_day_1,2.1154375399472922,-1.1665148,0.49162236,-1.0518295,0.0,0.0
2015-01-12 17:00:00,PAN_day_1,2.1219993644944055,-0.9220936,1.0481726,-1.0518295,0.0,0.0
2015-01-12 18:00:00,PAN_day_1,1.6107482084658014,-1.0232822,1.297961,-1.0518295,0.0,0.0
2015-01-12 19:00:00,PAN_day_1,1.1412791679519645,-1.1655114,1.1197118,-1.0518295,0.0,0.0
2015-01-12 20:00:00,PAN_day_1,0.6819596402804939,-1.6539791,1.0336299,-1.0518295,0.0,0.0
2015-01-12 21:00:00,PAN_day_1,0.3600737439150691,-1.6325967,1.0339078,-1.0518295,0.0,0.0
2015-01-12 22:00:00,PAN_day_1,0.17734578166798418,-1.009733,1.0591222,-1.0518295,0.0,0.0
2015-01-12 23:00:00,PAN_day_1,0.22510322863531218,-1.2641025,0.9559999,-1.0452323,0.0,0.0
2015-01-13 00:00:00,PAN_day_2,0.2819296020081193,-0.66011816,0.67356163,-1.0452323,0.0,0.0
2015-01-13 01:00:00,PAN_day_2,0.03940430265578222,-1.3129337,0.88236266,-1.0452323,0.0,0.0
2015-01-13 02:00:00,PAN_day_2,-0.12886376324320722,-1.1769675,0.9615748,-1.0452323,0.0,0.0
2015-01-13 03:00:00,PAN_day_2,-0.07585377716651713,-0.8526157,0.9834238,-1.0452323,0.0,0.0
2015-01-13 04:00:00,PAN_day_2,-0.44140441965832844,-1.0026921,0.98778754,-1.0452323,0.0,0.0
2015-01-13 05:00:00,PAN_day_2,-0.18718023672677989,-1.5191554,0.77799183,-1.0452323,0.0,0.0
2015-01-13 06:00:00,PAN_day_2,-0.4552797580081652,-1.2091873,0.6061456,-1.0452323,0.0,0.0
2015-01-13 07:00:00,PAN_day_2,-0.6312782552620104,-1.4877464,0.25498563,-1.0452323,0.0,0.0
2015-01-13 08:00:00,PAN_day_2,-0.600322674635351,-1.019191,0.17629498,-1.0452323,0.0,0.0
2015-01-13 09:00:00,PAN_day_2,0.6294713152020688,-0.8223543,0.80719334,-1.0452323,0.0,0.0
2015-01-13 10:00:00,PAN_day_2,0.9779481193382217,-1.0021893,0.70111513,-1.0452323,0.0,0.0
2015-01-13 11:00:00,PAN_day_2,1.6133027582803527,-1.1049815,0.34223774,-1.0520636,0.0,0.0
2015-01-13 12:00:00,PAN_day_2,2.1139830919246223,-1.2908809,-0.09654799,-1.0520636,0.0,0.0
2015-01-13 13:00:00,PAN_day_2,2.3485922698839925,-1.202864,-0.48063293,-1.0654919,0.0,0.0
2015-01-13 14:00:00,PAN_day_2,2.4169476578151587,-1.2021971,-0.99600166,-1.0654919,0.0,0.0
2015-01-13 15:00:00,PAN_day_2,2.7017895170923962,-1.2560142,-1.1923707,-1.0720888,0.0,0.0
2015-01-13 16:00:00,PAN_day_2,2.5065217887393487,-1.4714006,-0.9167378,-1.0789202,0.0,0.0
2015-01-13 17:00:00,PAN_day_2,2.1423897578111886,-1.2038442,-0.44547543,-1.0855174,0.0,0.0
2015-01-13 18:00:00,PAN_day_2,2.0062071120032665,-1.2891445,0.87415516,-1.0855174,0.0,0.0
2015-01-13 19:00:00,PAN_day_2,1.0688292389767,-1.4312004,1.5312581,-1.0855174,0.0,0.0
2015-01-13 20:00:00,PAN_day_2,0.5694293009861701,-1.6683116,1.3903917,-1.0855174,0.0,0.0
2015-01-13 21:00:00,PAN_day_2,0.7108130426514494,-1.6456469,1.2883803,-1.0855174,0.0,0.0
2015-01-13 22:00:00,PAN_day_2,0.19593504907621195,-1.6554053,1.3820273,-1.0855174,0.0,0.0
2015-01-13 23:00:00,PAN_day_2,-0.3053990094075362,-1.5720795,1.4271111,-1.0789202,0.0,0.0
2015-01-14 00:00:00,PAN_day_3,-0.094515075365225,-1.6171491,1.4043577,-1.0789202,0.0,0.0
2015-01-14 01:00:00,PAN_day_3,-0.11710558325874822,-1.4015259,1.253184,-1.0789202,0.0,0.0
2015-01-14 02:00:00,PAN_day_3,0.04638183997864952,-1.1946502,1.1695881,-1.0789202,0.0,0.0
2015-01-14 03:00:00,PAN_day_3,-0.3576316166245605,-0.99144,1.2364454,-1.0789202,0.0,0.0
2015-01-14 04:00:00,PAN_day_3,-0.39768642371723734,-1.512832,1.0497952,-1.0789202,0.0,0.0
2015-01-14 05:00:00,PAN_day_3,-0.12425246458022172,-1.4952933,0.08965039,-1.0789202,0.0,0.0
2015-01-14 06:00:00,PAN_day_3,-0.5881269699342615,-1.3571396,-0.10744192,-1.0789202,0.0,0.0
2015-01-14 07:00:00,PAN_day_3,-0.7443122005157962,-1.3937017,-0.0003371963,-1.0789202,0.0,0.0
2015-01-14 08:00:00,PAN_day_3,-0.6444905825096606,-1.5084604,0.23481946,-1.0789202,0.0,0.0
2015-01-14 09:00:00,PAN_day_3,0.05994554007223792,-1.1327524,1.1395653,-1.0789202,0.0,0.0
2015-01-14 10:00:00,PAN_day_3,1.2100519162074646,-1.1940968,1.1976546,-1.0789202,0.0,0.0
2015-01-14 11:00:00,PAN_day_3,1.48734489070832,-1.1372975,0.8653079,-1.0857513,0.0,0.0
2015-01-14 12:00:00,PAN_day_3,1.990329168080294,-0.584085,0.51650333,-1.0923485,0.0,0.0
2015-01-14 13:00:00,PAN_day_3,2.5529040061038772,-0.66886467,0.28161955,-1.0923485,0.0,0.0
2015-01-14 14:00:00,PAN_day_3,2.3335724756484937,-0.9130491,0.8979592,-1.0991799,0.0,0.0
2015-01-14 15:00:00,PAN_day_3,2.3578603953876462,-1.0800377,1.6214882,-1.0991799,0.0,0.0
2015-01-14 16:00:00,PAN_day_3,2.7934415309523764,-1.1268483,2.4458532,-1.1060109,0.0,0.0
2015-01-14 17:00:00,PAN_day_3,1.8649284604542444,-1.0929878,2.206252,-1.1060109,0.0,0.0
2015-01-14 18:00:00,PAN_day_3,1.8079502562400567,-1.2202096,2.427907,-1.1060109,0.0,0.0
2015-01-14 19:00:00,PAN_day_3,0.8939420997233684,-1.4740858,2.2339194,-1.1060109,0.0,0.0
2015-01-14 20:00:00,PAN_day_3,0.6478728889263519,-1.7387277,1.5378516,-1.1060109,0.0,0.0
2015-01-14 21:00:00,PAN_day_3,0.40970738228348386,-1.7674624,1.1196783,-1.1060109,0.0,0.0
2015-01-14 22:00:00,PAN_day_3,-0.1308646033768134,-1.6176227,1.0311618,-1.1060109,0.0,0.0
2015-01-14 23:00:00,PAN_day_3,-0.07811132923821723,-1.8162006,1.2529302,-1.1060109,0.0,0.0
2015-01-15 00:00:00,PAN_day_4,-0.12982913371242458,-1.6385934,0.8825931,-1.1060109,0.0,0.0
2015-01-15 01:00:00,PAN_day_4,-0.47039959259523556,-1.6446831,0.5662147,-1.1060109,0.0,0.0
2015-01-15 02:00:00,PAN_day_4,-0.3046298725040743,-1.82887,0.6089654,-1.1060109,0.0,0.0
2015-01-15 03:00:00,PAN_day_4,-0.48286675232392945,-1.7577237,0.47022715,-1.1060109,0.0,0.0
2015-01-15 04:00:00,PAN_day_4,-0.7077062735760855,-1.6417447,-0.21214196,-1.1060109,0.0,0.0
2015-01-15 05:00:00,PAN_day_4,-0.6933214921789645,-1.5455873,-0.6990417,-1.1060109,0.0,0.0
2015-01-15 06:00:00,PAN_day_4,-0.5304424639698289,-1.4111952,-0.40083346,-1.1060109,0.0,0.0
2015-01-15 07:00:00,PAN_day_4,-0.8834177100958444,-1.1059504,-0.12824447,-1.1060109,0.0,0.0
2015-01-15 08:00:00,PAN_day_4,-0.6501922731035463,-0.9751849,-0.11845527,-1.1060109,0.0,0.0
2015-01-15 09:00:00,PAN_day_4,0.36572953528439955,-0.9081593,0.5206625,-1.1060109,0.0,0.0
2015-01-15 10:00:00,PAN_day_4,0.9101629076575083,-1.2750506,0.28246072,-1.1060109,0.0,0.0
2015-01-15 11:00:00,PAN_day_4,1.4694431097725378,-0.39742568,0.009684753,-1.112608,0.0,0.0
2015-01-15 12:00:00,PAN_day_4,1.6339178266132999,-0.24541448,-0.2991519,-1.1194391,0.0,0.0
2015-01-15 13:00:00,PAN_day_4,2.19084474131104,0.18664095,-0.6282476,-1.1260364,0.0,0.0
2015-01-15 14:00:00,PAN_day_4,2.0219200370811956,0.26455313,-0.34090942,-1.1262705,0.0,0.0
2015-01-15 15:00:00,PAN_day_4,1.9238471348881205,-0.006998575,0.09399724,-1.1262705,0.0,0.0
2015-01-15 16:00:00,PAN_day_4,1.8988860247878754,-0.40160596,0.8552651,-1.1262705,0.0,0.0
2015-01-15 17:00:00,PAN_day_4,1.6294183815000833,-0.548527,0.8046549,-1.1262705,0.0,0.0
