timestamp,id,temp_pc1,atmosphere_pc1,wind_pc1,soil_moist_pc1,weekend,dow,holiday
2021-01-08 00:00:00,LAT_day_0,-1.899479,2.058998,-0.85327077,0.61880547,0,4,0
2021-01-08 01:00:00,LAT_day_0,-1.9351526,1.9898121,-0.8344137,0.61880547,0,4,0
2021-01-08 02:00:00,LAT_day_0,-1.9138674,1.7613221,-0.9999432,0.61880547,0,4,0
2021-01-08 03:00:00,LAT_day_0,-1.9252841,1.8781533,-1.0726748,0.60974574,0,4,0
2021-01-08 04:00:00,LAT_day_0,-1.938974,2.1376173,-1.163658,0.60974574,0,4,0
2021-01-08 05:00:00,LAT_day_0,-1.9365085,2.2810686,-1.279556,0.59987015,0,4,0
2021-01-08 06:00:00,LAT_day_0,-1.9394422,2.2868998,-1.1461749,0.59987015,0,4,0
2021-01-08 07:00:00,LAT_day_0,-1.9417583,2.1263177,-1.2203908,0.59891826,0,4,0
2021-01-08 08:00:00,LAT_day_0,-1.9472556,1.8843321,-1.3592858,0.59891826,0,4,0
2021-01-08 09:00:00,LAT_day_0,-1.951072,1.9730397,-1.432425,0.5977348,0,4,0
2021-01-08 10:00:00,LAT_day_0,-1.9550737,1.8261652,-1.2753415,0.59674746,0,4,0
2021-01-08 11:00:00,LAT_day_0,-1.9533856,2.0301948,-1.3003854,0.59674746,0,4,0
2021-01-08 12:00:00,LAT_day_0,-1.9407746,1.8592614,-1.2875872,0.59674746,0,4,0
2021-01-08 13:00:00,LAT_day_0,-1.9358315,2.1333344,-1.0993688,0.59674746,0,4,0
2021-01-08 14:00:00,LAT_day_0,-1.9325765,2.1547315,-1.2728982,0.59674746,0,4,0
2021-01-08 15:00:00,LAT_day_0,-1.9432211,1.9925345,-1.4955802,0.59674746,0,4,0
2021-01-08 16:00:00,LAT_day_0,-1.9743212,1.5285995,-1.0886798,0.5876877,0,4,0
2021-01-08 17:00:00,LAT_day_0,-2.0149498,1.6640553,-0.8450904,0.5876877,0,4,0
2021-01-08 18:00:00,LAT_day_0,-2.0312667,1.5608939,-0.7108035,0.5867003,0,4,0
2021-01-08 19:00:00,LAT_day_0,-2.0496233,1.6150006,-0.77692914,0.5779651,0,4,0
2021-01-08 20:00:00,LAT_day_0,-2.0524538,2.0405362,-0.9878706,0.5779651,0,4,0
2021-01-08 21:00:00,LAT_day_0,-2.0631635,2.2608435,-1.1703026,0.5770132,0,4,0
2021-01-08 22:00:00,LAT_day_0,-2.0805752,2.2486315,-1.1393995,0.5770132,0,4,0
2021-01-08 23:00:00,LAT_day_0,-2.0966237,2.1664376,-0.9353744,0.5770132,0,4,0
2021-01-09 00:00:00,LAT_day_1,-2.1128306,1.9336647,-0.8696048,0.5770132,1,5,0
2021-01-09 01:00:00,LAT_day_1,-2.1392322,1.7715839,-0.6834106,0.5770132,1,5,0
2021-01-09 02:00:00,LAT_day_1,-2.1587281,0.9787211,-0.6815784,0.5770132,1,5,0
2021-01-09 03:00:00,LAT_day_1,-2.1742966,1.4541377,-0.40954345,0.57583004,1,5,0
2021-01-09 04:00:00,LAT_day_1,-2.197908,1.5661546,-0.39553747,0.57583004,1,5,0
2021-01-09 05:00:00,LAT_day_1,-2.2206426,1.7872492,-0.36020002,0.57370204,1,5,0
2021-01-09 06:00:00,LAT_day_1,-2.2383142,1.7871909,-0.42938468,0.5646419,1,5,0
2021-01-09 07:00:00,LAT_day_1,-2.2496636,1.5411955,-0.61672306,0.5646419,1,5,0
2021-01-09 08:00:00,LAT_day_1,-2.2554076,0.63958883,-0.8375206,0.5646419,1,5,0
2021-01-09 09:00:00,LAT_day_1,-2.2684126,0.20733064,-1.0074618,0.5559071,1,5,0
2021-01-09 10:00:00,LAT_day_1,-2.2893965,-0.011988301,-0.8052437,0.5559071,1,5,0
2021-01-09 11:00:00,LAT_day_1,-2.2928123,-0.28122455,-0.7038191,0.5549551,1,5,0
2021-01-09 12:00:00,LAT_day_1,-2.2824433,0.25124204,-0.715557,0.5549551,1,5,0
2021-01-09 13:00:00,LAT_day_1,-2.2749498,0.7095675,-0.8878299,0.5549551,1,5,0
2021-01-09 14:00:00,LAT_day_1,-2.3199008,0.38559872,-1.0263379,0.5549551,1,5,0
2021-01-09 15:00:00,LAT_day_1,-2.3318646,0.30907184,-1.220045,0.5539678,1,5,0
2021-01-09 16:00:00,LAT_day_1,-2.3607576,0.1334115,-1.312549,0.5539678,1,5,0
2021-01-09 17:00:00,LAT_day_1,-2.3841703,-0.098715015,-1.345536,0.5539678,1,5,0
2021-01-09 18:00:00,LAT_day_1,-2.4125264,-0.12967303,-1.3707106,0.5539678,1,5,0
2021-01-09 19:00:00,LAT_day_1,-2.4356198,-0.39134377,-1.454347,0.5539678,1,5,0
2021-01-09 20:00:00,LAT_day_1,-2.4474914,-0.41459155,-1.6663903,0.5539678,1,5,0
2021-01-09 21:00:00,LAT_day_1,-2.4627721,-0.5121172,-1.7992706,0.5539678,1,5,0
2021-01-09 22:00:00,LAT_day_1,-2.4846945,-0.5711799,-1.8845925,0.5539678,1,5,0
2021-01-09 23:00:00,LAT_day_1,-2.5232868,-0.6954512,-1.9801986,0.5539678,1,5,0
2021-01-10 00:00:00,LAT_day_2,-2.5640056,-0.76464427,-2.2291698,0.5530159,1,6,0
2021-01-10 01:00:00,LAT_day_2,-2.6180925,-1.056977,-2.4170508,0.542773,1,6,0
2021-01-10 02:00:00,LAT_day_2,-2.5886557,-1.245847,-2.5291529,0.53403777,1,6,0
2021-01-10 03:00:00,LAT_day_2,-2.6046882,-1.327564,-2.2996805,0.53403777,1,6,0
2021-01-10 04:00:00,LAT_day_2,-2.6614437,-0.9307423,-2.2616444,0.53191006,1,6,0
2021-01-10 05:00:00,LAT_day_2,-2.7132058,0.21229798,-2.509222,0.53191006,1,6,0
2021-01-10 06:00:00,LAT_day_2,-2.7536228,-1.2963872,-2.7568195,0.53191006,1,6,0
2021-01-10 07:00:00,LAT_day_2,-2.7722573,-1.5133095,-2.617,0.53191006,1,6,0
2021-01-10 08:00:00,LAT_day_2,-2.7831764,-0.85383683,-2.1766405,0.53191006,1,6,0
2021-01-10 09:00:00,LAT_day_2,-2.7778094,0.8497117,-2.3419964,0.53191006,1,6,0
2021-01-10 10:00:00,LAT_day_2,-2.694184,0.6905521,-2.200626,0.53191006,1,6,0
2021-01-10 11:00:00,LAT_day_2,-2.5873532,0.59545016,-2.069451,0.53191006,1,6,0
2021-01-10 12:00:00,LAT_day_2,-2.470329,0.22863916,-1.9757563,0.53191006,1,6,0
2021-01-10 13:00:00,LAT_day_2,-2.398774,-0.4901139,-1.88951,0.5309578,1,6,0
2021-01-10 14:00:00,LAT_day_2,-2.1978326,0.7964679,-1.3108723,0.5309578,1,6,0
2021-01-10 15:00:00,LAT_day_2,-2.2464817,0.38314557,-0.91523504,0.52977467,1,6,0
2021-01-10 16:00:00,LAT_day_2,-2.2642388,0.14871448,-0.9430326,0.52977467,1,6,0
2021-01-10 17:00:00,LAT_day_2,-2.2979932,0.31605744,-0.57806766,0.5287873,1,6,0
2021-01-10 18:00:00,LAT_day_2,-2.3246512,0.3856957,-0.25004408,0.51972723,1,6,0
2021-01-10 19:00:00,LAT_day_2,-2.333287,0.3535536,-0.0049194987,0.51099205,1,6,0
2021-01-10 20:00:00,LAT_day_2,-2.3620725,0.24992207,0.31153128,0.51099205,1,6,0
2021-01-10 21:00:00,LAT_day_2,-2.3728874,0.3571688,0.62253886,0.51099205,1,6,0
2021-01-10 22:00:00,LAT_day_2,-2.340282,1.0993555,0.7442584,0.51099205,1,6,0
2021-01-10 23:00:00,LAT_day_2,-2.3069458,0.8975959,1.0312955,0.51099205,1,6,0
2021-01-11 00:00:00,LAT_day_3,-2.285067,1.1194324,1.1697946,0.5119794,0,0,0
2021-01-11 01:00:00,LAT_day_3,-2.2598014,1.3488575,1.1763124,0.51380104,0,0,0
2021-01-11 02:00:00,LAT_day_3,-2.286872,1.7509474,0.8000108,0.51679844,0,0,0
2021-01-11 03:00:00,LAT_day_3,-2.2610302,1.6583972,0.916193,0.51778615,0,0,0
2021-01-11 04:00:00,LAT_day_3,-2.2295494,1.5194105,1.1603894,0.51778615,0,0,0
2021-01-11 05:00:00,LAT_day_3,-2.1918027,1.401742,1.4057231,0.51972544,0,0,0
2021-01-11 06:00:00,LAT_day_3,-2.1562402,1.7805514,1.4669966,0.52268744,0,0,0
2021-01-11 07:00:00,LAT_day_3,-2.1050904,1.5771153,1.5402538,0.52959913,0,0,0
2021-01-11 08:00:00,LAT_day_3,-2.0434837,1.4722545,1.5525091,0.5365112,0,0,0
2021-01-11 09:00:00,LAT_day_3,-1.9914298,1.300555,1.1853297,0.5394732,0,0,0
2021-01-11 10:00:00,LAT_day_3,-1.9430445,1.6007354,0.8082124,0.5394381,0,0,0
2021-01-11 11:00:00,LAT_day_3,-1.891448,0.8654046,0.7885211,0.5384508,0,0,0
2021-01-11 12:00:00,LAT_day_3,-1.8454012,0.9182266,0.43015963,0.5374634,0,0,0
2021-01-11 13:00:00,LAT_day_3,-1.8284266,0.07023382,0.744231,0.52869254,0,0,0
2021-01-11 14:00:00,LAT_day_3,-1.9176633,-0.32461706,0.40970683,0.53556883,0,0,0
2021-01-11 15:00:00,LAT_day_3,-1.9031934,-0.425394,-0.03119292,0.52433854,0,0,0
2021-01-11 16:00:00,LAT_day_3,-1.9113348,-0.25342637,-0.5875064,0.52529085,0,0,0
2021-01-11 17:00:00,LAT_day_3,-1.917042,-0.2945258,-0.8690923,0.52529085,0,0,0
2021-01-11 18:00:00,LAT_day_3,-1.9185416,-0.1695216,-0.6969035,0.52825284,0,0,0
2021-01-11 19:00:00,LAT_day_3,-1.9241068,0.78851557,-0.52319974,0.53019214,0,0,0
2021-01-11 20:00:00,LAT_day_3,-1.9189001,1.170224,0.14228065,0.5351292,0,0,0
2021-01-11 21:00:00,LAT_day_3,-1.8705246,0.89840144,0.59801215,0.5380561,0,0,0
2021-01-11 22:00:00,LAT_day_3,-1.8479704,0.5823973,1.2794472,0.5409827,0,0,0
2021-01-11 23:00:00,LAT_day_3,-1.8645891,1.3961054,1.3495569,0.547859,0,0,0
2021-01-12 00:00:00,LAT_day_4,-1.8738707,1.5895196,1.6339214,0.5527606,0,1,0
2021-01-12 01:00:00,LAT_day_4,-1.861257,1.2929766,1.8723726,0.5554988,0,1,0
2021-01-12 02:00:00,LAT_day_4,-1.8801839,1.687693,2.0625253,0.5584254,0,1,0
2021-01-12 03:00:00,LAT_day_4,-1.8580475,2.0594077,2.3898268,0.56427926,0,1,0
2021-01-12 04:00:00,LAT_day_4,-1.8345644,2.3990867,2.4884963,0.56420815,0,1,0
2021-01-12 05:00:00,LAT_day_4,-1.8027328,2.7738173,2.964771,0.5612107,0,1,0
2021-01-12 06:00:00,LAT_day_4,-1.800446,2.8179407,3.3546448,0.56015223,0,1,0
2021-01-12 07:00:00,LAT_day_4,-1.8127178,3.0004778,3.5399294,0.55817753,0,1,0
2021-01-12 08:00:00,LAT_day_4,-1.8396412,3.1297252,3.7252283,0.5581425,0,1,0
2021-01-12 09:00:00,LAT_day_4,-1.8770784,3.035718,3.8277037,0.5581071,0,1,0
2021-01-12 10:00:00,LAT_day_4,-1.9130936,2.9675822,3.8413892,0.5483842,0,1,0
2021-01-12 11:00:00,LAT_day_4,-1.9355891,2.1256604,3.7868319,0.5473618,0,1,0
2021-01-12 12:00:00,LAT_day_4,-1.9597433,2.2998946,3.8683896,0.54637444,0,1,0
2021-01-12 13:00:00,LAT_day_4,-1.9666345,2.464853,3.4529548,0.54633904,0,1,0
2021-01-12 14:00:00,LAT_day_4,-1.9970691,2.7201035,3.5715516,0.5492656,0,1,0
2021-01-12 15:00:00,LAT_day_4,-2.0039184,3.2118137,2.993896,0.5492656,0,1,0
2021-01-12 16:00:00,LAT_day_4,-1.9977183,3.2528994,2.578561,0.5541673,0,1,0
2021-01-12 17:00:00,LAT_day_4,-1.9848412,3.3006353,2.0370133,0.55890846,0,1,0
2021-01-12 18:00:00,LAT_day_4,-1.9755207,3.0791306,1.5907747,0.548826,0,1,0
2021-01-12 19:00:00,LAT_day_4,-1.96743,3.0253162,1.4485521,0.54681593,0,1,0
2021-01-12 20:00:00,LAT_day_4,-1.9685752,2.4613092,1.5823188,0.5448409,0,1,0
2021-01-12 21:00:00,LAT_day_4,-1.968213,2.9005787,1.4430765,0.5438182,0,1,0
2021-01-12 22:00:00,LAT_day_4,-1.967585,2.7921765,1.2805406,0.5418431,0,1,0
2021-01-12 23:00:00,LAT_day_4,-1.9714719,2.882014,1.0093104,0.54085577,0,1,0
2021-01-13 00:00:00,LAT_day_5,-1.9717538,3.0121114,0.7736834,0.5388811,0,2,0
2021-01-13 01:00:00,LAT_day_5,-1.9690667,3.0054011,0.5816163,0.5367534,0,2,0
2021-01-13 02:00:00,LAT_day_5,-2.0087028,3.0033956,0.19294602,0.5425712,0,2,0
2021-01-13 03:00:00,LAT_day_5,-2.0001354,2.763844,0.12120353,0.54059654,0,2,0
2021-01-13 04:00:00,LAT_day_5,-1.9851419,2.9717433,0.10511597,0.5396092,0,2,0
2021-01-13 05:00:00,LAT_day_5,-1.9675503,3.001042,-0.016565723,0.53862184,0,2,0
2021-01-13 06:00:00,LAT_day_5,-1.9543478,2.966439,0.02336598,0.5376345,0,2,0
2021-01-13 07:00:00,LAT_day_5,-1.9389002,2.8386958,0.16148913,0.53668255,0,2,0
2021-01-13 08:00:00,LAT_day_5,-1.9330262,2.5703387,0.36128768,0.5269601,0,2,0
2021-01-13 09:00:00,LAT_day_5,-1.9302214,2.4151077,0.3871492,0.5259727,0,2,0
2021-01-13 10:00:00,LAT_day_5,-1.9190235,2.3974924,0.21751271,0.5249854,0,2,0
2021-01-13 11:00:00,LAT_day_5,-1.8992343,2.3411896,0.37626982,0.5249854,0,2,0
2021-01-13 12:00:00,LAT_day_5,-1.8818544,2.46017,0.47109747,0.523998,0,2,0
2021-01-13 13:00:00,LAT_day_5,-1.8750252,2.3558404,0.5346495,0.5220587,0,2,0
2021-01-13 14:00:00,LAT_day_5,-1.9412358,2.31418,0.6961345,0.5220587,0,2,0
2021-01-13 15:00:00,LAT_day_5,-1.9620194,2.0254645,0.69379604,0.5210711,0,2,0
2021-01-13 16:00:00,LAT_day_5,-1.9811823,2.0702102,0.66057235,0.5198883,0,2,0
2021-01-13 17:00:00,LAT_day_5,-2.004483,2.0682843,0.62031317,0.51890093,0,2,0
2021-01-13 18:00:00,LAT_day_5,-2.0326154,2.2927034,0.5768653,0.51890093,0,2,0
2021-01-13 19:00:00,LAT_day_5,-2.0572681,2.14562,0.55490875,0.51696134,0,2,0
2021-01-13 20:00:00,LAT_day_5,-2.066568,2.11923,0.6522308,0.51696134,0,2,0
2021-01-13 21:00:00,LAT_day_5,-2.0730255,2.1384394,0.6277482,0.515974,0,2,0
2021-01-13 22:00:00,LAT_day_5,-2.103251,1.7917204,0.53700393,0.515974,0,2,0
2021-01-13 23:00:00,LAT_day_5,-2.1560407,1.896192,0.45388767,0.51498634,0,2,0
2021-01-14 00:00:00,LAT_day_6,-2.1976075,1.2226442,0.4075737,0.5140344,0,3,0
2021-01-14 01:00:00,LAT_day_6,-2.2655265,0.61774665,0.040028457,0.5140344,0,3,0
2021-01-14 02:00:00,LAT_day_6,-2.2712665,1.4296474,0.035251074,0.51304704,0,3,0
2021-01-14 03:00:00,LAT_day_6,-2.2782214,1.2057664,-0.019489663,0.5119064,0,3,0
2021-01-14 04:00:00,LAT_day_6,-2.335857,1.2050202,-0.0074902833,0.50185895,0,3,0
2021-01-14 05:00:00,LAT_day_6,-2.3789835,1.9564854,0.17717661,0.500907,0,3,0
2021-01-14 06:00:00,LAT_day_6,-2.4001582,1.9707886,0.3440357,0.500907,0,3,0
2021-01-14 07:00:00,LAT_day_6,-2.4441283,1.8587892,0.27684876,0.49991965,0,3,0
2021-01-14 08:00:00,LAT_day_6,-2.457456,1.2894952,0.248012,0.4911848,0,3,0
2021-01-14 09:00:00,LAT_day_6,-2.4924068,1.2075728,0.16848229,0.49023286,0,3,0
2021-01-14 10:00:00,LAT_day_6,-2.5641465,0.5563556,0.2814189,0.49023286,0,3,0
2021-01-14 11:00:00,LAT_day_6,-2.6450522,0.08886961,0.20379141,0.48924536,0,3,0
2021-01-14 12:00:00,LAT_day_6,-2.705931,0.11464792,-0.029249093,0.48924536,0,3,0
2021-01-14 13:00:00,LAT_day_6,-2.751663,-0.23138967,-0.5053913,0.48924536,0,3,0
2021-01-14 14:00:00,LAT_day_6,-2.7392597,-1.0530207,-0.4481188,0.4861226,0,3,0
2021-01-14 15:00:00,LAT_day_6,-2.805249,-0.72087264,-0.4834223,0.4861226,0,3,0
2021-01-14 16:00:00,LAT_day_6,-2.8963575,-0.6316865,-0.2674377,0.4861226,0,3,0
2021-01-14 17:00:00,LAT_day_6,-2.935355,0.30155212,-0.120606646,0.4861226,0,3,0
2021-01-14 18:00:00,LAT_day_6,-2.867377,0.61832845,-0.23006952,0.4851353,0,3,0
2021-01-14 19:00:00,LAT_day_6,-2.8549566,0.711219,-0.0569265,0.48418334,0,3,0
2021-01-14 20:00:00,LAT_day_6,-2.8272457,0.71191037,0.12232566,0.48418334,0,3,0
2021-01-14 21:00:00,LAT_day_6,-2.802577,-0.43480688,0.33337262,0.48418334,0,3,0
2021-01-14 22:00:00,LAT_day_6,-2.7974257,0.15352431,0.12960902,0.48319584,0,3,0
2021-01-14 23:00:00,LAT_day_6,-2.7997863,-0.5765478,-0.28635404,0.48319584,0,3,0
2021-01-15 00:00:00,LAT_day_7,-2.799222,-0.2996561,-0.36482617,0.4822439,0,4,0
2021-01-15 01:00:00,LAT_day_7,-2.8310034,-0.42640513,0.29437074,0.4822439,0,4,0
2021-01-15 02:00:00,LAT_day_7,-2.8085256,-0.38115633,0.1030377,0.48125657,0,4,0
2021-01-15 03:00:00,LAT_day_7,-2.8444498,-0.33122507,0.45756733,0.48125657,0,4,0
2021-01-15 04:00:00,LAT_day_7,-2.883056,-0.2630369,0.256455,0.48011586,0,4,0
2021-01-15 05:00:00,LAT_day_7,-3.0212653,-0.35795903,0.057580333,0.48011586,0,4,0
2021-01-15 06:00:00,LAT_day_7,-3.1799943,-0.50464886,-0.0673029,0.47916394,0,4,0
2021-01-15 07:00:00,LAT_day_7,-3.2721088,-0.4987679,-0.6324287,0.47817662,0,4,0
2021-01-15 08:00:00,LAT_day_7,-3.3362615,-0.5722352,-1.0076191,0.47817662,0,4,0
2021-01-15 09:00:00,LAT_day_7,-3.247777,-0.5782413,-0.22083943,0.46944144,0,4,0
2021-01-15 10:00:00,LAT_day_7,-3.1971693,-0.5749755,0.22841674,0.46944144,0,4,0
2021-01-15 11:00:00,LAT_day_7,-3.1853538,-0.6526522,0.74976826,0.4684895,0,4,0
2021-01-15 12:00:00,LAT_day_7,-3.214577,-0.64522403,0.40192166,0.46750215,0,4,0
2021-01-15 13:00:00,LAT_day_7,-3.2157924,-0.6349044,0.31783938,0.45844206,0,4,0
2021-01-15 14:00:00,LAT_day_7,-3.3449647,-0.67912996,0.15714541,0.45844206,0,4,0
2021-01-15 15:00:00,LAT_day_7,-3.362726,-0.67265683,0.15603288,0.45844206,0,4,0
2021-01-15 16:00:00,LAT_day_7,-3.3937895,-0.6386969,0.072171,0.45844206,0,4,0
2021-01-15 17:00:00,LAT_day_7,-3.4187317,-0.63489825,0.23880686,0.45749012,0,4,0
2021-01-15 18:00:00,LAT_day_7,-3.4664197,-0.65240103,0.29086983,0.4565028,0,4,0
2021-01-15 19:00:00,LAT_day_7,-3.4631636,-0.66415733,0.23844045,0.4565028,0,4,0
2021-01-15 20:00:00,LAT_day_7,-3.4518585,-0.63471437,0.25987288,0.4565028,0,4,0
2021-01-15 21:00:00,LAT_day_7,-3.4436145,-0.74798286,0.23271498,0.4565028,0,4,0
2021-01-15 22:00:00,LAT_day_7,-3.433652,-0.6245816,0.06075567,0.4565028,0,4,0
2021-01-15 23:00:00,LAT_day_7,-3.4135563,-0.5591102,-0.043033928,0.45555085,0,4,0
2021-01-16 00:00:00,LAT_day_8,-3.4081135,-0.30605698,-0.15735915,0.4545635,1,5,0
2021-01-16 01:00:00,LAT_day_8,-3.4174886,-0.10085086,-0.56234396,0.4545635,1,5,0
2021-01-16 02:00:00,LAT_day_8,-3.4407115,0.2771591,-0.90185755,0.4545635,1,5,0
2021-01-16 03:00:00,LAT_day_8,-3.3728127,0.87644666,-1.0516862,0.4545635,1,5,0
2021-01-16 04:00:00,LAT_day_8,-3.3488305,1.0977623,-1.2878195,0.4545635,1,5,0
2021-01-16 05:00:00,LAT_day_8,-3.3102725,1.1464818,-1.7755895,0.4545635,1,5,0
2021-01-16 06:00:00,LAT_day_8,-3.2790513,1.2864789,-2.384465,0.45361158,1,5,0
2021-01-16 07:00:00,LAT_day_8,-3.258013,1.3235171,-2.8302402,0.45262426,1,5,0
2021-01-16 08:00:00,LAT_day_8,-3.2920382,1.3242095,-2.0720453,0.45148355,1,5,0
2021-01-16 09:00:00,LAT_day_8,-3.3061695,0.33635938,-0.3802455,0.45148355,1,5,0
2021-01-16 10:00:00,LAT_day_8,-3.3621073,-0.47481054,0.33099258,0.45148355,1,5,0
2021-01-16 11:00:00,LAT_day_8,-3.4967737,-0.5100013,0.512073,0.44274867,1,5,0
2021-01-16 12:00:00,LAT_day_8,-3.6296895,-0.83738375,0.49347356,0.44274867,1,5,0
2021-01-16 13:00:00,LAT_day_8,-3.651812,-1.4628814,-0.068180874,0.44179675,1,5,0
2021-01-16 14:00:00,LAT_day_8,-3.7900336,-1.4205041,-1.218154,0.44179675,1,5,0
2021-01-16 15:00:00,LAT_day_8,-3.9901757,-0.81925434,-1.7430637,0.44080925,1,5,0
2021-01-16 16:00:00,LAT_day_8,-4.073289,-0.7331044,-1.6786213,0.44080925,1,5,0
2021-01-16 17:00:00,LAT_day_8,-4.1897907,-0.53497374,-1.4483521,0.44080925,1,5,0
2021-01-16 18:00:00,LAT_day_8,-4.262935,-0.4864666,-1.2790732,0.44080925,1,5,0
2021-01-16 19:00:00,LAT_day_8,-4.267247,-1.3845177,-1.4686836,0.44080925,1,5,0
2021-01-16 20:00:00,LAT_day_8,-4.3679805,-1.63505,-1.5776969,0.43985698,1,5,0
2021-01-16 21:00:00,LAT_day_8,-4.355307,-1.4696319,-1.638849,0.43985698,1,5,0
2021-01-16 22:00:00,LAT_day_8,-4.3363056,-1.3875808,-1.6404085,0.43985698,1,5,0
2021-01-16 23:00:00,LAT_day_8,-4.3685246,-1.0721644,-1.9255652,0.42980954,1,5,0
2021-01-17 00:00:00,LAT_day_9,-4.4597087,-0.9256303,-1.9580958,0.42862657,1,6,0
2021-01-17 01:00:00,LAT_day_9,-4.462004,-0.8843181,-2.0152047,0.42862657,1,6,0
2021-01-17 02:00:00,LAT_day_9,-4.4835687,-1.2044195,-2.04333,0.42862657,1,6,0
2021-01-17 03:00:00,LAT_day_9,-4.5701847,-1.5584034,-1.697418,0.42767465,1,6,0
2021-01-17 04:00:00,LAT_day_9,-4.5966105,-1.6201961,-1.8410463,0.42767465,1,6,0
2021-01-17 05:00:00,LAT_day_9,-4.553337,-1.320402,-1.9914331,0.42767465,1,6,0
2021-01-17 06:00:00,LAT_day_9,-4.483517,-0.9150717,-2.228905,0.42767465,1,6,0
2021-01-17 07:00:00,LAT_day_9,-4.459071,-0.7198762,-2.2338614,0.42767465,1,6,0
2021-01-17 08:00:00,LAT_day_9,-4.3987255,-0.7543203,-2.2081094,0.4266873,1,6,0
2021-01-17 09:00:00,LAT_day_9,-4.263999,-0.7687383,-2.3341813,0.4266873,1,6,0
2021-01-17 10:00:00,LAT_day_9,-4.09748,-0.802613,-2.5322316,0.4266873,1,6,0
2021-01-17 11:00:00,LAT_day_9,-3.853727,-0.81704867,-2.7116332,0.42573535,1,6,0
2021-01-17 12:00:00,LAT_day_9,-3.6591594,-0.832906,-2.825018,0.42573535,1,6,0
2021-01-17 13:00:00,LAT_day_9,-3.5286696,-0.85145456,-2.4302843,0.42459467,1,6,0
2021-01-17 14:00:00,LAT_day_9,-3.5402398,-0.8622107,-2.6398032,0.4158595,1,6,0
2021-01-17 15:00:00,LAT_day_9,-3.4957864,-0.84229654,-2.4677646,0.4158595,1,6,0
2021-01-17 16:00:00,LAT_day_9,-3.5041504,-0.6608249,-2.2881653,0.4158595,1,6,0
2021-01-17 17:00:00,LAT_day_9,-3.5216258,-0.51543176,-1.5248867,0.414872,1,6,0
2021-01-17 18:00:00,LAT_day_9,-3.5223253,-0.47429675,-1.2135308,0.414872,1,6,0
2021-01-17 19:00:00,LAT_day_9,-3.5178776,-0.1339738,-1.240196,0.414872,1,6,0
2021-01-17 20:00:00,LAT_day_9,-3.525918,0.22755593,-1.2355127,0.41392004,1,6,0
2021-01-17 21:00:00,LAT_day_9,-3.530985,0.21798068,-1.1126013,0.41392004,1,6,0
2021-01-17 22:00:00,LAT_day_9,-3.5524907,0.038544904,-1.0646929,0.41392004,1,6,0
2021-01-17 23:00:00,LAT_day_9,-3.5799751,0.08532029,-1.1928864,0.41392004,1,6,0
2021-01-18 00:00:00,LAT_day_10,-3.580524,0.06487321,-1.2683234,0.41392004,0,0,0
2021-01-18 01:00:00,LAT_day_10,-3.587715,-0.020346064,-1.1345811,0.41392004,0,0,0
2021-01-18 02:00:00,LAT_day_10,-3.6475518,-0.259328,-1.12459,0.41392004,0,0,0
2021-01-18 03:00:00,LAT_day_10,-3.7157774,-0.15363646,-0.95029974,0.41293272,0,0,0
2021-01-18 04:00:00,LAT_day_10,-3.7967236,-0.22113791,-0.67532295,0.41293272,0,0,0
2021-01-18 05:00:00,LAT_day_10,-3.7860928,-0.10055599,-0.44986477,0.41198078,0,0,0
2021-01-18 06:00:00,LAT_day_10,-3.7816832,-0.08308071,-0.2121862,0.41198078,0,0,0
2021-01-18 07:00:00,LAT_day_10,-3.7300436,-0.010880355,-0.24522533,0.41198078,0,0,0
2021-01-18 08:00:00,LAT_day_10,-3.7323606,-0.01964334,-0.4635204,0.41198078,0,0,0
2021-01-18 09:00:00,LAT_day_10,-3.7469997,-0.10911926,-0.554736,0.41198078,0,0,0
2021-01-18 10:00:00,LAT_day_10,-3.7024949,-0.18377373,-0.1996524,0.41198078,0,0,0
2021-01-18 11:00:00,LAT_day_10,-3.628535,-0.31759584,-0.21448478,0.41198078,0,0,0
2021-01-18 12:00:00,LAT_day_10,-3.5222995,0.057345476,-0.41327292,0.41198078,0,0,0
2021-01-18 13:00:00,LAT_day_10,-3.447053,0.47580224,-0.5003506,0.41198078,0,0,0
2021-01-18 14:00:00,LAT_day_10,-3.2146065,0.6590343,-0.6112098,0.41004136,0,0,0
2021-01-18 15:00:00,LAT_day_10,-3.1904006,0.77331764,-0.6566653,0.41004136,0,0,0
2021-01-18 16:00:00,LAT_day_10,-3.181634,0.5626765,-0.4230584,0.40098158,0,0,0
2021-01-18 17:00:00,LAT_day_10,-3.2533565,-0.10886783,-0.47416413,0.39984086,0,0,0
2021-01-18 18:00:00,LAT_day_10,-3.3167133,-1.0950091,-0.41494936,0.391106,0,0,0
2021-01-18 19:00:00,LAT_day_10,-3.3910592,-0.8682787,-0.39606446,0.391106,0,0,0
2021-01-18 20:00:00,LAT_day_10,-3.4512937,-0.70059925,-0.50360394,0.391106,0,0,0
2021-01-18 21:00:00,LAT_day_10,-3.4448173,-0.25516868,-0.7302013,0.391106,0,0,0
2021-01-18 22:00:00,LAT_day_10,-3.3973627,-0.60820174,-0.8248749,0.391106,0,0,0
2021-01-18 23:00:00,LAT_day_10,-3.4462214,-1.3854308,-0.7383925,0.391106,0,0,0
2021-01-19 00:00:00,LAT_day_11,-3.4987943,-1.3525735,-0.62765545,0.39015374,0,1,0
