timestamp,cloud_cover_high,cloud_cover_low,cloud_cover_mid,dew_point_2m,precipitation,pressure_msl,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,temperature_2m,wind_gusts_10m,wind_speed_100m,wind_speed_10m,dow,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,dow_sin,dow_cos,weekend,holiday
2020-12-31 02:00:00,97.787025,95.16431,79.36529,1.0459118,0.010534035,1005.85785,0.29122484,0.2740549,1.9663894,1.848371,1.5081718,20.152718,20.243498,10.537839,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 03:00:00,96.66771,93.75755,37.17157,1.134507,0.0,1005.8596,0.2904181,0.27477372,1.7707856,1.8448458,1.5818942,19.698177,19.990902,10.902546,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 04:00:00,87.51241,95.9556,40.38225,1.1828638,0.16134758,1006.0385,0.2918383,0.27477372,1.6751817,1.8763906,1.5855181,22.805183,18.788027,10.145016,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 05:00:00,94.96434,96.746895,72.192894,1.108328,0.24202138,1005.6036,0.2934518,0.27568582,1.6304488,1.8728654,1.5065863,18.94085,17.75512,9.570485,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 06:00:00,89.35004,96.92274,40.52205,1.0469805,0.24202138,1005.57196,0.29495993,0.27568582,1.509438,1.9088062,1.3198318,17.899073,18.255945,9.522898,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 07:00:00,68.513824,100.0,35.612267,1.1497335,0.08067379,1005.6614,0.29487202,0.27649254,1.4743681,1.900014,1.3655345,17.406906,15.95396,8.218514,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 08:00:00,34.73617,100.0,23.333885,1.2269809,0.08067379,1006.25964,0.29487202,0.27640462,1.4743681,1.895618,1.4690597,14.850108,15.352057,7.9525185,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 09:00:00,70.232635,100.0,29.158361,1.3489614,0.08067379,1006.8596,0.293872,0.27721137,1.5340313,1.8964889,1.5559703,15.318316,16.288515,8.660984,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 10:00:00,10.534035,99.560394,18.766598,1.3956339,0.08067379,1007.34033,0.2931532,0.27721137,1.5709419,1.8920928,1.5983456,16.49913,16.985254,9.464759,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 11:00:00,9.05927,98.593254,15.593559,1.4299891,0.008792177,1007.83154,0.2924344,0.27721137,1.7429223,1.8973598,1.879217,19.567204,18.771318,11.068701,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 12:00:00,3.4762313,94.54885,8.58814,1.4765627,0.0,1008.1753,0.29071558,0.27801812,1.928091,1.9017559,1.9329398,20.469423,18.461922,11.157674,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 13:00:00,3.1602104,96.39521,0.7025453,1.4309175,0.0,1007.98755,0.28990883,0.27812344,2.1088636,1.951756,2.0839095,19.876028,16.550097,10.154996,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 14:00:00,0.0,94.37301,2.1101224,0.8854123,0.0,1008.4805,0.2905223,0.27884227,2.0000873,1.9947057,1.8171961,19.042675,15.46004,10.407822,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 15:00:00,0.0,92.1132,1.49467,0.8230376,0.008792177,1008.984,0.2888035,0.279649,1.9176718,2.014032,1.6293732,20.109121,16.251125,9.575103,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 16:00:00,0.0,94.70811,2.1980443,0.5721667,0.0,1009.398,0.28799674,0.279649,1.6308601,2.0184278,1.066185,18.082712,17.607494,9.235542,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 17:00:00,5.477698,96.16711,3.077262,0.49317735,0.0,1009.92084,0.28708467,0.279649,1.3764639,2.023695,0.8599481,19.005762,19.557678,10.634946,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 18:00:00,10.534035,96.24437,3.6047926,0.25284046,0.0,1010.28925,0.28627792,0.279649,1.186127,1.9877542,0.6152152,20.628689,20.374739,11.139047,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 19:00:00,10.428695,95.315704,4.28909,0.108050086,0.0,1010.66644,0.2854712,0.279649,1.1106629,1.9421502,0.6203674,21.658524,20.27582,11.636771,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 20:00:00,10.534035,89.64436,8.74905,0.02205189,0.008792177,1010.66296,0.28455913,0.27956107,1.0448618,1.9018134,0.5247061,20.887947,18.348497,10.079998,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 21:00:00,10.534035,88.76004,11.364312,-0.105195574,0.0,1010.9366,0.28375235,0.27956107,0.9097346,1.8562094,0.35892105,17.84383,16.456102,8.36306,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 22:00:00,10.621957,85.484276,6.481333,-0.25622272,0.0,1011.1857,0.28294563,0.27956107,0.82369494,1.8062094,0.08508394,15.310278,14.808314,7.0756826,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2020-12-31 23:00:00,10.534035,91.97862,2.479228,-0.1895922,0.0,1011.4367,0.28275234,0.27956107,0.77016973,1.7562095,0.14818932,13.505959,14.777747,7.622283,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,1
2021-01-01 00:00:00,10.534035,91.59293,3.6744668,-0.15887696,0.0,1011.76636,0.2819456,0.27956107,0.76050663,1.7009424,0.13330063,15.305545,15.71365,8.030504,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 01:00:00,10.534035,86.01201,2.3738878,-0.14665844,0.0,1011.8155,0.2811389,0.27956107,0.7508435,1.6509424,0.07011237,17.268951,16.487581,9.594706,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 02:00:00,13.626739,98.418236,11.888527,-1.2498138,0.0,1012.1751,0.28094563,0.27956107,0.7736535,1.6965463,-0.99884415,19.629566,15.328191,10.294464,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 03:00:00,20.986013,100.0,11.413253,-1.2718517,0.0,1012.1506,0.28005093,0.27956107,0.67278254,1.6465464,-0.9630021,21.069796,14.401268,9.991212,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 04:00:00,84.26325,99.560394,10.885722,-1.2376527,0.0,1012.1172,0.28005093,0.27947316,0.62191164,1.5965463,-0.9384662,19.725279,14.007216,9.453117,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 05:00:00,92.88708,99.91208,10.534035,-1.2543246,0.0,1012.03485,0.2791389,0.27947316,0.57191163,1.5465462,-0.9437332,18.481163,13.032574,8.909522,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 06:00:00,91.55478,98.841255,10.534035,-1.2517118,0.010534035,1011.7313,0.27905095,0.27947316,0.5263077,1.5421501,-0.9411204,17.559422,11.727106,8.187429,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 07:00:00,94.44549,99.15728,13.760986,-1.2859108,0.010534035,1011.698,0.27824423,0.27947316,0.52104074,1.4921502,-0.91044664,16.624842,11.5994425,8.010952,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 08:00:00,88.930595,99.36796,10.534035,-1.3859109,0.02106807,1011.86633,0.27824423,0.27866644,0.47630772,1.4421501,-0.884169,16.252,11.285064,8.080311,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 09:00:00,91.19041,99.15728,12.954248,-1.389436,0.031602107,1011.93304,0.27805096,0.27866644,0.43070382,1.3965462,-1.0087048,16.138647,9.871094,6.880358,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 10:00:00,91.102486,100.0,10.534035,-1.5043087,0.052670173,1011.819,0.2772442,0.2785785,0.43070382,1.3518132,-1.006963,14.29528,9.314104,6.8471274,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 11:00:00,90.19041,100.0,10.534035,-1.3832982,0.08427228,1011.69794,0.2772442,0.2785785,0.43070382,1.3421502,-0.861359,15.488337,9.626117,6.681844,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 12:00:00,87.770195,100.0,10.534035,-1.4043087,0.094806306,1011.51373,0.2764375,0.2785785,0.4254368,1.2965462,-0.68155617,15.803431,10.159681,7.0738554,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 13:00:00,86.54209,100.0,11.340773,-1.4297154,0.094806306,1011.01025,0.27624422,0.2785785,0.46577367,1.2921501,-0.42373374,16.112669,10.701658,7.371798,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 14:00:00,85.56066,100.0,11.764939,-1.8322134,0.063204214,1011.11017,0.27543747,0.2785785,0.1990188,1.2289621,-0.8358949,17.00903,11.372626,7.9234443,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 15:00:00,61.031013,100.0,13.875062,-1.7357386,0.04213614,1010.9365,0.27543747,0.2785785,0.20341489,1.184229,-0.6938161,17.338089,12.374731,8.449209,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 16:00:00,60.498753,100.0,16.688559,-1.8155414,0.04213614,1010.8243,0.27543747,0.27768382,0.20341489,1.1351,-0.822748,18.044834,14.404609,9.382764,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 17:00:00,64.27065,95.15957,17.040245,-1.7445309,0.04213614,1010.9137,0.27454284,0.27768382,0.20341489,1.1254369,-0.822748,17.94361,13.210177,7.846803,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 18:00:00,61.553814,97.57979,17.74362,-1.7629862,0.052670173,1010.7313,0.2744375,0.27768382,0.163078,1.0807039,-0.70700437,14.07312,12.985613,7.6683626,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 19:00:00,64.91974,98.38653,15.809341,-1.7358375,0.04213614,1010.38226,0.2744375,0.27768382,0.16747409,1.0807039,-0.72458875,14.382656,14.018607,7.925648,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 20:00:00,65.18153,98.38653,16.161028,-1.6868072,0.04213614,1010.7805,0.27363074,0.27768382,0.16747409,1.0307038,-0.5098148,15.247663,14.586039,8.235226,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 21:00:00,73.759026,99.19326,17.919464,-1.6561334,0.04213614,1010.81915,0.27354282,0.27768382,0.16747409,1.0263077,-0.45725942,15.393082,13.805956,7.48646,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 22:00:00,80.66797,99.19326,18.989967,-1.639519,0.031602107,1010.88763,0.27354282,0.27768382,0.163078,0.9815747,-0.37571472,13.903031,13.585922,7.7028117,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-01 23:00:00,83.12303,98.38653,18.007385,-1.6273004,0.02106807,1011.0087,0.27273607,0.2767892,0.163078,0.9815747,-0.18369333,14.882104,13.423959,7.3042665,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,1
2021-01-02 00:00:00,83.89889,99.19326,16.936563,-1.5668237,0.010534035,1011.33154,0.27263075,0.2767892,0.15781099,0.97717863,-0.18983129,13.745783,11.892788,6.0011563,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 01:00:00,84.15001,91.125885,17.377,-1.5922878,0.0,1011.5842,0.27254283,0.2767892,0.15781099,0.97191167,-0.49325764,10.885719,11.11236,5.135423,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 02:00:00,86.034004,94.632866,14.5858965,-1.9449996,0.008792177,1011.7158,0.27254283,0.2767892,0.4358305,1.0263077,-0.35394788,9.585281,13.068173,6.0082045,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 03:00:00,63.658836,97.36911,10.582963,-1.8748598,0.008792177,1012.0685,0.2717361,0.2767892,0.43056348,1.0271786,-0.6625838,10.627358,11.388121,6.554758,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 04:00:00,30.355629,98.38653,8.897517,-1.6389765,0.035168707,1012.37024,0.2717361,0.27668384,0.3849596,1.0271786,-0.45297813,10.033966,10.44926,6.260273,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 05:00:00,12.407757,99.683975,8.792177,-1.9976122,0.043960884,1012.5965,0.27163076,0.27659592,0.37969258,1.0227826,-0.05487618,9.415193,7.5388966,4.2148957,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 06:00:00,7.297507,95.96631,14.4393425,-1.7266589,0.026376532,1012.9106,0.27154285,0.27578917,0.37002948,1.0175155,-0.35390642,11.543127,8.567565,6.418221,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 07:00:00,2.1980443,95.15957,10.405653,-1.6635854,0.017584354,1013.14386,0.2707361,0.27578917,0.32442558,1.0131195,-0.37584543,14.763191,12.783613,8.215006,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 08:00:00,0.0,96.77305,36.133343,-1.6320566,0.017584354,1013.486,0.2707361,0.27578917,0.31915855,1.0131195,-0.63628066,16.101965,14.780453,8.612952,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 09:00:00,16.134758,87.63517,75.50507,-1.6233219,0.017584354,1014.19824,0.2707361,0.27578917,0.27355465,1.0131195,-0.69063526,18.519909,16.956524,9.992283,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 10:00:00,30.165323,79.74363,81.29243,-1.6820726,0.008792177,1014.7931,0.2707361,0.27578917,0.26828763,1.0078524,-0.649386,22.41507,19.62253,12.009956,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 11:00:00,1.6134758,89.87954,47.696796,-1.946904,0.0,1015.3053,0.26973608,0.27570125,0.2674167,1.0034564,-0.4792048,24.618849,19.1423,12.657528,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 12:00:00,0.5275306,96.7885,62.098442,-2.3853016,0.0,1015.6789,0.26973608,0.27570125,0.30248657,0.96311945,-0.51065063,25.78055,18.839924,12.909816,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 13:00:00,0.8792177,98.22612,74.472855,-2.6693025,0.0,1015.92975,0.26973608,0.27489454,0.30688268,0.95785236,-0.47368276,25.091791,17.62,11.948858,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 14:00:00,0.0,94.807884,89.82582,-2.5070682,0.0,1016.6595,0.26973608,0.27489454,-0.013355918,0.99818933,-0.65613985,23.532166,18.75196,12.564946,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 15:00:00,0.0,39.5101,81.16966,-2.6657043,0.08946597,1016.9701,0.26892936,0.27489454,-0.013355918,0.9525854,-0.82893384,24.030075,16.55167,10.154761,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 16:00:00,0.0,44.8935,86.10982,-2.8032722,0.0,1017.3507,0.26892936,0.27489454,-0.00895983,0.9481893,-1.249887,18.952866,14.869253,7.6272573,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 17:00:00,0.0,91.49302,88.214325,-2.7759671,0.08067379,1018.01215,0.26892936,0.27489454,-0.054563746,0.9025854,-1.2716699,13.585641,12.596412,5.8725195,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 18:00:00,0.0,99.01742,88.24917,-2.667019,0.08067379,1018.3227,0.268824,0.27480662,-0.050167654,0.9025854,-1.2276517,10.661976,12.822709,5.912118,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 19:00:00,0.0,94.16628,86.510124,-2.4844053,0.098258145,1018.65076,0.26891193,0.27480662,-0.04577157,0.8981893,-0.9784237,12.456417,13.710753,7.0854177,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 20:00:00,0.0,99.08792,71.704216,-2.316049,0.10705032,1019.14905,0.26828104,0.27399987,-0.04577157,0.8929223,-0.9530584,13.082885,14.157574,7.0411587,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 21:00:00,0.0,99.19326,66.54579,-2.1739702,0.008792177,1019.65955,0.26845688,0.27399987,-0.08171238,0.85258543,-1.1345458,12.672833,15.0154705,6.5312624,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 22:00:00,0.0,94.517975,4.38933,-1.8863865,0.0,1019.9789,0.26845688,0.27399987,-0.07731629,0.85258543,-0.72682214,13.544523,14.186364,6.9685993,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-02 23:00:00,0.0,86.23117,1.6000104,-1.731317,0.0,1020.2771,0.26845688,0.27399987,-0.072049275,0.84818935,-0.56121874,12.357853,14.5892105,7.1313934,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2021-01-03 00:00:00,0.0,64.17783,0.7912959,-1.8780055,0.0,1020.6842,0.26845688,0.27399987,-0.11765319,0.84818935,-1.1025414,12.988754,15.624051,6.834005,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 01:00:00,0.0,74.65177,0.0,-2.2414138,0.0,1021.0053,0.26845688,0.27399987,-0.1229202,0.84292233,-1.6132954,11.970819,15.754097,6.707364,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 02:00:00,0.0,72.86116,0.0,-2.6307075,0.0,1021.88416,0.2674743,0.2738945,1.0402681,0.9473184,-1.9622524,12.822986,17.151417,7.7464604,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 03:00:00,0.0,93.783264,0.0,-1.9806916,0.0,1022.2947,0.26728106,0.27308777,0.73678434,0.9517145,-1.1912256,14.419706,16.851194,7.9207053,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 04:00:00,0.0,94.924904,0.0,-1.9771664,0.0,1022.6631,0.26728106,0.27299985,0.63151735,0.99205136,-0.7001326,16.830374,16.154776,9.058559,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 05:00:00,0.0,94.80444,0.0,-2.1683586,0.0,1022.85266,0.26728106,0.27299985,0.5762503,0.9964475,-0.82383895,16.318384,14.7518425,7.724654,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 06:00:00,0.0,94.13476,0.0,-2.3342009,0.0,1022.87195,0.26728106,0.27299985,0.5218542,0.9964475,-0.87920475,14.152825,12.788308,6.998377,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 07:00:00,0.0,87.35054,0.0,-2.472895,0.0,1023.0054,0.26719314,0.27299985,0.46658722,1.0008435,-1.1845133,12.808195,12.3003235,6.920618,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 08:00:00,0.0,70.253426,0.0,-2.6569376,0.0,1023.4861,0.2663864,0.27299985,0.4165872,1.0008435,-1.6017851,14.734091,14.214006,8.027841,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 09:00:00,0.0,72.53149,0.0,-2.8910375,0.0,1024.1561,0.2663864,0.27299985,0.32098332,1.0008435,-1.9691144,14.695756,14.151678,7.374325,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 10:00:00,0.0,61.705353,0.0,-2.8813746,0.0,1024.4509,0.2663864,0.2721931,0.27537942,0.99557656,-1.6384981,13.799096,13.235363,7.747876,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 11:00:00,0.0,58.08843,0.0,-2.613889,0.0,1025.044,0.26629844,0.2721931,0.2709833,0.99557656,-0.98685503,15.826218,13.730118,7.704439,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 12:00:00,0.0,85.09355,0.0,-2.2122204,0.0,1024.9333,0.26629844,0.2721931,0.27537942,0.99557656,-0.1333873,16.198761,11.316143,7.0921655,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 13:00:00,0.0,78.15531,0.2106807,-1.8219569,0.0,1024.6421,0.26549172,0.2721931,0.3253794,0.95523965,0.35433683,15.378361,9.563285,6.071397,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 14:00:00,0.4213614,88.408424,1.3694245,-1.8359586,0.0,1025.1018,0.26538637,0.2721052,-0.19654368,0.95523965,-0.1991469,13.62338,8.747035,6.0931964,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 15:00:00,1.3188266,79.97354,0.94806314,-1.9658922,0.0,1025.0631,0.26538637,0.2721052,-0.19214758,0.94557655,-0.44406798,12.72075,9.883271,5.8439984,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 16:00:00,6.6364417,80.008385,3.1602104,-2.211011,0.0,1024.9841,0.26529846,0.2721052,-0.15707771,0.90523964,-1.0338783,11.6035385,9.918509,4.468287,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 17:00:00,3.7922525,85.29134,1.1587439,-2.018087,0.0,1024.7104,0.26529846,0.27129844,-0.16674082,0.9008435,-1.0619648,8.163336,11.945117,4.651013,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 18:00:00,15.335724,76.52518,0.63204205,-2.067372,0.0,1024.9299,0.26529846,0.27129844,-0.17640392,0.86050665,-1.3488754,8.201259,7.238165,4.0168324,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 19:00:00,18.869184,74.89658,0.8427228,-2.0639298,0.0,1024.9509,0.26529846,0.27129844,-0.18606704,0.85084355,-1.255967,7.5188823,7.0249968,2.8688319,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 20:00:00,18.641085,73.26652,1.1587439,-2.1657133,0.0,1024.9299,0.2644917,0.27129844,-0.19573013,0.85084355,-1.6322289,10.410299,10.61452,5.85779,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 21:00:00,17.902874,71.18038,0.31602103,-2.4462721,0.0,1024.8789,0.26440376,0.27129844,-0.24133405,0.85084355,-1.9320568,11.003394,11.944448,5.4750934,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 22:00:00,17.4981,79.426414,0.8427228,-2.2981129,0.0,1024.6895,0.26440376,0.27119312,-0.24573015,0.80084354,-1.7110875,10.182581,10.574853,4.5013456,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-03 23:00:00,20.639938,95.12078,2.8441894,-2.57255,0.0,1024.9386,0.26440376,0.27119312,-0.25539324,0.80084354,-1.9942592,8.073755,9.784592,5.4942436,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2021-01-04 00:00:00,18.974525,98.683975,9.269951,-2.2864687,0.0,1024.9263,0.26440376,0.27110517,-0.30012622,0.80084354,-1.6923772,7.9036665,10.286691,4.056338,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2021-01-04 01:00:00,83.47872,99.91208,1.3694245,-2.231103,0.0,1024.5858,0.26440376,0.27029845,-0.30012622,0.79644746,-1.4914074,9.141926,8.60806,4.1647124,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2021-01-04 02:00:00,30.794409,85.6882,10.007333,-2.0381691,0.0,1024.6719,0.26421052,0.27029845,0.243637,0.9850425,-1.0643162,10.708533,11.87366,6.363056,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2021-01-04 03:00:00,52.60919,77.00735,10.428695,-2.0452194,0.010534035,1024.5524,0.26421052,0.27029845,0.19890404,0.9403095,-1.1871101,13.720998,15.54509,7.7946787,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2021-01-04 04:00:00,93.458176,84.547195,10.621957,-2.6214812,0.031602107,1024.5297,0.26340377,0.27029845,0.15330012,0.93591344,-1.5266176,15.829111,17.991112,8.771414,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2021-01-04 05:00:00,96.49187,79.306786,12.6267395,-3.9648173,0.031602107,1024.5718,0.26340377,0.27029845,0.10856713,0.93591344,-1.9571352,16.762981,18.90336,9.430854,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2021-01-04 06:00:00,98.38653,81.468,16.12619,-4.51803,0.010534035,1024.2893,0.26340377,0.27029845,0.06296322,0.9262503,-2.107036,18.518373,19.959042,10.219661,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2021-01-04 07:00:00,100.0,71.95546,17.003431,-4.5082684,0.02106807,1024.398,0.26340377,0.27029845,0.018230245,0.9262503,-2.1481452,18.505833,19.6935,9.750091,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2021-01-04 08:00:00,93.370255,47.48956,17.163834,-4.4572983,0.02106807,1024.4594,0.26331586,0.27029845,-0.01771057,0.8815173,-2.4619496,17.470737,18.594261,8.386308,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2021-01-04 09:00:00,99.82416,36.310078,17.41018,-4.3748827,0.010534035,1024.64,0.26331586,0.27021053,-0.10804746,0.8815173,-2.761892,16.094454,19.67847,9.099196,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2021-01-04 10:00:00,93.28233,37.248314,18.02563,-4.093395,0.0,1024.8207,0.26331586,0.2694038,-0.14838436,0.8815173,-2.4339297,17.660349,19.385706,9.981824,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2021-01-04 11:00:00,67.09762,60.25687,18.02563,-3.8460078,0.0,1025.3611,0.26331586,0.2694038,-0.14398828,0.83678436,-1.681333,19.719124,18.539532,10.555278,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2021-01-04 12:00:00,82.529,86.00427,38.702217,-3.8109798,0.0,1025.2086,0.26250914,0.2694038,-0.14398828,0.83151734,-0.91564673,20.861301,14.542346,9.566819,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2021-01-04 13:00:00,79.66886,96.97583,28.142971,-4.5451055,0.0,1025.0383,0.2624038,0.2694038,-0.099255286,0.83151734,-0.38328847,23.488089,16.161247,11.40189,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2021-01-04 14:00:00,80.07593,93.845474,63.726532,-4.164629,0.0,1025.3558,0.2624038,0.2694038,-0.33355308,0.87625027,-0.8402814,23.097446,14.695973,10.16283,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2021-01-04 15:00:00,63.166145,89.737335,17.374516,-4.4962153,0.010534035,1025.3276,0.26231587,0.2694038,-0.2888201,0.8359134,-0.79661703,21.854342,16.830183,11.197128,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2021-01-04 16:00:00,21.49383,89.788445,26.424156,-4.3235617,0.010534035,1025.5277,0.26231587,0.2694038,-0.2888201,0.83151734,-1.0791728,21.39341,18.51379,10.444161,0,1,0,0,0,0,0,0,0.0,1.0,0,0
