timestamp,temperature_2m,dew_point_2m,precipitation,pressure_msl,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_speed_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,dow,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,dow_sin,dow_cos,weekend,holiday
2015-01-02 19:00:00,27.4835,23.4835,0.0,1008.1,4.0,0.0,0.0,13.084402,20.892412,24.84,28.433498,28.1335,0.311,0.357,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-01-02 20:00:00,26.8335,23.5835,0.0,1008.7,11.0,0.0,0.0,13.556282,20.929596,23.759998,27.8835,28.0835,0.311,0.357,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-01-02 21:00:00,26.3335,23.6335,0.0,1009.4,8.0,0.0,0.0,13.910169,20.907913,23.759998,27.433498,28.033499,0.311,0.357,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-01-02 22:00:00,26.033499,23.6335,0.0,1009.5,9.0,0.0,0.0,13.556282,20.532627,24.119999,27.1335,27.9835,0.311,0.357,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-01-02 23:00:00,25.8335,23.6335,0.0,1009.2,15.0,0.0,0.0,13.138765,20.163212,23.759998,26.8835,27.8835,0.311,0.357,4,0,0,0,0,1,0,0,-0.43388373,-0.90096885,0,0
2015-01-03 00:00:00,25.7335,23.5835,0.0,1008.9,14.0,0.0,0.0,12.7279215,19.45333,23.759998,26.683498,27.8335,0.311,0.357,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 01:00:00,25.6335,23.533499,0.0,1008.4,9.0,0.0,0.0,12.324414,18.775301,23.039999,26.533499,27.7335,0.311,0.357,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 02:00:00,25.6335,23.533499,0.0,1007.9,9.0,0.0,0.0,11.928989,18.448023,23.4,26.433498,27.6335,0.311,0.357,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 03:00:00,25.533499,23.4835,0.0,1007.4,14.0,0.0,47.0,11.570515,17.81909,22.68,26.283499,27.5835,0.312,0.357,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 04:00:00,25.4835,23.4835,0.0,1007.6,10.0,0.0,26.0,11.542478,17.873556,21.96,26.2335,27.4835,0.312,0.357,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 05:00:00,25.433498,23.4835,0.0,1008.7,11.0,0.0,0.0,10.24578,15.484185,21.599998,26.1335,27.433498,0.312,0.357,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 06:00:00,25.433498,23.4835,0.0,1008.8,4.0,0.0,0.0,10.829959,16.954432,21.24,26.0835,27.3335,0.312,0.357,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 07:00:00,25.3835,23.5835,0.0,1009.5,8.0,0.0,0.0,10.594036,16.75064,21.24,26.033499,27.283499,0.312,0.357,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 08:00:00,26.283499,23.933498,0.0,1010.1,12.0,1.0,0.0,10.440001,15.542662,21.96,26.4835,27.2335,0.312,0.357,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 09:00:00,27.5835,24.0835,0.0,1010.6,12.0,4.0,0.0,11.27553,14.84318,26.64,27.433498,27.2335,0.311,0.356,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 10:00:00,28.8335,23.933498,0.0,1010.7,13.0,8.0,0.0,12.287555,16.575644,28.44,28.4835,27.283499,0.311,0.356,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 11:00:00,29.683498,23.683498,0.0,1010.0,11.0,9.0,0.0,12.031756,16.08761,27.72,29.3835,27.3835,0.31,0.355,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 12:00:00,30.3335,23.4835,0.0,1009.0,11.0,14.0,0.0,11.753876,16.08761,25.919998,30.2335,27.533499,0.309,0.355,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 13:00:00,30.7335,23.283499,0.0,1008.1,14.0,18.0,0.0,12.031756,16.641972,24.119999,30.8335,27.7335,0.307,0.354,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 14:00:00,31.1335,23.3835,0.0,1007.2,7.0,4.0,0.0,12.682018,17.873556,24.48,31.2335,27.8835,0.306,0.353,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 15:00:00,31.0835,23.0835,0.0,1006.7,7.0,3.0,0.0,14.081477,19.770523,25.919998,31.283499,28.033499,0.305,0.353,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 16:00:00,30.533499,23.183498,0.0,1006.4,1.0,0.0,5.0,14.8257065,21.120682,27.359999,30.9835,28.183498,0.304,0.352,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 17:00:00,29.7335,23.433498,0.0,1007.3,5.0,0.0,1.0,14.241629,20.49156,27.359999,30.3335,28.283499,0.303,0.352,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 18:00:00,28.7335,23.3335,0.0,1007.8,5.0,0.0,1.0,13.849476,21.398056,24.84,29.533499,28.3335,0.303,0.352,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 19:00:00,27.8835,23.3335,0.0,1008.3,5.0,0.0,0.0,14.081478,21.542923,23.759998,28.7335,28.3335,0.303,0.352,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 20:00:00,27.2335,23.433498,0.0,1009.4,6.0,0.0,0.0,13.324863,21.129885,23.759998,28.183498,28.283499,0.303,0.352,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 21:00:00,26.8335,23.433498,0.0,1010.3,14.0,0.0,0.0,12.979984,20.192118,23.4,27.7335,28.2335,0.303,0.352,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 22:00:00,26.433498,23.4835,0.0,1010.8,13.0,0.0,0.0,12.620554,19.211996,23.039999,27.3835,28.183498,0.303,0.352,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-03 23:00:00,26.183498,23.533499,0.0,1010.4,10.0,0.0,0.0,12.6462,19.296133,22.68,27.1335,28.1335,0.303,0.352,5,0,0,0,0,0,1,0,-0.9749279,-0.22252093,1,0
2015-01-04 00:00:00,26.033499,23.4835,0.0,1010.1,12.0,0.0,0.0,12.682018,19.483284,23.039999,26.933498,28.033499,0.303,0.352,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 01:00:00,25.8835,23.433498,0.0,1009.6,17.0,0.0,0.0,12.7279215,18.792551,23.4,26.783499,27.933498,0.303,0.352,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 02:00:00,26.0835,23.3835,0.0,1009.1,12.0,0.0,0.0,12.682018,18.692286,23.759998,26.683498,27.8835,0.303,0.352,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 03:00:00,26.033499,23.3335,0.0,1008.8,14.0,0.0,0.0,12.287555,18.59845,23.759998,26.6335,27.783499,0.304,0.352,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 04:00:00,25.9835,23.283499,0.0,1008.8,11.0,0.0,0.0,12.261158,18.59845,23.039999,26.533499,27.7335,0.304,0.352,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 05:00:00,25.8335,23.283499,0.0,1009.6,11.0,2.0,0.0,11.620809,16.981165,23.039999,26.433498,27.6335,0.304,0.352,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 06:00:00,25.8335,23.283499,0.0,1009.7,8.0,5.0,0.0,12.144331,18.359999,23.759998,26.3835,27.5835,0.304,0.352,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 07:00:00,25.7335,23.3335,0.0,1010.3,11.0,14.0,0.0,12.620554,18.888851,23.759998,26.283499,27.4835,0.304,0.352,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 08:00:00,26.4835,23.683498,0.0,1011.3,7.0,8.0,0.0,12.964998,18.64369,24.119999,26.683498,27.433498,0.304,0.351,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 09:00:00,27.533499,23.683498,0.0,1011.6,14.0,12.0,0.0,15.379206,20.730501,27.72,27.533499,27.433498,0.303,0.351,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 10:00:00,28.683498,23.433498,0.0,1011.0,7.0,2.0,0.0,14.986553,19.64228,28.08,28.533499,27.4835,0.302,0.351,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 11:00:00,29.6335,23.3335,0.0,1011.0,23.0,4.0,0.0,14.693999,19.881649,27.0,29.4835,27.5835,0.301,0.35,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 12:00:00,30.283499,23.1335,0.0,1010.3,11.0,8.0,0.0,14.186923,19.083395,24.84,30.433498,27.7335,0.301,0.349,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 13:00:00,30.683498,22.933498,0.0,1009.6,8.0,8.0,0.0,13.684735,18.374111,23.039999,31.033499,27.8835,0.299,0.349,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 14:00:00,30.7335,23.1335,0.0,1008.6,10.0,5.0,0.0,13.70839,19.022177,26.28,31.3835,28.0835,0.298,0.348,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 15:00:00,30.5835,22.9835,0.0,1008.1,8.0,3.0,0.0,14.81259,20.771093,26.64,31.3335,28.2335,0.297,0.348,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 16:00:00,30.183498,22.8835,0.0,1008.0,6.0,2.0,0.0,15.379206,21.659916,27.359999,31.033499,28.3335,0.296,0.347,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 17:00:00,29.433498,22.8835,0.0,1008.3,3.0,0.0,0.0,13.276144,19.64558,27.0,30.3835,28.433498,0.296,0.347,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 18:00:00,28.4835,22.8835,0.0,1009.3,10.0,0.0,4.0,13.722565,21.077686,24.84,29.533499,28.4835,0.295,0.347,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 19:00:00,27.7335,22.8335,0.0,1009.8,5.0,0.0,6.0,13.684735,21.647945,24.48,28.783499,28.4835,0.295,0.347,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 20:00:00,27.033499,22.933498,0.0,1010.6,7.0,1.0,6.0,14.05845,21.288757,23.4,28.183498,28.433498,0.295,0.347,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 21:00:00,26.5835,23.033499,0.0,1011.4,8.0,0.0,10.0,14.05845,20.929596,22.319998,27.7335,28.3835,0.295,0.346,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 22:00:00,26.1335,23.183498,0.0,1011.6,10.0,0.0,6.0,13.722565,20.570463,22.319998,27.3335,28.283499,0.296,0.346,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-04 23:00:00,25.8835,23.283499,0.0,1011.5,7.0,1.0,9.0,14.440443,21.288757,23.039999,27.0835,28.2335,0.296,0.346,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-05 00:00:00,25.7335,23.283499,0.0,1011.2,7.0,2.0,10.0,14.05845,20.957443,23.4,26.8335,28.1335,0.296,0.346,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 01:00:00,25.5835,23.283499,0.0,1010.9,7.0,0.0,2.0,13.684735,20.633371,24.119999,26.683498,28.033499,0.296,0.346,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 02:00:00,25.7335,23.183498,0.0,1010.6,7.0,1.0,0.0,13.684735,20.674158,25.199999,26.5835,27.933498,0.296,0.346,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 03:00:00,25.683498,23.1335,0.0,1010.2,7.0,0.0,0.0,14.044615,20.674158,25.199999,26.4835,27.8335,0.296,0.346,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 04:00:00,25.5835,23.1335,0.0,1010.5,10.0,0.0,0.0,14.05845,21.38897,25.56,26.3835,27.783499,0.296,0.346,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 05:00:00,25.5835,23.0835,0.0,1011.4,12.0,2.0,0.0,15.716793,23.087763,27.359999,26.3335,27.683498,0.296,0.346,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 06:00:00,25.5835,23.033499,0.0,1011.6,10.0,2.0,0.0,16.454008,24.490587,29.519999,26.283499,27.5835,0.296,0.346,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 07:00:00,25.683498,23.033499,0.0,1012.0,12.0,2.0,0.0,18.0036,26.368616,32.399998,26.283499,27.533499,0.296,0.346,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 08:00:00,26.3835,23.2335,0.0,1012.4,7.0,1.0,0.0,18.03237,26.168804,34.2,26.6335,27.4835,0.296,0.346,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 09:00:00,27.3835,23.1335,0.0,1013.2,13.0,0.0,0.0,22.007162,29.723444,38.16,27.3835,27.4835,0.296,0.346,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 10:00:00,28.4835,22.8335,0.0,1012.9,22.0,0.0,0.0,24.40046,33.37338,39.6,28.2335,27.4835,0.295,0.346,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 11:00:00,29.2335,22.783499,0.0,1012.3,30.0,1.0,0.0,24.48,33.50128,39.96,29.0835,27.5835,0.294,0.345,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 12:00:00,29.783499,22.683498,0.0,1011.6,44.0,0.0,0.0,23.710857,32.909985,38.519997,29.8335,27.683498,0.293,0.344,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 13:00:00,30.1335,22.433498,0.0,1010.5,45.0,0.0,7.0,23.042812,32.2396,38.519997,30.3835,27.8335,0.292,0.344,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 14:00:00,30.033499,22.183498,0.0,1009.4,31.0,0.0,3.0,22.553936,31.575506,41.760002,30.5835,27.933498,0.291,0.343,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 15:00:00,29.8335,22.0835,0.0,1009.0,36.0,0.0,0.0,22.065973,31.259941,39.96,30.533499,28.0835,0.29,0.343,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 16:00:00,29.433498,22.1335,0.0,1008.6,16.0,0.0,0.0,20.808498,29.387999,38.88,30.283499,28.183498,0.289,0.342,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 17:00:00,28.683498,22.4835,0.0,1009.0,21.0,0.0,0.0,15.137133,22.38378,37.44,29.7335,28.2335,0.288,0.342,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 18:00:00,27.783499,22.533499,0.0,1008.9,6.0,0.0,0.0,16.327497,24.590923,34.2,28.9835,28.283499,0.288,0.342,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 19:00:00,27.033499,22.6335,0.0,1009.5,11.0,0.0,0.0,17.015474,26.33911,33.48,28.283499,28.2335,0.288,0.342,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 20:00:00,26.6335,22.683498,0.0,1010.4,18.0,0.0,0.0,17.698677,26.6327,32.399998,27.783499,28.183498,0.288,0.342,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 21:00:00,26.3335,22.6335,0.0,1010.9,10.0,0.0,7.0,18.486622,27.181787,32.760002,27.3835,28.1335,0.288,0.342,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 22:00:00,26.0835,22.6335,0.0,1011.2,10.0,0.0,6.0,19.06301,28.038431,33.839996,27.1335,28.0835,0.288,0.342,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-05 23:00:00,25.9835,22.533499,0.0,1011.3,12.0,0.0,5.0,18.692286,28.146843,34.56,26.8835,27.9835,0.289,0.342,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-06 00:00:00,25.933498,22.4835,0.0,1010.9,5.0,0.0,2.0,18.214718,27.416782,34.56,26.7335,27.933498,0.289,0.342,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 01:00:00,25.8835,22.4835,0.0,1010.7,7.0,0.0,0.0,18.214718,27.086262,33.12,26.6335,27.8335,0.289,0.342,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 02:00:00,25.933498,22.3835,0.0,1010.0,11.0,0.0,0.0,18.899143,27.748037,34.2,26.533499,27.783499,0.289,0.342,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 03:00:00,25.933498,22.183498,0.0,1009.7,6.0,0.0,1.0,18.792551,27.943512,34.2,26.4835,27.683498,0.289,0.342,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 04:00:00,25.7335,22.033499,0.0,1009.6,10.0,0.0,4.0,18.692286,27.682571,33.839996,26.3835,27.6335,0.289,0.342,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 05:00:00,25.7335,21.933498,0.0,1009.9,5.0,0.0,3.0,15.629971,23.598541,33.839996,26.283499,27.533499,0.289,0.342,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 06:00:00,25.5835,21.933498,0.0,1010.5,9.0,2.0,6.0,15.328561,23.452555,33.12,26.183498,27.4835,0.289,0.342,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 07:00:00,25.533499,22.183498,0.0,1010.8,15.0,3.0,7.0,15.328561,23.452555,31.68,26.1335,27.3835,0.289,0.342,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 08:00:00,26.1335,22.683498,0.0,1011.4,17.0,1.0,0.0,15.03835,22.768398,31.319998,26.433498,27.3335,0.289,0.342,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 09:00:00,27.283499,22.7335,0.0,1011.8,17.0,1.0,5.0,20.456745,27.598173,36.0,27.3335,27.3335,0.288,0.341,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 10:00:00,28.533499,22.433498,0.0,1011.7,18.0,5.0,0.0,20.46941,27.871534,39.239998,28.283499,27.3835,0.288,0.341,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 11:00:00,29.3835,22.3835,0.0,1011.1,17.0,7.0,0.0,19.586119,27.0,39.239998,29.183498,27.4835,0.287,0.34,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 12:00:00,29.9835,22.1335,0.0,1010.6,8.0,0.0,0.0,18.171976,25.364037,38.16,29.9835,27.5835,0.286,0.34,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 13:00:00,30.3335,22.033499,0.0,1009.4,15.0,0.0,0.0,17.595861,24.696104,35.64,30.6335,27.7335,0.284,0.339,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 14:00:00,30.2335,22.283499,0.0,1008.6,16.0,0.0,0.0,18.03237,24.95452,33.48,30.8835,27.933498,0.283,0.338,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 15:00:00,30.0835,22.183498,0.0,1007.9,11.0,0.0,0.0,18.58451,26.141552,33.12,30.933498,28.033499,0.282,0.338,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 16:00:00,29.533499,22.0835,0.0,1007.5,4.0,0.0,0.0,18.899143,27.09822,34.2,30.5835,28.183498,0.282,0.337,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 17:00:00,28.7335,22.183498,0.0,1007.9,10.0,0.0,0.0,15.379206,22.314194,34.56,29.933498,28.2335,0.281,0.337,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 18:00:00,27.8335,22.033499,0.0,1008.3,4.0,0.0,0.0,16.520823,24.884306,34.56,29.0835,28.283499,0.281,0.337,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 19:00:00,26.933498,22.033499,0.0,1008.6,1.0,0.0,0.0,17.106628,26.476522,33.839996,28.283499,28.283499,0.281,0.337,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 20:00:00,26.3335,21.9835,0.0,1009.6,14.0,0.0,0.0,17.462784,26.6327,32.399998,27.683498,28.2335,0.281,0.337,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 21:00:00,26.033499,21.933498,0.0,1010.0,14.0,0.0,0.0,17.873556,26.368616,32.039997,27.283499,28.1335,0.281,0.337,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 22:00:00,25.783499,21.933498,0.0,1010.0,11.0,0.0,0.0,17.227419,25.417631,31.319998,26.9835,28.0835,0.281,0.337,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-06 23:00:00,25.5835,21.933498,0.0,1010.2,8.0,0.0,0.0,16.595179,24.933735,29.88,26.683498,27.9835,0.281,0.337,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-07 00:00:00,25.533499,21.9835,0.0,1009.8,5.0,0.0,0.0,16.24394,24.36325,29.16,26.533499,27.8835,0.281,0.337,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 01:00:00,25.4835,22.0835,0.0,1009.4,14.0,0.0,0.0,15.542662,23.683512,27.72,26.433498,27.8335,0.281,0.337,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 02:00:00,25.4835,22.283499,0.0,1008.7,9.0,0.0,0.0,15.192682,23.006226,28.8,26.283499,27.7335,0.281,0.337,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 03:00:00,25.433498,22.283499,0.0,1008.7,8.0,0.0,1.0,15.542662,23.34455,28.44,26.183498,27.6335,0.281,0.337,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 04:00:00,25.3335,22.2335,0.0,1008.4,8.0,1.0,0.0,15.893093,23.683512,28.44,26.0835,27.5835,0.282,0.337,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 05:00:00,25.3335,22.2335,0.0,1009.0,6.0,0.0,0.0,14.081478,20.957443,29.16,26.033499,27.4835,0.282,0.337,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 06:00:00,25.183498,22.2335,0.0,1009.3,3.0,1.0,0.0,13.910169,20.880001,28.8,25.9835,27.3835,0.282,0.337,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 07:00:00,25.0835,22.283499,0.0,1009.8,4.0,2.0,0.0,13.979871,20.892412,28.08,25.8835,27.3335,0.282,0.337,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 08:00:00,25.7335,22.5835,0.0,1010.6,5.0,4.0,0.0,13.910169,20.163212,27.72,26.2335,27.283499,0.282,0.337,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 09:00:00,26.933498,22.533499,0.0,1011.0,13.0,7.0,0.0,16.62249,22.253124,32.760002,27.0835,27.2335,0.281,0.336,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 10:00:00,28.033499,22.283499,0.0,1010.5,14.0,9.0,0.0,19.0392,25.277023,35.28,28.033499,27.283499,0.281,0.336,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 11:00:00,28.8335,22.2335,0.0,1010.1,13.0,10.0,0.0,19.255793,26.00486,34.92,28.8835,27.3835,0.28,0.336,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 12:00:00,29.433498,22.2335,0.0,1009.0,14.0,19.0,0.0,19.386593,26.141552,33.48,29.783499,27.4835,0.279,0.335,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 13:00:00,29.5835,22.183498,0.0,1008.1,11.0,21.0,0.0,19.386593,26.141552,32.039997,30.283499,27.6335,0.278,0.334,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 14:00:00,29.5835,21.8835,0.0,1007.3,20.0,26.0,0.0,19.130875,25.872454,34.92,30.433498,27.783499,0.277,0.334,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 15:00:00,29.2335,21.9835,0.0,1007.0,10.0,14.0,0.0,18.556595,25.501621,33.839996,30.283499,27.8835,0.277,0.333,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 16:00:00,28.8835,22.1335,0.0,1006.8,14.0,14.0,0.0,18.511143,26.111792,33.48,30.0835,27.9835,0.276,0.333,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 17:00:00,28.283499,22.2335,0.0,1007.3,13.0,15.0,0.0,17.313717,24.609364,34.2,29.533499,28.0835,0.276,0.333,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 18:00:00,27.4835,22.1335,0.0,1008.0,8.0,12.0,0.0,19.164719,28.410364,34.56,28.783499,28.0835,0.275,0.333,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 19:00:00,26.7335,22.033499,0.0,1008.6,3.0,8.0,0.0,19.201874,28.528723,34.92,28.0835,28.0835,0.275,0.333,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 20:00:00,26.183498,21.933498,0.0,1009.4,8.0,2.0,0.0,18.486622,27.112564,35.28,27.533499,28.033499,0.276,0.333,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 21:00:00,25.9835,21.9835,0.0,1009.8,13.0,12.0,0.0,17.731598,26.33911,34.56,27.183498,27.9835,0.276,0.333,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 22:00:00,25.783499,21.9835,0.0,1010.2,9.0,22.0,0.0,17.731598,25.984917,33.48,26.8835,27.8835,0.276,0.333,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-07 23:00:00,25.6335,21.933498,0.0,1009.9,8.0,31.0,0.0,18.089775,26.33911,32.760002,26.683498,27.8335,0.276,0.333,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-08 00:00:00,25.5835,21.8335,0.0,1009.8,7.0,32.0,0.0,18.416384,26.6327,32.039997,26.533499,27.783499,0.276,0.333,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-08 01:00:00,25.4835,21.783499,0.0,1009.6,9.0,37.0,0.0,18.391735,26.576681,31.68,26.3835,27.683498,0.276,0.333,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
