timestamp,id,temperature_2m,dew_point_2m,precipitation,pressure_msl,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_speed_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,dow,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,dow_sin,dow_cos,weekend,holiday
2015-01-11 10:00:00,PAN_day_0,28.433498,22.683498,0.0,1011.2,33.0,0.0,0.0,18.919704,26.00486,33.48,28.283499,27.283499,0.26,0.32,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-11 11:00:00,PAN_day_0,29.3335,22.683498,0.0,1010.9,46.0,0.0,0.0,16.746773,23.990698,32.760002,29.183498,27.3835,0.26,0.32,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-11 12:00:00,PAN_day_0,29.8835,22.5835,0.0,1010.2,52.0,0.0,0.0,14.973577,21.897945,28.08,30.1335,27.4835,0.259,0.319,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-11 13:00:00,PAN_day_0,30.283499,22.5835,0.0,1009.4,53.0,0.0,0.0,14.168641,20.61766,24.119999,30.783499,27.6335,0.258,0.319,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-11 14:00:00,PAN_day_0,30.433498,22.5835,0.0,1008.2,45.0,0.0,0.0,14.84318,21.325253,26.64,31.0835,27.8335,0.258,0.318,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-11 15:00:00,PAN_day_0,30.283499,22.7335,0.0,1007.7,48.0,0.0,0.0,16.071491,22.89611,27.359999,31.183498,27.9835,0.257,0.318,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-11 16:00:00,PAN_day_0,29.6335,22.8335,0.0,1007.4,10.0,0.0,0.0,16.520823,23.584808,29.16,30.783499,28.0835,0.257,0.318,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-11 17:00:00,PAN_day_0,28.8835,23.033499,0.0,1007.3,12.0,1.0,0.0,15.546833,22.862125,29.519999,30.183498,28.183498,0.256,0.317,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-11 18:00:00,PAN_day_0,28.033499,23.1335,0.0,1008.5,7.0,0.0,0.0,15.496736,23.576563,28.08,29.3835,28.2335,0.256,0.317,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-11 19:00:00,PAN_day_0,27.183498,23.183498,0.0,1009.5,9.0,0.0,0.0,15.496736,23.933907,28.08,28.5835,28.2335,0.256,0.317,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-11 20:00:00,PAN_day_0,26.683498,23.283499,0.0,1010.2,9.0,0.0,0.0,15.517629,23.675303,26.64,27.9835,28.2335,0.256,0.317,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-11 21:00:00,PAN_day_0,26.3335,23.283499,0.0,1011.0,9.0,0.0,0.0,14.404499,23.219301,26.28,27.5835,28.183498,0.256,0.317,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-11 22:00:00,PAN_day_0,26.033499,23.183498,0.0,1010.8,9.0,0.0,0.0,14.05845,22.392462,24.84,27.2335,28.0835,0.256,0.317,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-11 23:00:00,PAN_day_0,25.8335,23.1335,0.0,1010.7,6.0,0.0,0.0,13.004921,21.647945,24.119999,26.9835,28.033499,0.256,0.317,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-12 00:00:00,PAN_day_1,25.5835,23.0835,0.0,1010.5,12.0,0.0,0.0,12.620554,20.957443,23.039999,26.7335,27.933498,0.257,0.317,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 01:00:00,PAN_day_1,25.533499,23.0835,0.0,1010.0,15.0,0.0,0.0,12.599999,20.774214,22.319998,26.5835,27.8835,0.257,0.317,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 02:00:00,PAN_day_1,25.5835,23.0835,0.0,1009.5,5.0,0.0,0.0,12.599999,20.418695,24.48,26.4835,27.783499,0.257,0.317,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 03:00:00,PAN_day_1,25.533499,22.9835,0.0,1009.1,8.0,0.0,0.0,11.901798,19.245697,23.759998,26.3835,27.7335,0.257,0.317,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 04:00:00,PAN_day_1,25.4835,22.933498,0.0,1009.1,14.0,0.0,0.0,11.212135,18.089775,22.68,26.283499,27.6335,0.257,0.317,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 05:00:00,PAN_day_1,25.3335,22.9835,0.0,1009.6,9.0,1.0,0.0,9.504273,15.629972,21.24,26.1335,27.5835,0.257,0.317,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 06:00:00,PAN_day_1,25.283499,23.033499,0.0,1010.4,14.0,3.0,0.0,10.00256,16.167967,20.16,26.0835,27.4835,0.257,0.317,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 07:00:00,PAN_day_1,25.283499,23.183498,0.0,1010.9,9.0,0.0,0.0,10.315115,16.454008,19.44,26.033499,27.433498,0.257,0.317,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 08:00:00,PAN_day_1,25.933498,23.4835,0.0,1011.4,9.0,1.0,0.0,9.693296,14.205182,18.72,26.433498,27.3835,0.257,0.317,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 09:00:00,PAN_day_1,27.283499,23.433498,0.0,1011.8,24.0,0.0,0.0,12.261158,16.203999,23.759998,27.433498,27.3835,0.257,0.317,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 10:00:00,PAN_day_1,28.433498,23.283499,0.0,1011.3,44.0,0.0,0.0,13.75558,18.175545,23.759998,28.4835,27.433498,0.256,0.317,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 11:00:00,PAN_day_1,29.433498,23.1335,0.0,1010.9,41.0,2.0,0.0,12.371645,16.808569,23.4,29.533499,27.533499,0.256,0.316,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 12:00:00,PAN_day_1,29.9835,23.033499,0.0,1010.0,37.0,5.0,0.0,10.308831,14.685176,20.519999,30.3835,27.683498,0.255,0.316,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 13:00:00,PAN_day_1,30.3335,23.0835,0.0,1009.0,16.0,12.0,0.0,9.0645685,13.039754,18.0,31.0835,27.8335,0.255,0.315,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 14:00:00,PAN_day_1,30.533499,23.283499,0.0,1007.8,10.0,10.0,0.0,9.007196,13.324863,19.08,31.7335,27.9835,0.255,0.315,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 15:00:00,PAN_day_1,30.5835,23.533499,0.0,1007.1,16.0,17.0,0.0,9.826088,13.797912,19.44,31.8335,28.183498,0.254,0.315,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 16:00:00,PAN_day_1,29.3835,23.533499,0.0,1006.9,13.0,12.0,0.0,11.792404,16.167967,20.880001,31.283499,28.3335,0.255,0.314,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 17:00:00,PAN_day_1,29.0835,23.5835,0.0,1007.3,19.0,17.0,0.0,12.72283,17.782688,25.199999,30.5835,28.433498,0.255,0.314,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 18:00:00,PAN_day_1,28.2335,23.683498,0.0,1008.2,25.0,10.0,0.0,12.979984,19.803272,25.919998,29.683498,28.433498,0.255,0.314,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 19:00:00,PAN_day_1,27.433498,23.8335,0.0,1009.1,20.0,8.0,6.0,12.979984,19.803272,23.4,28.8835,28.4835,0.255,0.314,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 20:00:00,PAN_day_1,26.8835,23.9835,0.0,1010.2,7.0,4.0,3.0,13.104198,19.803272,21.96,28.283499,28.433498,0.255,0.314,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 21:00:00,PAN_day_1,26.5835,24.0835,0.0,1010.6,12.0,1.0,4.0,12.88981,20.447239,21.599998,27.8835,28.3835,0.255,0.314,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 22:00:00,PAN_day_1,26.433498,23.9835,0.0,1010.6,41.0,2.0,0.0,12.979984,19.995398,22.319998,27.6335,28.3335,0.255,0.314,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 23:00:00,PAN_day_1,26.183498,23.8835,0.0,1010.3,30.0,1.0,0.0,12.7279215,19.130875,22.319998,27.3335,28.283499,0.256,0.314,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-13 00:00:00,PAN_day_2,25.9835,23.783499,0.0,1010.2,57.0,1.0,0.0,12.10157,17.902534,20.880001,27.1335,28.183498,0.256,0.314,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 01:00:00,PAN_day_2,25.933498,23.683498,0.0,1009.6,24.0,1.0,4.0,12.864649,18.64369,21.599998,26.9835,28.1335,0.256,0.314,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 02:00:00,PAN_day_2,25.933498,23.683498,0.0,1008.8,27.0,2.0,4.0,12.849528,18.391735,23.039999,26.8835,28.033499,0.256,0.314,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 03:00:00,PAN_day_2,25.783499,23.433498,0.0,1008.6,41.0,3.0,2.0,12.620554,18.391735,23.759998,26.7335,27.9835,0.256,0.314,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 04:00:00,PAN_day_2,25.783499,23.283499,0.0,1009.0,34.0,4.0,2.0,12.964998,18.532133,23.039999,26.683498,27.8835,0.256,0.314,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 05:00:00,PAN_day_2,25.683498,23.1335,0.0,1009.1,12.0,4.0,0.0,11.928989,17.581125,23.039999,26.5835,27.8335,0.256,0.314,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 06:00:00,PAN_day_2,25.683498,23.033499,0.0,1009.6,20.0,10.0,0.0,11.304229,16.766108,22.68,26.4835,27.7335,0.256,0.314,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 07:00:00,PAN_day_2,25.533499,23.1335,0.0,1010.5,18.0,3.0,0.0,10.239453,15.379206,21.24,26.3835,27.683498,0.256,0.314,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 08:00:00,PAN_day_2,26.183498,23.433498,0.0,1011.6,37.0,7.0,0.0,11.177405,15.141414,18.72,26.7335,27.6335,0.256,0.314,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 09:00:00,PAN_day_2,27.4835,23.3335,0.0,1011.9,49.0,5.0,0.0,12.303366,16.1198,24.48,27.783499,27.6335,0.256,0.314,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 10:00:00,PAN_day_2,28.4835,23.2335,0.0,1011.7,44.0,2.0,0.0,11.592895,15.617529,24.84,28.7335,27.683498,0.256,0.314,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 11:00:00,PAN_day_2,29.2335,23.1335,0.0,1011.3,36.0,4.0,0.0,9.885262,14.20062,24.48,29.5835,27.783499,0.256,0.313,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 12:00:00,PAN_day_2,29.683498,23.2335,0.0,1010.6,23.0,6.0,1.0,8.669949,12.599998,22.319998,30.4835,27.8835,0.256,0.313,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 13:00:00,PAN_day_2,30.033499,23.183498,0.0,1009.4,21.0,9.0,0.0,7.491114,11.298495,20.519999,31.2335,28.033499,0.255,0.312,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 14:00:00,PAN_day_2,30.033499,23.6335,0.0,1008.4,27.0,2.0,0.0,5.95906,9.565437,18.0,31.4835,28.2335,0.255,0.312,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 15:00:00,PAN_day_2,30.2335,23.7335,0.0,1007.5,20.0,4.0,0.0,5.506941,9.114471,16.56,31.7335,28.3835,0.254,0.312,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 16:00:00,PAN_day_2,29.9835,23.683498,0.0,1007.3,11.0,3.0,0.0,6.924738,10.8955765,15.84,31.5835,28.4835,0.254,0.311,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 17:00:00,PAN_day_2,29.3335,23.4835,0.0,1007.6,19.0,7.0,0.0,8.049845,12.10157,19.08,30.8835,28.5835,0.253,0.311,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 18:00:00,PAN_day_2,28.283499,23.3335,0.0,1008.2,19.0,5.0,0.0,11.792404,18.03237,24.119999,29.8835,28.6335,0.253,0.311,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 19:00:00,PAN_day_2,27.2335,23.3835,0.0,1008.7,15.0,4.0,0.0,14.277983,20.94507,25.56,28.933498,28.6335,0.253,0.311,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 20:00:00,PAN_day_2,26.6335,23.4835,0.0,1009.9,12.0,0.0,0.0,14.081477,20.774214,24.119999,28.3335,28.5835,0.253,0.311,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 21:00:00,PAN_day_2,26.183498,23.533499,0.0,1010.8,14.0,1.0,0.0,13.779114,20.929594,23.039999,27.8335,28.533499,0.253,0.311,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 22:00:00,PAN_day_2,25.933498,23.5835,0.0,1010.9,15.0,0.0,0.0,14.386494,21.749481,22.319998,27.4835,28.4835,0.253,0.311,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-13 23:00:00,PAN_day_2,25.783499,23.4835,0.0,1011.0,19.0,0.0,0.0,14.512064,21.794127,22.68,27.183498,28.3835,0.254,0.311,1,0,1,0,0,0,0,0,0.7818315,0.6234898,0,0
2015-01-14 00:00:00,PAN_day_3,25.7335,23.3835,0.0,1010.6,16.0,0.0,0.0,14.33234,21.175835,23.4,27.033499,28.3335,0.254,0.311,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 01:00:00,PAN_day_3,25.533499,23.283499,0.0,1010.3,25.0,0.0,0.0,13.779114,20.192118,23.4,26.8335,28.2335,0.254,0.311,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 02:00:00,PAN_day_3,25.6335,23.3335,0.0,1009.5,30.0,2.0,0.0,13.556282,19.829433,23.039999,26.7335,28.1335,0.254,0.311,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 03:00:00,PAN_day_3,25.6335,23.183498,0.0,1009.1,37.0,3.0,0.0,13.698934,19.493261,24.119999,26.6335,28.033499,0.254,0.311,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 04:00:00,PAN_day_3,25.5835,23.033499,0.0,1008.9,13.0,3.0,0.0,12.979984,18.64369,23.759998,26.5835,27.9835,0.254,0.311,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 05:00:00,PAN_day_3,25.4835,22.8835,0.0,1009.4,15.0,3.0,0.0,9.3876505,13.75558,22.319998,26.4835,27.8835,0.254,0.311,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 06:00:00,PAN_day_3,25.3335,22.8835,0.0,1009.8,21.0,4.0,0.0,9.255571,14.04,19.44,26.3335,27.783499,0.254,0.311,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 07:00:00,PAN_day_3,25.2335,23.033499,0.0,1010.4,22.0,3.0,0.0,10.703569,15.273505,16.919998,26.2335,27.7335,0.254,0.311,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 08:00:00,PAN_day_3,25.933498,23.2335,0.0,1011.3,19.0,3.0,0.0,11.27553,15.39184,19.08,26.5835,27.683498,0.254,0.311,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 09:00:00,PAN_day_3,27.1335,23.033499,0.0,1011.9,35.0,5.0,0.0,13.324863,17.654688,25.56,27.433498,27.6335,0.254,0.311,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 10:00:00,PAN_day_3,28.3835,22.8835,0.0,1011.8,26.0,10.0,0.0,13.556282,18.0036,25.56,28.5835,27.683498,0.254,0.311,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 11:00:00,PAN_day_3,29.1335,22.7335,0.0,1011.4,24.0,13.0,0.0,12.413476,16.965895,24.119999,29.433498,27.783499,0.254,0.31,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 12:00:00,PAN_day_3,29.6335,22.8835,0.0,1010.5,30.0,27.0,0.0,11.384199,16.171976,21.96,30.3835,27.8835,0.253,0.31,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 13:00:00,PAN_day_3,29.783499,22.8335,0.0,1009.6,24.0,27.0,0.0,11.013882,15.745627,19.8,30.9835,28.033499,0.253,0.31,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 14:00:00,PAN_day_3,29.6335,22.9835,0.0,1008.7,18.0,21.0,0.0,12.599999,18.0036,23.039999,31.283499,28.183498,0.253,0.309,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 15:00:00,PAN_day_3,29.783499,22.7335,0.0,1008.1,21.0,11.0,0.0,14.830076,20.570463,26.28,31.3335,28.3335,0.253,0.309,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 16:00:00,PAN_day_3,29.4835,22.4835,0.0,1007.9,22.0,8.0,0.0,17.026896,23.795427,30.239998,31.033499,28.433498,0.253,0.308,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 17:00:00,PAN_day_3,28.5835,22.6335,0.0,1007.6,24.0,7.0,0.0,15.256526,21.758419,32.399998,30.3335,28.533499,0.253,0.308,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 18:00:00,PAN_day_3,27.7335,22.6335,0.0,1008.9,25.0,4.0,0.0,16.055353,23.83896,31.68,29.433498,28.533499,0.253,0.308,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 19:00:00,PAN_day_3,26.8835,22.7335,0.0,1009.5,15.0,4.0,0.0,15.716793,23.241617,30.239998,28.6335,28.533499,0.253,0.308,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 20:00:00,PAN_day_3,26.3835,22.8835,0.0,1010.8,11.0,0.0,0.0,13.684735,20.393293,27.359999,28.033499,28.4835,0.253,0.308,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 21:00:00,PAN_day_3,26.033499,23.033499,0.0,1011.5,9.0,2.0,0.0,12.783802,19.486609,24.119999,27.5835,28.433498,0.253,0.308,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 22:00:00,PAN_day_3,25.8335,23.1335,0.0,1011.6,16.0,2.0,0.0,13.089354,19.486609,22.319998,27.283499,28.3335,0.253,0.308,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 23:00:00,PAN_day_3,25.6335,23.1335,0.0,1011.5,8.0,1.0,0.0,14.386494,20.799152,21.599998,27.033499,28.283499,0.253,0.308,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-15 00:00:00,PAN_day_4,25.4835,23.1335,0.0,1011.0,16.0,0.0,0.0,12.879752,19.242327,20.880001,26.8335,28.183498,0.253,0.308,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 01:00:00,PAN_day_4,25.3335,23.1335,0.0,1010.7,15.0,0.0,0.0,11.770403,17.727943,20.16,26.6335,28.0835,0.253,0.308,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 02:00:00,PAN_day_4,25.3835,23.0835,0.0,1010.0,5.0,0.0,0.0,11.841756,17.518356,20.880001,26.533499,28.033499,0.253,0.308,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 03:00:00,PAN_day_4,25.283499,23.0835,0.0,1009.5,7.0,0.0,0.0,11.27553,17.015474,20.519999,26.3835,27.933498,0.253,0.308,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 04:00:00,PAN_day_4,25.183498,23.0835,0.0,1009.9,12.0,1.0,0.0,8.4042845,14.081478,19.44,26.283499,27.8335,0.253,0.308,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 05:00:00,PAN_day_4,25.183498,23.1335,0.0,1010.0,15.0,1.0,3.0,7.5685663,11.928989,16.56,26.2335,27.7335,0.253,0.308,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 06:00:00,PAN_day_4,25.033499,23.1335,0.0,1010.1,18.0,2.0,7.0,9.504273,14.113653,14.759999,26.033499,27.683498,0.253,0.308,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 07:00:00,PAN_day_4,25.0835,23.2335,0.0,1011.2,18.0,10.0,20.0,9.793058,15.124284,16.919998,26.033499,27.5835,0.253,0.308,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 08:00:00,PAN_day_4,25.8335,23.283499,0.0,1011.9,21.0,9.0,31.0,9.726665,13.797912,18.72,26.4835,27.533499,0.253,0.308,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 09:00:00,PAN_day_4,27.0835,23.0835,0.0,1012.5,26.0,9.0,30.0,11.966953,15.941944,21.24,27.433498,27.533499,0.253,0.308,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 10:00:00,PAN_day_4,28.033499,23.183498,0.0,1012.6,22.0,4.0,18.0,10.829958,14.182355,21.96,28.533499,27.5835,0.253,0.308,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 11:00:00,PAN_day_4,28.9835,23.4835,0.0,1012.3,62.0,7.0,9.0,10.365251,13.441071,19.8,29.683498,27.683498,0.252,0.308,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 12:00:00,PAN_day_4,29.533499,23.783499,0.0,1011.8,63.0,10.0,11.0,9.0,12.413476,19.08,30.5835,27.8335,0.252,0.307,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 13:00:00,PAN_day_4,29.933498,23.683498,0.0,1011.2,82.0,7.0,16.0,7.9932976,10.8955765,18.0,31.3335,27.9835,0.251,0.307,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 14:00:00,PAN_day_4,29.7335,24.6335,0.1,1010.2,71.0,15.0,16.0,8.28,11.159999,21.24,31.433498,28.1335,0.252,0.306,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 15:00:00,PAN_day_4,29.4835,24.5835,0.0,1009.4,60.0,14.0,17.0,9.826088,13.441071,21.96,31.283499,28.283499,0.252,0.306,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 16:00:00,PAN_day_4,29.3835,24.283499,0.0,1008.8,24.0,17.0,42.0,11.792404,16.87398,25.199999,31.1335,28.3835,0.252,0.306,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 17:00:00,PAN_day_4,28.7335,23.683498,0.0,1008.9,17.0,14.0,50.0,11.367109,15.986595,26.28,30.433498,28.4835,0.252,0.306,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 18:00:00,PAN_day_4,27.8835,23.283499,0.0,1009.6,14.0,7.0,64.0,13.009903,20.12461,26.64,29.533499,28.533499,0.252,0.306,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 19:00:00,PAN_day_4,27.1335,23.1335,0.0,1010.5,10.0,3.0,27.0,14.241629,22.45315,27.359999,28.7335,28.533499,0.252,0.306,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
