timestamp,id,cloud_cover_high,cloud_cover_low,cloud_cover_mid,dew_point_2m,precipitation,pressure_msl,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,temperature_2m,wind_gusts_10m,wind_speed_100m,wind_speed_10m,dow,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,dow_sin,dow_cos,weekend,holiday
2015-01-11 20:00:00,PAN_day_0,0.0,12.336253,0.06616329,23.04277,0.0,1010.2581,0.25758746,0.3140436,27.823332,28.063671,26.654446,27.005165,23.132467,14.787038,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-11 21:00:00,PAN_day_0,0.0,12.916967,0.06616329,23.037678,0.0,1011.04126,0.25765362,0.3140436,27.438875,28.01367,26.323559,26.608494,22.825792,13.889302,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-11 22:00:00,PAN_day_0,0.0,12.46858,0.13232657,22.954481,0.0,1010.8846,0.25765362,0.3140436,27.10263,27.922073,26.03248,25.386635,22.084854,13.591928,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-11 23:00:00,PAN_day_0,0.0,7.4313188,0.13232657,22.90779,0.0,1010.76776,0.25765362,0.3140436,26.866386,27.868763,25.837837,24.727121,21.424765,12.767798,6,0,0,0,0,0,0,1,-0.7818315,0.6234898,1,0
2015-01-12 00:00:00,PAN_day_1,0.0,12.219436,0.13232657,22.866192,0.0,1010.56415,0.2584856,0.3140436,26.631666,27.773855,25.609734,23.696646,20.910662,12.473277,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 01:00:00,PAN_day_1,0.6616329,14.842445,0.06616329,22.8695,0.0,1010.05756,0.25855175,0.3140436,26.488546,27.720549,25.552855,23.0481,20.778084,12.407082,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 02:00:00,PAN_day_1,1.1909392,7.062488,0.3003529,22.920647,0.0,1009.56116,0.2586536,0.3140436,26.388546,27.62564,25.571297,24.82323,20.317066,12.29548,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 03:00:00,PAN_day_1,0.86012274,9.232829,0.47361547,22.809196,0.0,1009.1642,0.2586536,0.3140436,26.263865,27.572332,25.49966,24.090378,19.16546,11.597614,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 04:00:00,PAN_day_1,0.5954696,14.545015,0.7382686,22.762505,0.0,1009.14075,0.2586536,0.3140436,26.155724,27.474117,25.43974,23.032312,18.103441,10.990898,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 05:00:00,PAN_day_1,0.13232657,9.952467,2.5279455,22.7873,0.0,1009.6641,0.2587198,0.3140436,26.004202,27.42081,25.306541,21.627098,15.74957,9.393145,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 06:00:00,PAN_day_1,0.06616329,14.988167,4.588873,22.832207,0.0,1010.4642,0.2587198,0.3140436,25.942755,27.322596,25.25197,20.56903,16.249287,9.82168,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 07:00:00,PAN_day_1,0.0,10.359919,1.4513099,22.98704,0.0,1010.94434,0.2587198,0.3140436,25.894539,27.271072,25.260372,19.810476,16.563469,10.10037,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 08:00:00,PAN_day_1,0.0,9.896776,1.6111783,23.281944,0.0,1011.44073,0.25878596,0.3140436,26.290705,27.217764,25.91468,19.185751,14.552864,9.63988,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 09:00:00,PAN_day_1,0.0,22.513945,0.06616329,23.222021,0.0,1011.85754,0.25878596,0.3140436,27.297537,27.221071,27.23486,24.61816,16.215649,12.016629,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 10:00:00,PAN_day_1,0.0,40.579502,0.20372608,23.10715,0.0,1011.3641,0.25778598,0.31397742,28.295082,27.271072,28.351992,25.197353,17.843384,13.341056,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 11:00:00,PAN_day_1,0.0,39.58011,2.4788518,22.974213,0.0,1010.9575,0.25761792,0.31314546,29.329279,27.37438,29.347374,25.209372,16.765236,12.228406,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 12:00:00,PAN_day_1,0.0,35.794304,5.244662,22.876263,0.006616329,1010.06775,0.2566179,0.31297743,30.161953,27.522596,29.90142,22.837105,14.934448,10.49135,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 13:00:00,PAN_day_1,0.0,14.457299,11.939074,22.903105,0.013232658,1009.06775,0.25638372,0.31214544,30.841318,27.670809,30.240711,20.692894,13.308865,9.289752,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 14:00:00,PAN_day_1,0.0,9.261731,10.173263,23.0853,0.0,1007.8912,0.2562157,0.31207928,31.445744,27.827427,30.455465,21.223179,13.35227,9.111171,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 15:00:00,PAN_day_1,0.0,15.83721,15.889979,23.305004,0.016802633,1007.19116,0.2552157,0.31197742,31.550575,28.022333,30.463459,21.544624,13.645764,9.705762,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 16:00:00,PAN_day_1,0.0,12.633484,12.906295,23.324854,0.033605266,1007.008,0.25587964,0.3110793,31.044367,28.170547,29.372938,22.70411,15.466772,11.206944,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 17:00:00,PAN_day_1,0.0,18.032778,17.473616,23.416075,0.013232658,1007.4446,0.25587964,0.3110793,30.369831,28.268763,28.999636,26.186337,16.777714,11.930669,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 18:00:00,PAN_day_1,0.0,22.851357,10.539779,23.547369,0.0,1008.3145,0.2559815,0.3110793,29.488678,28.272072,28.142282,26.099926,18.45742,11.980915,0,1,0,0,0,0,0,0,0.0,1.0,0,0
2015-01-12 19:00:00,PAN_day_1,4.9918423,20.255135,8.005236,23.703726,0.0,1009.19775,0.2559815,0.3110793,28.699392,28.316978,27.343327,23.550451,18.58745,11.967287,0,1,0,0,0,0,0,0,0.0,1.0,0,0
