stage,model,configuration,selected_covariates,cumulative_covariates,mean_mape,mean_rmse,num_covariates
Calendar + Context only Weather Search,M446,h1_w1_one_hot_ws_temperature_2m_dew_point_2m_pressure_msl_cloud_cover_low,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'cloud_cover_low')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'cloud_cover_low')",3.8644695701876954,55.828867514928426,13
Calendar + Context only Weather Search,M447,h1_w1_cyclic_ws_temperature_2m_dew_point_2m_pressure_msl_cloud_cover_low,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'cloud_cover_low')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'cloud_cover_low')",3.884640402163029,56.7725549692242,8
Calendar + Context only Weather Search,M448,h0_w0_none_ws_temperature_2m_dew_point_2m_wind_speed_10m_cloud_cover_low,"('temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')","('temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')",3.9705238847640993,58.05983945543427,4
Calendar + Context only Weather Search,M449,h0_w0_integer_ws_temperature_2m_dew_point_2m_wind_speed_10m_cloud_cover_low,"('dow', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')","('dow', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')",3.9365560210983457,57.10955162116826,5
Calendar + Context only Weather Search,M450,h0_w0_one_hot_ws_temperature_2m_dew_point_2m_wind_speed_10m_cloud_cover_low,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')",3.974262609197197,57.58430252603843,11
Calendar + Context only Weather Search,M451,h0_w0_cyclic_ws_temperature_2m_dew_point_2m_wind_speed_10m_cloud_cover_low,"('dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')","('dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')",4.000235291288451,58.56917407420862,6
Calendar + Context only Weather Search,M452,h0_w1_none_ws_temperature_2m_dew_point_2m_wind_speed_10m_cloud_cover_low,"('weekend', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')",3.8755497372256826,56.413522668551416,5
Calendar + Context only Weather Search,M453,h0_w1_integer_ws_temperature_2m_dew_point_2m_wind_speed_10m_cloud_cover_low,"('weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')",3.8980814653491933,56.60019843162716,6
Calendar + Context only Weather Search,M454,h0_w1_one_hot_ws_temperature_2m_dew_point_2m_wind_speed_10m_cloud_cover_low,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')",3.9347725983189217,56.88392109329589,12
Calendar + Context only Weather Search,M455,h0_w1_cyclic_ws_temperature_2m_dew_point_2m_wind_speed_10m_cloud_cover_low,"('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')",3.969745992453485,58.080214832065565,7
Calendar + Context only Weather Search,M456,h1_w0_none_ws_temperature_2m_dew_point_2m_wind_speed_10m_cloud_cover_low,"('holiday', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')",3.8575710085164605,56.20467240103462,5
Calendar + Context only Weather Search,M457,h1_w0_integer_ws_temperature_2m_dew_point_2m_wind_speed_10m_cloud_cover_low,"('holiday', 'dow', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'dow', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')",3.8660888509999536,56.14584479018176,6
Calendar + Context only Weather Search,M458,h1_w0_one_hot_ws_temperature_2m_dew_point_2m_wind_speed_10m_cloud_cover_low,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')",3.9408698294516875,57.06452740442408,12
Calendar + Context only Weather Search,M459,h1_w0_cyclic_ws_temperature_2m_dew_point_2m_wind_speed_10m_cloud_cover_low,"('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')",3.9270600363197303,57.4148902165952,7
Calendar + Context only Weather Search,M460,h1_w1_none_ws_temperature_2m_dew_point_2m_wind_speed_10m_cloud_cover_low,"('holiday', 'weekend', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'weekend', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')",3.7911310497887802,55.15364635334446,6
Calendar + Context only Weather Search,M461,h1_w1_integer_ws_temperature_2m_dew_point_2m_wind_speed_10m_cloud_cover_low,"('holiday', 'weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')",3.8106774423733167,55.329132522982796,7
Calendar + Context only Weather Search,M462,h1_w1_one_hot_ws_temperature_2m_dew_point_2m_wind_speed_10m_cloud_cover_low,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')",3.8946709747099217,56.25174065636165,13
Calendar + Context only Weather Search,M463,h1_w1_cyclic_ws_temperature_2m_dew_point_2m_wind_speed_10m_cloud_cover_low,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'wind_speed_10m', 'cloud_cover_low')",3.872471817033073,56.566079620614225,8
Calendar + Context only Weather Search,M464,h0_w0_none_ws_temperature_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.9560903875658116,57.82564721476236,4
Calendar + Context only Weather Search,M465,h0_w0_integer_ws_temperature_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('dow', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('dow', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.9342582215894724,57.118013843140346,5
Calendar + Context only Weather Search,M466,h0_w0_one_hot_ws_temperature_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.966752583855314,57.53646934706852,11
Calendar + Context only Weather Search,M467,h0_w0_cyclic_ws_temperature_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",4.022220058625783,58.938726401804445,6
Calendar + Context only Weather Search,M468,h0_w1_none_ws_temperature_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('weekend', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.8902590352104434,56.65576231562602,5
Calendar + Context only Weather Search,M469,h0_w1_integer_ws_temperature_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('weekend', 'dow', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dow', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.9001495632760066,56.7060986183288,6
Calendar + Context only Weather Search,M470,h0_w1_one_hot_ws_temperature_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.9222414778173045,56.715128886349035,12
Calendar + Context only Weather Search,M471,h0_w1_cyclic_ws_temperature_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.975536494949354,58.22160094024493,7
Calendar + Context only Weather Search,M472,h1_w0_none_ws_temperature_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.8695035881376842,56.420874097792314,5
Calendar + Context only Weather Search,M473,h1_w0_integer_ws_temperature_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'dow', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'dow', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.8679198057128468,56.18876442004574,6
Calendar + Context only Weather Search,M474,h1_w0_one_hot_ws_temperature_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.933227454060668,57.00029566797253,12
Calendar + Context only Weather Search,M475,h1_w0_cyclic_ws_temperature_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.9514287132059627,57.76567371581682,7
Calendar + Context only Weather Search,M476,h1_w1_none_ws_temperature_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'weekend', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'weekend', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.797637284203702,55.26817208392435,6
Calendar + Context only Weather Search,M477,h1_w1_integer_ws_temperature_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'weekend', 'dow', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'weekend', 'dow', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.8130579611903697,55.36711168498958,7
Calendar + Context only Weather Search,M478,h1_w1_one_hot_ws_temperature_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.8824956983683996,56.07074402948572,13
Calendar + Context only Weather Search,M479,h1_w1_cyclic_ws_temperature_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.8799063414927693,56.655947477663574,8
Calendar + Context only Weather Search,M480,h0_w0_none_ws_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",4.059572870516521,59.503197280322624,4
Calendar + Context only Weather Search,M481,h0_w0_integer_ws_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('dow', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('dow', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",4.024174671958535,58.51752989011678,5
Calendar + Context only Weather Search,M482,h0_w0_one_hot_ws_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",4.028603405001931,58.49311517968354,11
Calendar + Context only Weather Search,M483,h0_w0_cyclic_ws_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('dow_sin', 'dow_cos', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('dow_sin', 'dow_cos', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",4.108674006825544,60.32937839216546,6
Calendar + Context only Weather Search,M484,h0_w1_none_ws_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('weekend', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.9752720561185626,58.06314831311412,5
Calendar + Context only Weather Search,M485,h0_w1_integer_ws_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('weekend', 'dow', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dow', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.9704563032913467,57.8091609997058,6
Calendar + Context only Weather Search,M486,h0_w1_one_hot_ws_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.985368405108308,57.71418554271744,12
Calendar + Context only Weather Search,M487,h0_w1_cyclic_ws_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('weekend', 'dow_sin', 'dow_cos', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dow_sin', 'dow_cos', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",4.069859664860943,59.71213891985294,7
Calendar + Context only Weather Search,M488,h1_w0_none_ws_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.9399335374043947,57.601694113017594,5
Calendar + Context only Weather Search,M489,h1_w0_integer_ws_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'dow', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'dow', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.947484596071008,57.480159502457,6
Calendar + Context only Weather Search,M490,h1_w0_one_hot_ws_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.997418470586859,57.98961472671439,12
Calendar + Context only Weather Search,M491,h1_w0_cyclic_ws_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'dow_sin', 'dow_cos', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'dow_sin', 'dow_cos', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",4.031998030508348,59.09325974853448,7
Calendar + Context only Weather Search,M492,h1_w1_none_ws_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'weekend', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'weekend', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.8861582365271943,56.73048414188384,6
Calendar + Context only Weather Search,M493,h1_w1_integer_ws_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'weekend', 'dow', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'weekend', 'dow', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.894424097825033,56.66126828225544,7
Calendar + Context only Weather Search,M494,h1_w1_one_hot_ws_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.9501638976691313,57.10429669493831,13
Calendar + Context only Weather Search,M495,h1_w1_cyclic_ws_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.9735607709060345,58.160456336338626,8
Calendar + Context only Weather Search,M496,h0_w0_none_ws_temperature_2m_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",4.016169319201766,58.795348741332745,5
Calendar + Context only Weather Search,M497,h0_w0_integer_ws_temperature_2m_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('dow', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('dow', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.982035974341043,57.93818727955832,6
Calendar + Context only Weather Search,M498,h0_w0_one_hot_ws_temperature_2m_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",4.007123084201686,58.163457077828504,12
Calendar + Context only Weather Search,M499,h0_w0_cyclic_ws_temperature_2m_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",4.070713919154456,59.68416523019084,7
Calendar + Context only Weather Search,M500,h0_w1_none_ws_temperature_2m_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('weekend', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.932828692272603,57.386159306432276,6
Calendar + Context only Weather Search,M501,h0_w1_integer_ws_temperature_2m_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.931439658144229,57.20864557501946,7
Calendar + Context only Weather Search,M502,h0_w1_one_hot_ws_temperature_2m_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.957629997211253,57.299480942495315,13
Calendar + Context only Weather Search,M503,h0_w1_cyclic_ws_temperature_2m_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",4.018563553236656,58.906310873482774,8
Calendar + Context only Weather Search,M504,h1_w0_none_ws_temperature_2m_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.922321665065866,57.30053313597305,6
Calendar + Context only Weather Search,M505,h1_w0_integer_ws_temperature_2m_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'dow', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'dow', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.917858393362253,57.03074623732468,7
Calendar + Context only Weather Search,M506,h1_w0_one_hot_ws_temperature_2m_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.9778178545429137,57.68739490252012,13
Calendar + Context only Weather Search,M507,h1_w0_cyclic_ws_temperature_2m_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.9992200534503555,58.56578942730892,8
Calendar + Context only Weather Search,M508,h1_w1_none_ws_temperature_2m_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'weekend', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'weekend', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.846569667645444,56.111007669623554,7
Calendar + Context only Weather Search,M509,h1_w1_integer_ws_temperature_2m_dew_point_2m_pressure_msl_wind_speed_10m_cloud_cover_low,"('holiday', 'weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'pressure_msl', 'wind_speed_10m', 'cloud_cover_low')",3.8511876161989025,56.02150425592127,8
