id,dataset,rmse,mape
PAN_day_0,PAN,32.205904471993406,2.8520447081652227
PAN_day_1,PAN,157.44642281209502,9.35810934302795
PAN_day_2,PAN,13.742996304148301,0.962480902886813
PAN_day_3,PAN,42.52352945225347,3.327681447088008
PAN_day_4,PAN,20.954671106521833,1.481504612878428
PAN_day_5,PAN,29.31682675599884,2.0303397705402024
PAN_day_6,PAN,32.92142472529605,2.8145416902639093
PAN_day_7,PAN,72.46227195146393,5.901299910039892
PAN_day_8,PAN,34.06618716462116,2.658459230900324
PAN_day_9,PAN,54.016122120398755,4.597299083854851
PAN_day_10,PAN,60.839280090942616,4.264280619084295
PAN_day_11,PAN,20.06831634557941,1.578694492289991
PAN_day_12,PAN,17.956137629443013,1.323233483695732
PAN_day_13,PAN,126.9920538984887,9.4240857020693
PAN_day_14,PAN,59.96796770167179,4.690300864034637
PAN_day_15,PAN,42.841432860082996,2.647754302707505
PAN_day_16,PAN,23.55821086572046,1.729020908536196
PAN_day_17,PAN,38.00179294376012,2.7243914959320072
PAN_day_18,PAN,30.349412399412007,2.4526222195506335
PAN_day_19,PAN,13.39787354511282,0.9949133462910817
PAN_day_20,PAN,59.52792791860741,3.5122099563909264
PAN_day_21,PAN,18.3982174725343,1.5745871271887886
PAN_day_22,PAN,63.17637235412197,3.907622020407763
PAN_day_23,PAN,22.726082518303755,1.4962982777964409
PAN_day_24,PAN,34.951063690889036,2.545659697704897
PAN_day_25,PAN,17.340255896768554,1.2398902180220577
PAN_day_26,PAN,20.279839051085137,1.1999109580887966
PAN_day_27,PAN,27.44086689075713,2.32600509342258
PAN_day_28,PAN,28.089165768739907,2.278919473622042
PAN_day_29,PAN,52.477765994494455,3.966902438986856
PAN_day_30,PAN,37.79318866581648,3.3554024262496105
PAN_day_31,PAN,21.037465114884927,1.665260287103693
PAN_day_32,PAN,20.425666916580294,1.3355132119505195
PAN_day_33,PAN,20.66429942526683,1.4963238104423058
PAN_day_34,PAN,33.268768012356574,2.7832238913894103
PAN_day_35,PAN,71.81434817716617,6.782432246529645
PAN_day_36,PAN,235.6802988467136,20.637952514625866
PAN_day_37,PAN,59.70918465190608,5.839338144975137
PAN_day_38,PAN,89.28810913278153,6.472154203990997
PAN_day_39,PAN,47.3187260833295,2.9190705170819964
PAN_day_40,PAN,76.05141636317774,5.570678503751212
PAN_day_41,PAN,118.77970401989627,8.75079087774671
PAN_day_42,PAN,76.8949223256755,6.16957950826823
PAN_day_43,PAN,163.98389871559291,9.62062531675249
PAN_day_44,PAN,41.58095270277506,2.413156365145631
PAN_day_45,PAN,59.839635806054595,3.684793763867246
PAN_day_46,PAN,39.04236642810815,2.6367411843008304
PAN_day_47,PAN,21.487720803092788,1.4660240291949458
PAN_day_48,PAN,70.01067381672063,4.83717526192774
PAN_day_49,PAN,38.692768042507,3.456960340042322
PAN_day_50,PAN,30.62925442127727,2.4236270935204667
PAN_day_51,PAN,17.452471965216457,1.2573243380024866
PAN_day_52,PAN,19.362583674351168,1.284229155134922
PAN_day_53,PAN,37.114510102373266,2.474366415590192
PAN_day_54,PAN,35.45031091844144,2.755841365615866
PAN_day_55,PAN,23.041306483682703,1.7037951943132648
PAN_day_56,PAN,35.04298990768934,3.2294041845551154
PAN_day_57,PAN,55.01778888439174,3.055016137290877
PAN_day_58,PAN,30.9734958255643,2.1528524215822853
PAN_day_59,PAN,22.637420580957684,1.485833923838461
PAN_day_60,PAN,27.12486628714355,1.9541476555182686
PAN_day_61,PAN,18.736509537864837,1.156394870386987
PAN_day_62,PAN,40.42462060145091,2.8961505767735827
PAN_day_63,PAN,20.909818133325533,1.5026727768580619
PAN_day_64,PAN,30.175188121141016,1.9071315255614478
PAN_day_65,PAN,54.62426499393761,3.840446886052431
PAN_day_66,PAN,34.01774849037142,2.0670940879841533
PAN_day_67,PAN,19.937603573753968,1.4489779559824099
PAN_day_68,PAN,14.781848171124164,1.0494288184521063
PAN_day_69,PAN,56.776329122340535,4.162170661138432
PAN_day_70,PAN,20.714239825178236,1.8793305916912073
PAN_day_71,PAN,53.20258140215098,4.130101457219047
PAN_day_72,PAN,26.58598377954535,1.9684452319593277
PAN_day_73,PAN,21.994772494390574,1.5642757729232233
PAN_day_74,PAN,15.074199647756325,1.13492329484026
PAN_day_75,PAN,36.41317206310788,2.4473027838616486
PAN_day_76,PAN,43.935507690377854,3.101646757030929
PAN_day_77,PAN,37.20184259499116,3.311025677902737
