id,dataset,rmse,mape
LAT_day_0,LAT,22.61544457518652,2.380308074238494
LAT_day_1,LAT,16.50126257795647,1.7200985590247024
LAT_day_2,LAT,25.50735188136942,2.5197939069324327
LAT_day_3,LAT,22.71012989835153,2.036036339596843
LAT_day_4,LAT,15.044378795195678,1.3329446847012936
LAT_day_5,LAT,15.637828067435281,1.2325722485934796
LAT_day_6,LAT,19.13657057399087,1.571425514916585
LAT_day_7,LAT,17.10384946924717,1.2850020162692182
LAT_day_8,LAT,27.14083639094418,2.4978439917095185
LAT_day_9,LAT,48.04338317257296,4.545802865230091
LAT_day_10,LAT,26.669270706189174,2.5376927014352213
LAT_day_11,LAT,14.388942513842588,1.1726773787607239
LAT_day_12,LAT,15.72153512436577,1.3588637064982492
LAT_day_13,LAT,35.81491774852112,2.8472164742787283
LAT_day_14,LAT,19.59379153371462,2.064496353112029
LAT_day_15,LAT,32.366392034536894,3.6743196466048698
LAT_day_16,LAT,33.50932705979038,3.741609799222026
LAT_day_17,LAT,19.06567596493762,2.0104738974958467
LAT_day_18,LAT,13.529289215131246,1.3286382652611224
LAT_day_19,LAT,17.50595136898687,1.6936269345589843
LAT_day_20,LAT,16.231399611041965,1.3759902500424392
LAT_day_21,LAT,22.643983748448505,2.0733090379883063
LAT_day_22,LAT,15.320193645425418,1.6313862033698414
LAT_day_23,LAT,33.74783943701681,3.1842531439074833
LAT_day_24,LAT,18.861336113860016,1.8298466316707562
LAT_day_25,LAT,29.28594657283023,2.609966468507134
LAT_day_26,LAT,9.878427675158296,0.9350538332620425
LAT_day_27,LAT,21.557094733134456,1.6641883968970266
LAT_day_28,LAT,24.052026941611388,2.1847143355174357
LAT_day_29,LAT,16.40375973163876,1.5831960221686505
LAT_day_30,LAT,12.359207094308275,1.1018863415083893
LAT_day_31,LAT,39.36527657720698,3.189329425169866
LAT_day_32,LAT,13.493825748590847,1.0719319358584167
LAT_day_33,LAT,11.71003842863037,1.0523262703578498
LAT_day_34,LAT,15.947831618540915,1.2916381626686053
LAT_day_35,LAT,14.020817855365404,1.1652892556094354
LAT_day_36,LAT,24.44296081356212,2.2385798990725165
LAT_day_37,LAT,45.35094633338243,4.695238091366116
LAT_day_38,LAT,38.33514488473121,3.9980399978663863
LAT_day_39,LAT,24.239258789547726,2.1316493470508107
LAT_day_40,LAT,16.36561435856697,1.3077190469692015
LAT_day_41,LAT,11.311866925195563,1.0386417172816715
LAT_day_42,LAT,17.68827295130873,1.385268539997829
LAT_day_43,LAT,26.414169177419407,2.5090304122417555
LAT_day_44,LAT,31.327570392015186,3.350315169446979
LAT_day_45,LAT,21.02974084481309,2.2640034369849498
LAT_day_46,LAT,21.876547564305785,1.570781451621603
LAT_day_47,LAT,11.221259584675273,0.9858356862424499
LAT_day_48,LAT,10.014572715132017,0.9757947269383567
LAT_day_49,LAT,18.01735274672725,1.7469616766849234
LAT_day_50,LAT,26.488991424111767,3.144870578761331
LAT_day_51,LAT,15.593802187621423,1.5213294805930426
LAT_day_52,LAT,10.30978499614161,0.9209557646536032
LAT_day_53,LAT,14.847839348987224,1.3604746228500617
