id,dataset,rmse,mape
PAN_day_0,PAN,83.87501437855438,6.5533797446078585
PAN_day_1,PAN,194.78469718044855,11.163360115633104
PAN_day_10,PAN,64.6007002773351,5.294928757924979
PAN_day_100,PAN,24.088221461286345,1.7925875940672182
PAN_day_1000,PAN,53.4843457203587,4.386225940977456
PAN_day_1001,PAN,54.286751435611585,4.446839065373926
PAN_day_1002,PAN,134.31734907405985,11.209321537855061
PAN_day_1003,PAN,331.1650616798916,33.295304979844616
PAN_day_1004,PAN,142.67994348767618,13.145153614530859
PAN_day_1005,PAN,128.36817264979146,11.448101837193168
PAN_day_1006,PAN,147.20730732528065,13.40308676581208
PAN_day_1007,PAN,132.0299024687113,11.170772273748552
PAN_day_1008,PAN,129.23142251665303,11.886436463548321
PAN_day_1009,PAN,244.96601691008402,24.110638037889505
PAN_day_101,PAN,302.57555268649344,28.18977135541355
PAN_day_1010,PAN,186.22616421610266,17.23510456667128
PAN_day_1011,PAN,157.89761780982423,13.695471164590838
PAN_day_1012,PAN,128.04782168813273,11.506856029045602
PAN_day_1013,PAN,158.28461039114754,14.375851229504683
PAN_day_1014,PAN,164.93551597701054,14.709908092786392
PAN_day_1015,PAN,225.41926149734067,19.233834610450952
PAN_day_1016,PAN,150.7225717253686,14.243576507922597
PAN_day_1017,PAN,63.240618244178194,5.227202725949385
PAN_day_1018,PAN,47.73344361681208,3.5514465723062596
PAN_day_1019,PAN,71.92416067075288,5.830016855550465
PAN_day_102,PAN,50.124863415629555,3.80091174377492
PAN_day_1020,PAN,127.15353804128085,11.133202844914702
PAN_day_1021,PAN,261.3610918771205,23.948285866749444
PAN_day_1022,PAN,258.3740470678706,22.43303845624254
PAN_day_1023,PAN,138.6363594964321,10.62865286747794
PAN_day_1024,PAN,132.59119644976047,12.320753819707086
PAN_day_1025,PAN,94.23832979070274,7.601330126836947
PAN_day_1026,PAN,104.31131247941735,9.541972477056039
PAN_day_1027,PAN,78.83795278461737,5.896008716116081
PAN_day_1028,PAN,50.85173413264751,4.520568106989726
PAN_day_1029,PAN,133.77018870522556,12.749114899520706
PAN_day_103,PAN,307.43500688719985,29.148757306138968
PAN_day_1030,PAN,111.8318467808934,10.370626405427874
PAN_day_1031,PAN,87.74210378897602,8.276282556190683
PAN_day_1032,PAN,72.44743972421206,5.9190402850872745
PAN_day_1033,PAN,62.44699486443691,5.272679951336797
PAN_day_1034,PAN,122.24349164959703,10.093390483089236
PAN_day_1035,PAN,84.52024913033095,8.178098719671269
PAN_day_1036,PAN,104.0994468090882,6.895726232519649
PAN_day_1037,PAN,148.65581077314172,10.902385915453054
PAN_day_1038,PAN,80.25456039101643,6.889689570032215
PAN_day_1039,PAN,63.39539586496779,4.730042003394935
PAN_day_104,PAN,28.694733648942226,1.8331856000686535
PAN_day_1040,PAN,64.47100173644178,4.959685756849436
PAN_day_1041,PAN,163.65857110169256,12.791776966823171
PAN_day_1042,PAN,54.700615886419996,3.7710944449687602
PAN_day_1043,PAN,43.882608590149616,3.104015392481346
PAN_day_1044,PAN,169.84241893509213,9.584803292001446
PAN_day_1045,PAN,47.07372516514788,3.8523927425412143
PAN_day_1046,PAN,32.91422146593478,2.2412427497650653
PAN_day_1047,PAN,121.47580641616294,8.799549125755659
PAN_day_1048,PAN,241.64918822013797,20.04402658351233
