stage,model,configuration,selected_covariates,cumulative_covariates,mean_mape,mean_rmse,num_covariates
Calendar + Oracle Weather Search,M679,h0_w1_cyclic_ws_dew_point_2m_wind_speed_10m,"('weekend', 'dow_sin', 'dow_cos', 'dew_point_2m', 'wind_speed_10m')","('weekend', 'dow_sin', 'dow_cos', 'dew_point_2m', 'wind_speed_10m')",3.9858941106279273,58.105835686408724,5
Calendar + Oracle Weather Search,M680,h1_w0_none_ws_dew_point_2m_wind_speed_10m,"('holiday', 'dew_point_2m', 'wind_speed_10m')","('holiday', 'dew_point_2m', 'wind_speed_10m')",3.8959509484275614,56.59141312621838,3
Calendar + Oracle Weather Search,M681,h1_w0_integer_ws_dew_point_2m_wind_speed_10m,"('holiday', 'dow', 'dew_point_2m', 'wind_speed_10m')","('holiday', 'dow', 'dew_point_2m', 'wind_speed_10m')",3.8736494244190567,56.024249606353095,4
Calendar + Oracle Weather Search,M682,h1_w0_one_hot_ws_dew_point_2m_wind_speed_10m,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'wind_speed_10m')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'wind_speed_10m')",3.8578041691185625,55.8356797897283,10
Calendar + Oracle Weather Search,M683,h1_w0_cyclic_ws_dew_point_2m_wind_speed_10m,"('holiday', 'dow_sin', 'dow_cos', 'dew_point_2m', 'wind_speed_10m')","('holiday', 'dow_sin', 'dow_cos', 'dew_point_2m', 'wind_speed_10m')",3.9565836483355903,57.829553743627294,5
Calendar + Oracle Weather Search,M684,h1_w1_none_ws_dew_point_2m_wind_speed_10m,"('holiday', 'weekend', 'dew_point_2m', 'wind_speed_10m')","('holiday', 'weekend', 'dew_point_2m', 'wind_speed_10m')",3.751680407186224,54.20258673925369,4
Calendar + Oracle Weather Search,M685,h1_w1_integer_ws_dew_point_2m_wind_speed_10m,"('holiday', 'weekend', 'dow', 'dew_point_2m', 'wind_speed_10m')","('holiday', 'weekend', 'dow', 'dew_point_2m', 'wind_speed_10m')",3.798196076681279,54.872031328510985,5
Calendar + Oracle Weather Search,M686,h1_w1_one_hot_ws_dew_point_2m_wind_speed_10m,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'wind_speed_10m')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'wind_speed_10m')",3.79752606397315,54.73414444313297,11
Calendar + Oracle Weather Search,M687,h1_w1_cyclic_ws_dew_point_2m_wind_speed_10m,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'dew_point_2m', 'wind_speed_10m')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'dew_point_2m', 'wind_speed_10m')",3.8449673744208686,55.86366869616899,6
Calendar + Oracle Weather Search,M688,h0_w0_none_ws_dew_point_2m_cloud_cover_low,"('dew_point_2m', 'cloud_cover_low')","('dew_point_2m', 'cloud_cover_low')",4.14750944981816,60.84278811307873,2
Calendar + Oracle Weather Search,M689,h0_w0_integer_ws_dew_point_2m_cloud_cover_low,"('dow', 'dew_point_2m', 'cloud_cover_low')","('dow', 'dew_point_2m', 'cloud_cover_low')",3.9868131840309613,57.299928100833235,3
Calendar + Oracle Weather Search,M690,h0_w0_one_hot_ws_dew_point_2m_cloud_cover_low,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'cloud_cover_low')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'cloud_cover_low')",3.8754685847003434,56.12925078743601,9
Calendar + Oracle Weather Search,M691,h0_w0_cyclic_ws_dew_point_2m_cloud_cover_low,"('dow_sin', 'dow_cos', 'dew_point_2m', 'cloud_cover_low')","('dow_sin', 'dow_cos', 'dew_point_2m', 'cloud_cover_low')",4.021755504392246,58.81074472016184,4
Calendar + Oracle Weather Search,M692,h0_w1_none_ws_dew_point_2m_cloud_cover_low,"('weekend', 'dew_point_2m', 'cloud_cover_low')","('weekend', 'dew_point_2m', 'cloud_cover_low')",3.8304962462507337,55.19799334037262,3
Calendar + Oracle Weather Search,M693,h0_w1_integer_ws_dew_point_2m_cloud_cover_low,"('weekend', 'dow', 'dew_point_2m', 'cloud_cover_low')","('weekend', 'dow', 'dew_point_2m', 'cloud_cover_low')",3.886974243067117,55.934812521203725,4
Calendar + Oracle Weather Search,M694,h0_w1_one_hot_ws_dew_point_2m_cloud_cover_low,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'cloud_cover_low')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'cloud_cover_low')",3.8198068589779957,55.04947564010802,10
Calendar + Oracle Weather Search,M695,h0_w1_cyclic_ws_dew_point_2m_cloud_cover_low,"('weekend', 'dow_sin', 'dow_cos', 'dew_point_2m', 'cloud_cover_low')","('weekend', 'dow_sin', 'dow_cos', 'dew_point_2m', 'cloud_cover_low')",3.915892547127958,56.78649172292231,5
Calendar + Oracle Weather Search,M696,h1_w0_none_ws_dew_point_2m_cloud_cover_low,"('holiday', 'dew_point_2m', 'cloud_cover_low')","('holiday', 'dew_point_2m', 'cloud_cover_low')",3.848053026369178,55.992737769841916,3
Calendar + Oracle Weather Search,M697,h1_w0_integer_ws_dew_point_2m_cloud_cover_low,"('holiday', 'dow', 'dew_point_2m', 'cloud_cover_low')","('holiday', 'dow', 'dew_point_2m', 'cloud_cover_low')",3.852772002897883,55.81575003742488,4
Calendar + Oracle Weather Search,M698,h1_w0_one_hot_ws_dew_point_2m_cloud_cover_low,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'cloud_cover_low')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'cloud_cover_low')",3.8680104586943993,56.03331352137545,10
Calendar + Oracle Weather Search,M699,h1_w0_cyclic_ws_dew_point_2m_cloud_cover_low,"('holiday', 'dow_sin', 'dow_cos', 'dew_point_2m', 'cloud_cover_low')","('holiday', 'dow_sin', 'dow_cos', 'dew_point_2m', 'cloud_cover_low')",3.9097626944029455,56.955058245555406,5
Calendar + Oracle Weather Search,M700,h1_w1_none_ws_dew_point_2m_cloud_cover_low,"('holiday', 'weekend', 'dew_point_2m', 'cloud_cover_low')","('holiday', 'weekend', 'dew_point_2m', 'cloud_cover_low')",3.7242484316649143,53.784156834367145,4
Calendar + Oracle Weather Search,M701,h1_w1_integer_ws_dew_point_2m_cloud_cover_low,"('holiday', 'weekend', 'dow', 'dew_point_2m', 'cloud_cover_low')","('holiday', 'weekend', 'dow', 'dew_point_2m', 'cloud_cover_low')",3.777754482550755,54.525480395912766,5
Calendar + Oracle Weather Search,M702,h1_w1_one_hot_ws_dew_point_2m_cloud_cover_low,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'cloud_cover_low')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'dew_point_2m', 'cloud_cover_low')",3.8088349556078627,54.892753298379304,11
Calendar + Oracle Weather Search,M703,h1_w1_cyclic_ws_dew_point_2m_cloud_cover_low,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'dew_point_2m', 'cloud_cover_low')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'dew_point_2m', 'cloud_cover_low')",3.811619236978007,55.13795837386084,6
Calendar + Oracle Weather Search,M704,h0_w0_none_ws_pressure_msl_wind_speed_10m,"('pressure_msl', 'wind_speed_10m')","('pressure_msl', 'wind_speed_10m')",4.084766451951763,59.48001905865663,2
Calendar + Oracle Weather Search,M705,h0_w0_integer_ws_pressure_msl_wind_speed_10m,"('dow', 'pressure_msl', 'wind_speed_10m')","('dow', 'pressure_msl', 'wind_speed_10m')",4.023346620176575,57.72989424130794,3
Calendar + Oracle Weather Search,M706,h0_w0_one_hot_ws_pressure_msl_wind_speed_10m,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl', 'wind_speed_10m')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl', 'wind_speed_10m')",3.891033917607502,56.28176919231098,9
Calendar + Oracle Weather Search,M707,h0_w0_cyclic_ws_pressure_msl_wind_speed_10m,"('dow_sin', 'dow_cos', 'pressure_msl', 'wind_speed_10m')","('dow_sin', 'dow_cos', 'pressure_msl', 'wind_speed_10m')",4.090742207536034,59.88664249591253,4
Calendar + Oracle Weather Search,M708,h0_w1_none_ws_pressure_msl_wind_speed_10m,"('weekend', 'pressure_msl', 'wind_speed_10m')","('weekend', 'pressure_msl', 'wind_speed_10m')",3.8992075157687416,56.184919277301255,3
Calendar + Oracle Weather Search,M709,h0_w1_integer_ws_pressure_msl_wind_speed_10m,"('weekend', 'dow', 'pressure_msl', 'wind_speed_10m')","('weekend', 'dow', 'pressure_msl', 'wind_speed_10m')",3.9425469335089693,56.83030648611735,4
Calendar + Oracle Weather Search,M710,h0_w1_one_hot_ws_pressure_msl_wind_speed_10m,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl', 'wind_speed_10m')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl', 'wind_speed_10m')",3.8294105057179326,55.176598050847275,10
Calendar + Oracle Weather Search,M711,h0_w1_cyclic_ws_pressure_msl_wind_speed_10m,"('weekend', 'dow_sin', 'dow_cos', 'pressure_msl', 'wind_speed_10m')","('weekend', 'dow_sin', 'dow_cos', 'pressure_msl', 'wind_speed_10m')",4.004515289342948,58.24513280051989,5
Calendar + Oracle Weather Search,M712,h1_w0_none_ws_pressure_msl_wind_speed_10m,"('holiday', 'pressure_msl', 'wind_speed_10m')","('holiday', 'pressure_msl', 'wind_speed_10m')",3.863260200689472,55.95207816839815,3
Calendar + Oracle Weather Search,M713,h1_w0_integer_ws_pressure_msl_wind_speed_10m,"('holiday', 'dow', 'pressure_msl', 'wind_speed_10m')","('holiday', 'dow', 'pressure_msl', 'wind_speed_10m')",3.8711115426125167,55.827775908952034,4
Calendar + Oracle Weather Search,M714,h1_w0_one_hot_ws_pressure_msl_wind_speed_10m,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl', 'wind_speed_10m')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl', 'wind_speed_10m')",3.8656866767610616,55.84782334644076,10
Calendar + Oracle Weather Search,M715,h1_w0_cyclic_ws_pressure_msl_wind_speed_10m,"('holiday', 'dow_sin', 'dow_cos', 'pressure_msl', 'wind_speed_10m')","('holiday', 'dow_sin', 'dow_cos', 'pressure_msl', 'wind_speed_10m')",3.9563251467639433,57.74950144417003,5
Calendar + Oracle Weather Search,M716,h1_w1_none_ws_pressure_msl_wind_speed_10m,"('holiday', 'weekend', 'pressure_msl', 'wind_speed_10m')","('holiday', 'weekend', 'pressure_msl', 'wind_speed_10m')",3.764928639537663,54.32943843829792,4
Calendar + Oracle Weather Search,M717,h1_w1_integer_ws_pressure_msl_wind_speed_10m,"('holiday', 'weekend', 'dow', 'pressure_msl', 'wind_speed_10m')","('holiday', 'weekend', 'dow', 'pressure_msl', 'wind_speed_10m')",3.804401543674496,54.86857517354067,5
Calendar + Oracle Weather Search,M718,h1_w1_one_hot_ws_pressure_msl_wind_speed_10m,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl', 'wind_speed_10m')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl', 'wind_speed_10m')",3.799311095730721,54.64310496243004,11
Calendar + Oracle Weather Search,M719,h1_w1_cyclic_ws_pressure_msl_wind_speed_10m,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'pressure_msl', 'wind_speed_10m')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'pressure_msl', 'wind_speed_10m')",3.8561414285907296,55.979010317352646,6
Calendar + Oracle Weather Search,M720,h0_w0_none_ws_pressure_msl_cloud_cover_low,"('pressure_msl', 'cloud_cover_low')","('pressure_msl', 'cloud_cover_low')",3.987330754230879,58.03003652498892,2
Calendar + Oracle Weather Search,M721,h0_w0_integer_ws_pressure_msl_cloud_cover_low,"('dow', 'pressure_msl', 'cloud_cover_low')","('dow', 'pressure_msl', 'cloud_cover_low')",3.9911243481078023,57.260750020078675,3
Calendar + Oracle Weather Search,M722,h0_w0_one_hot_ws_pressure_msl_cloud_cover_low,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl', 'cloud_cover_low')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl', 'cloud_cover_low')",3.890362592421997,56.317840461404785,9
Calendar + Oracle Weather Search,M723,h0_w0_cyclic_ws_pressure_msl_cloud_cover_low,"('dow_sin', 'dow_cos', 'pressure_msl', 'cloud_cover_low')","('dow_sin', 'dow_cos', 'pressure_msl', 'cloud_cover_low')",4.02878706137475,58.79522158236415,4
Calendar + Oracle Weather Search,M724,h0_w1_none_ws_pressure_msl_cloud_cover_low,"('weekend', 'pressure_msl', 'cloud_cover_low')","('weekend', 'pressure_msl', 'cloud_cover_low')",3.841481805401631,55.33441588805952,3
Calendar + Oracle Weather Search,M725,h0_w1_integer_ws_pressure_msl_cloud_cover_low,"('weekend', 'dow', 'pressure_msl', 'cloud_cover_low')","('weekend', 'dow', 'pressure_msl', 'cloud_cover_low')",3.907157275285436,56.21961973311556,4
Calendar + Oracle Weather Search,M726,h0_w1_one_hot_ws_pressure_msl_cloud_cover_low,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl', 'cloud_cover_low')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl', 'cloud_cover_low')",3.8274006599348263,55.113023410864166,10
Calendar + Oracle Weather Search,M727,h0_w1_cyclic_ws_pressure_msl_cloud_cover_low,"('weekend', 'dow_sin', 'dow_cos', 'pressure_msl', 'cloud_cover_low')","('weekend', 'dow_sin', 'dow_cos', 'pressure_msl', 'cloud_cover_low')",3.9402378705996957,57.155655886184746,5
Calendar + Oracle Weather Search,M728,h1_w0_none_ws_pressure_msl_cloud_cover_low,"('holiday', 'pressure_msl', 'cloud_cover_low')","('holiday', 'pressure_msl', 'cloud_cover_low')",3.832689780603602,55.496160124417834,3
Calendar + Oracle Weather Search,M729,h1_w0_integer_ws_pressure_msl_cloud_cover_low,"('holiday', 'dow', 'pressure_msl', 'cloud_cover_low')","('holiday', 'dow', 'pressure_msl', 'cloud_cover_low')",3.859575108936815,55.65381377139918,4
Calendar + Oracle Weather Search,M730,h1_w0_one_hot_ws_pressure_msl_cloud_cover_low,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl', 'cloud_cover_low')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl', 'cloud_cover_low')",3.8715474849584366,56.002879438931764,10
Calendar + Oracle Weather Search,M731,h1_w0_cyclic_ws_pressure_msl_cloud_cover_low,"('holiday', 'dow_sin', 'dow_cos', 'pressure_msl', 'cloud_cover_low')","('holiday', 'dow_sin', 'dow_cos', 'pressure_msl', 'cloud_cover_low')",3.9153779228878918,56.956915413700436,5
Calendar + Oracle Weather Search,M732,h1_w1_none_ws_pressure_msl_cloud_cover_low,"('holiday', 'weekend', 'pressure_msl', 'cloud_cover_low')","('holiday', 'weekend', 'pressure_msl', 'cloud_cover_low')",3.7339484702395636,53.84286103791529,4
Calendar + Oracle Weather Search,M733,h1_w1_integer_ws_pressure_msl_cloud_cover_low,"('holiday', 'weekend', 'dow', 'pressure_msl', 'cloud_cover_low')","('holiday', 'weekend', 'dow', 'pressure_msl', 'cloud_cover_low')",3.791643482770572,54.577315185084444,5
Calendar + Oracle Weather Search,M734,h1_w1_one_hot_ws_pressure_msl_cloud_cover_low,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl', 'cloud_cover_low')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'pressure_msl', 'cloud_cover_low')",3.810346054470881,54.816932333173014,11
Calendar + Oracle Weather Search,M735,h1_w1_cyclic_ws_pressure_msl_cloud_cover_low,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'pressure_msl', 'cloud_cover_low')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'pressure_msl', 'cloud_cover_low')",3.8173491495651115,55.257248129361216,6
Calendar + Oracle Weather Search,M736,h0_w0_none_ws_wind_speed_10m_cloud_cover_low,"('wind_speed_10m', 'cloud_cover_low')","('wind_speed_10m', 'cloud_cover_low')",4.168775991083373,60.74813898915598,2
Calendar + Oracle Weather Search,M737,h0_w0_integer_ws_wind_speed_10m_cloud_cover_low,"('dow', 'wind_speed_10m', 'cloud_cover_low')","('dow', 'wind_speed_10m', 'cloud_cover_low')",4.015301736353556,57.73677526953558,3
Calendar + Oracle Weather Search,M738,h0_w0_one_hot_ws_wind_speed_10m_cloud_cover_low,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m', 'cloud_cover_low')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m', 'cloud_cover_low')",3.9427049888152776,56.98131617221028,9
Calendar + Oracle Weather Search,M739,h0_w0_cyclic_ws_wind_speed_10m_cloud_cover_low,"('dow_sin', 'dow_cos', 'wind_speed_10m', 'cloud_cover_low')","('dow_sin', 'dow_cos', 'wind_speed_10m', 'cloud_cover_low')",4.0541671548249845,59.24687429107324,4
Calendar + Oracle Weather Search,M740,h0_w1_none_ws_wind_speed_10m_cloud_cover_low,"('weekend', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'wind_speed_10m', 'cloud_cover_low')",3.9001180045783466,56.075072793514956,3
Calendar + Oracle Weather Search,M741,h0_w1_integer_ws_wind_speed_10m_cloud_cover_low,"('weekend', 'dow', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dow', 'wind_speed_10m', 'cloud_cover_low')",3.9235922233292992,56.47649688264116,4
Calendar + Oracle Weather Search,M742,h0_w1_one_hot_ws_wind_speed_10m_cloud_cover_low,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m', 'cloud_cover_low')",3.891678720013705,55.972032473196215,10
Calendar + Oracle Weather Search,M743,h0_w1_cyclic_ws_wind_speed_10m_cloud_cover_low,"('weekend', 'dow_sin', 'dow_cos', 'wind_speed_10m', 'cloud_cover_low')","('weekend', 'dow_sin', 'dow_cos', 'wind_speed_10m', 'cloud_cover_low')",3.979943823300595,57.627997758292345,5
Calendar + Oracle Weather Search,M744,h1_w0_none_ws_wind_speed_10m_cloud_cover_low,"('holiday', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'wind_speed_10m', 'cloud_cover_low')",3.8934608830885815,56.45977383672061,3
Calendar + Oracle Weather Search,M745,h1_w0_integer_ws_wind_speed_10m_cloud_cover_low,"('holiday', 'dow', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'dow', 'wind_speed_10m', 'cloud_cover_low')",3.883724599428538,56.09971421489558,4
Calendar + Oracle Weather Search,M746,h1_w0_one_hot_ws_wind_speed_10m_cloud_cover_low,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m', 'cloud_cover_low')",3.9233834352003534,56.69814875596144,10
Calendar + Oracle Weather Search,M747,h1_w0_cyclic_ws_wind_speed_10m_cloud_cover_low,"('holiday', 'dow_sin', 'dow_cos', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'dow_sin', 'dow_cos', 'wind_speed_10m', 'cloud_cover_low')",3.941748373626447,57.39577393875558,5
Calendar + Oracle Weather Search,M748,h1_w1_none_ws_wind_speed_10m_cloud_cover_low,"('holiday', 'weekend', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'weekend', 'wind_speed_10m', 'cloud_cover_low')",3.7837057373140937,54.49497090503257,4
Calendar + Oracle Weather Search,M749,h1_w1_integer_ws_wind_speed_10m_cloud_cover_low,"('holiday', 'weekend', 'dow', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'weekend', 'dow', 'wind_speed_10m', 'cloud_cover_low')",3.8239476776767143,55.0998339304256,5
Calendar + Oracle Weather Search,M750,h1_w1_one_hot_ws_wind_speed_10m_cloud_cover_low,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m', 'cloud_cover_low')",3.8771422841313683,55.748859242235284,11
Calendar + Oracle Weather Search,M751,h1_w1_cyclic_ws_wind_speed_10m_cloud_cover_low,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'wind_speed_10m', 'cloud_cover_low')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'wind_speed_10m', 'cloud_cover_low')",3.8593564469028236,55.7456802580401,6
Calendar + Oracle Weather Search,M752,h0_w0_none_ws_temperature_2m_dew_point_2m_pressure_msl,"('temperature_2m', 'dew_point_2m', 'pressure_msl')","('temperature_2m', 'dew_point_2m', 'pressure_msl')",4.002881681942555,58.702458340393115,3
Calendar + Oracle Weather Search,M753,h0_w0_integer_ws_temperature_2m_dew_point_2m_pressure_msl,"('dow', 'temperature_2m', 'dew_point_2m', 'pressure_msl')","('dow', 'temperature_2m', 'dew_point_2m', 'pressure_msl')",3.912304859011497,56.37847644119132,4
Calendar + Oracle Weather Search,M754,h0_w0_one_hot_ws_temperature_2m_dew_point_2m_pressure_msl,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'pressure_msl')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'pressure_msl')",3.7790153615470223,54.99778634172755,10
Calendar + Oracle Weather Search,M755,h0_w0_cyclic_ws_temperature_2m_dew_point_2m_pressure_msl,"('dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'pressure_msl')","('dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'pressure_msl')",3.9936576756814066,58.457983446304326,5
Calendar + Oracle Weather Search,M756,h0_w1_none_ws_temperature_2m_dew_point_2m_pressure_msl,"('weekend', 'temperature_2m', 'dew_point_2m', 'pressure_msl')","('weekend', 'temperature_2m', 'dew_point_2m', 'pressure_msl')",3.771909751056952,54.62892531227952,4
Calendar + Oracle Weather Search,M757,h0_w1_integer_ws_temperature_2m_dew_point_2m_pressure_msl,"('weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'pressure_msl')","('weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'pressure_msl')",3.7941515689510132,54.76754606133567,5
Calendar + Oracle Weather Search,M758,h0_w1_one_hot_ws_temperature_2m_dew_point_2m_pressure_msl,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'pressure_msl')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'pressure_msl')",3.705403633372092,53.714553818851016,11
Calendar + Oracle Weather Search,M759,h0_w1_cyclic_ws_temperature_2m_dew_point_2m_pressure_msl,"('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'pressure_msl')","('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'pressure_msl')",3.8744240916822297,56.44556380314034,6
Calendar + Oracle Weather Search,M760,h1_w0_none_ws_temperature_2m_dew_point_2m_pressure_msl,"('holiday', 'temperature_2m', 'dew_point_2m', 'pressure_msl')","('holiday', 'temperature_2m', 'dew_point_2m', 'pressure_msl')",3.7893583274777694,55.183344471809384,4
Calendar + Oracle Weather Search,M761,h1_w0_integer_ws_temperature_2m_dew_point_2m_pressure_msl,"('holiday', 'dow', 'temperature_2m', 'dew_point_2m', 'pressure_msl')","('holiday', 'dow', 'temperature_2m', 'dew_point_2m', 'pressure_msl')",3.766810913494929,54.534250348835194,5
Calendar + Oracle Weather Search,M762,h1_w0_one_hot_ws_temperature_2m_dew_point_2m_pressure_msl,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'pressure_msl')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m', 'pressure_msl')",3.753271562091926,54.577192886639644,11
Calendar + Oracle Weather Search,M763,h1_w0_cyclic_ws_temperature_2m_dew_point_2m_pressure_msl,"('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'pressure_msl')","('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m', 'pressure_msl')",3.8734898178196646,56.53733740917087,6
Calendar + Oracle Weather Search,M764,h1_w1_none_ws_temperature_2m_dew_point_2m_pressure_msl,"('holiday', 'weekend', 'temperature_2m', 'dew_point_2m', 'pressure_msl')","('holiday', 'weekend', 'temperature_2m', 'dew_point_2m', 'pressure_msl')",3.6399724274616294,52.77384007551733,5
Calendar + Oracle Weather Search,M765,h1_w1_integer_ws_temperature_2m_dew_point_2m_pressure_msl,"('holiday', 'weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'pressure_msl')","('holiday', 'weekend', 'dow', 'temperature_2m', 'dew_point_2m', 'pressure_msl')",3.665715038318155,52.98813348919461,6
