id,dataset,rmse,mape
LAT_day_0,LAT,45.476642356269004,3.797720699786647
LAT_day_1,LAT,49.17612903296341,4.815654001587118
LAT_day_2,LAT,22.052021827185524,2.220530031111767
LAT_day_3,LAT,35.314067074373256,3.01806919782358
LAT_day_4,LAT,15.716233645501712,1.6243055868925393
LAT_day_5,LAT,15.73345692041856,1.385812323109793
LAT_day_6,LAT,21.327798761241162,1.8032287654115342
LAT_day_7,LAT,28.67998721524587,2.617896287268001
LAT_day_8,LAT,30.940130359561618,2.7231172807872346
LAT_day_9,LAT,47.72315999596003,4.1570355222809505
LAT_day_10,LAT,12.76388133236386,1.188771868571744
LAT_day_11,LAT,10.66341096147632,0.8791742188555287
LAT_day_12,LAT,15.22607412740833,1.2945469866004478
LAT_day_13,LAT,39.858604257215696,3.4239618688002933
LAT_day_14,LAT,26.139051245215462,2.8473511181220394
LAT_day_15,LAT,41.528102934438664,4.8945426817416875
LAT_day_16,LAT,43.13399664611044,4.557049543477287
LAT_day_17,LAT,13.44742850262954,1.344454801780164
LAT_day_18,LAT,10.56921630648807,1.030042330080863
LAT_day_19,LAT,11.62432793756267,1.0001130988801774
LAT_day_20,LAT,11.319231422671772,0.8939043753688359
LAT_day_21,LAT,33.81444464524986,3.1303820285059576
LAT_day_22,LAT,46.1415394917277,4.402968514353447
LAT_day_23,LAT,27.244265451650556,2.351567580867658
LAT_day_24,LAT,12.835497652993435,1.2100659928720783
LAT_day_25,LAT,26.08958923913266,2.332231218539968
LAT_day_26,LAT,14.314910641239317,1.2743310151314455
LAT_day_27,LAT,24.927394569027868,2.009082687881053
LAT_day_28,LAT,29.03733229252761,2.812019129366798
LAT_day_29,LAT,23.20380715888379,2.1389031851782287
LAT_day_30,LAT,22.533308678487497,1.782746704689933
LAT_day_31,LAT,54.73534811557641,4.131858472843155
LAT_day_32,LAT,14.168627315304754,1.128871754447086
LAT_day_33,LAT,18.2882020257141,1.8016028620342226
LAT_day_34,LAT,17.18526500620032,1.5298188892549818
LAT_day_35,LAT,13.744695946679455,1.0620809084134601
LAT_day_36,LAT,47.789032912025604,4.515727763735786
LAT_day_37,LAT,29.451230874107793,3.287301458417016
LAT_day_38,LAT,20.213444370847174,1.7048743535788498
LAT_day_39,LAT,32.927318951492744,3.0418041318711913
LAT_day_40,LAT,30.108138434649195,2.2876945669140807
LAT_day_41,LAT,12.921235751015974,1.130461220833503
LAT_day_42,LAT,9.356370378873779,0.7610581715761635
LAT_day_43,LAT,18.358694579589983,1.6621215981408606
LAT_day_44,LAT,28.409212120953537,2.8468107798089033
LAT_day_45,LAT,24.54757286033251,2.4452975420326513
LAT_day_46,LAT,18.218580259357935,1.4485204592252374
LAT_day_47,LAT,9.810708435174291,0.86137203597886
LAT_day_48,LAT,22.08977893355507,1.9601636661318405
LAT_day_49,LAT,15.469055131670668,1.3745964407541207
LAT_day_50,LAT,24.365275838099322,2.8703967880281223
LAT_day_51,LAT,30.284759643534677,3.0604810961184334
LAT_day_52,LAT,13.201956925648055,1.248487348169571
LAT_day_53,LAT,16.17997733826184,1.5811118291105288
LAT_day_54,LAT,18.919786820504434,1.6685706818336568
LAT_day_55,LAT,11.197097838279346,1.058219816574947
LAT_day_56,LAT,17.931582938119732,1.5087275409476284
LAT_day_57,LAT,34.86461912407286,3.7015815141801545
LAT_day_58,LAT,21.70541407114824,2.2107224551662332
LAT_day_59,LAT,36.12824379900025,3.1705511910092374
LAT_day_60,LAT,17.99305421544658,1.769375533504371
LAT_day_61,LAT,34.21926845117139,2.9298637908652707
LAT_day_62,LAT,10.470195795685962,0.9604449402357248
LAT_day_63,LAT,15.273888393813367,1.2401190903085626
LAT_day_64,LAT,42.801382376429544,4.952844473143184
LAT_day_65,LAT,17.184052684587147,2.005380816673031
LAT_day_66,LAT,11.565033506220377,1.1588688551697957
LAT_day_67,LAT,26.01361822840747,2.6002537539406196
LAT_day_68,LAT,20.247427820178377,1.763148866558237
