stage,model,configuration,selected_covariates,cumulative_covariates,mean_mape,mean_rmse,num_covariates
Calendar + Oracle Weather Search,M571,h1_w0_cyclic_ws_wind_speed_10m,"('holiday', 'dow_sin', 'dow_cos', 'wind_speed_10m')","('holiday', 'dow_sin', 'dow_cos', 'wind_speed_10m')",2.882672045328943,27.269598453869346,4
Calendar + Oracle Weather Search,M572,h1_w1_none_ws_wind_speed_10m,"('holiday', 'weekend', 'wind_speed_10m')","('holiday', 'weekend', 'wind_speed_10m')",2.7482442176812945,25.739908085640348,3
Calendar + Oracle Weather Search,M573,h1_w1_integer_ws_wind_speed_10m,"('holiday', 'weekend', 'dow', 'wind_speed_10m')","('holiday', 'weekend', 'dow', 'wind_speed_10m')",2.857645826314411,26.618070154878353,4
Calendar + Oracle Weather Search,M574,h1_w1_one_hot_ws_wind_speed_10m,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'wind_speed_10m')",2.8961721963272424,27.219179624037473,10
Calendar + Oracle Weather Search,M575,h1_w1_cyclic_ws_wind_speed_10m,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'wind_speed_10m')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'wind_speed_10m')",2.818890614812895,26.375777967890485,5
Calendar + Oracle Weather Search,M576,h0_w0_none_ws_cloud_cover_low,"('cloud_cover_low',)","('cloud_cover_low',)",3.236491012937706,30.725931655045958,1
Calendar + Oracle Weather Search,M577,h0_w0_integer_ws_cloud_cover_low,"('dow', 'cloud_cover_low')","('dow', 'cloud_cover_low')",3.419948083180331,31.74748751927034,2
Calendar + Oracle Weather Search,M578,h0_w0_one_hot_ws_cloud_cover_low,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')",3.0167315147706164,28.501595608893105,8
Calendar + Oracle Weather Search,M579,h0_w0_cyclic_ws_cloud_cover_low,"('dow_sin', 'dow_cos', 'cloud_cover_low')","('dow_sin', 'dow_cos', 'cloud_cover_low')",3.02386081384009,28.669599452772626,3
Calendar + Oracle Weather Search,M580,h0_w1_none_ws_cloud_cover_low,"('weekend', 'cloud_cover_low')","('weekend', 'cloud_cover_low')",2.8477239412834057,26.595049935732437,2
Calendar + Oracle Weather Search,M581,h0_w1_integer_ws_cloud_cover_low,"('weekend', 'dow', 'cloud_cover_low')","('weekend', 'dow', 'cloud_cover_low')",2.9816421982672736,27.6974335411211,3
Calendar + Oracle Weather Search,M582,h0_w1_one_hot_ws_cloud_cover_low,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')",2.9269366657861733,27.506742523916987,9
Calendar + Oracle Weather Search,M583,h0_w1_cyclic_ws_cloud_cover_low,"('weekend', 'dow_sin', 'dow_cos', 'cloud_cover_low')","('weekend', 'dow_sin', 'dow_cos', 'cloud_cover_low')",2.942669836880965,27.38479271044542,4
Calendar + Oracle Weather Search,M584,h1_w0_none_ws_cloud_cover_low,"('holiday', 'cloud_cover_low')","('holiday', 'cloud_cover_low')",2.9720952429942225,28.101636434013876,2
Calendar + Oracle Weather Search,M585,h1_w0_integer_ws_cloud_cover_low,"('holiday', 'dow', 'cloud_cover_low')","('holiday', 'dow', 'cloud_cover_low')",3.0990845264763998,28.951924720442886,3
Calendar + Oracle Weather Search,M586,h1_w0_one_hot_ws_cloud_cover_low,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')",2.9963874090783524,28.28931012501865,9
Calendar + Oracle Weather Search,M587,h1_w0_cyclic_ws_cloud_cover_low,"('holiday', 'dow_sin', 'dow_cos', 'cloud_cover_low')","('holiday', 'dow_sin', 'dow_cos', 'cloud_cover_low')",2.8919475796469682,27.273900541295244,4
Calendar + Oracle Weather Search,M588,h1_w1_none_ws_cloud_cover_low,"('holiday', 'weekend', 'cloud_cover_low')","('holiday', 'weekend', 'cloud_cover_low')",2.7383576529563007,25.622290805441384,3
Calendar + Oracle Weather Search,M589,h1_w1_integer_ws_cloud_cover_low,"('holiday', 'weekend', 'dow', 'cloud_cover_low')","('holiday', 'weekend', 'dow', 'cloud_cover_low')",2.8305042690683333,26.386078480437863,4
Calendar + Oracle Weather Search,M590,h1_w1_one_hot_ws_cloud_cover_low,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'cloud_cover_low')",2.908538227871577,27.363225440543125,10
Calendar + Oracle Weather Search,M591,h1_w1_cyclic_ws_cloud_cover_low,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'cloud_cover_low')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'cloud_cover_low')",2.83792549080362,26.364528788364982,5
Calendar + Oracle Weather Search,M592,h0_w0_none_ws_temperature_2m_dew_point_2m,"('temperature_2m', 'dew_point_2m')","('temperature_2m', 'dew_point_2m')",3.4266491775901122,32.57598344078937,2
Calendar + Oracle Weather Search,M593,h0_w0_integer_ws_temperature_2m_dew_point_2m,"('dow', 'temperature_2m', 'dew_point_2m')","('dow', 'temperature_2m', 'dew_point_2m')",3.4327316799957175,31.761868938864446,3
Calendar + Oracle Weather Search,M594,h0_w0_one_hot_ws_temperature_2m_dew_point_2m,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')",2.9634942283420957,27.94426382860804,9
Calendar + Oracle Weather Search,M595,h0_w0_cyclic_ws_temperature_2m_dew_point_2m,"('dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')","('dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')",3.0567064191198803,29.25754896729467,4
Calendar + Oracle Weather Search,M596,h0_w1_none_ws_temperature_2m_dew_point_2m,"('weekend', 'temperature_2m', 'dew_point_2m')","('weekend', 'temperature_2m', 'dew_point_2m')",2.7886242868387145,26.169829829692965,3
Calendar + Oracle Weather Search,M597,h0_w1_integer_ws_temperature_2m_dew_point_2m,"('weekend', 'dow', 'temperature_2m', 'dew_point_2m')","('weekend', 'dow', 'temperature_2m', 'dew_point_2m')",2.990479020715965,27.802230234220215,4
Calendar + Oracle Weather Search,M598,h0_w1_one_hot_ws_temperature_2m_dew_point_2m,"('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')","('weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')",2.8798390375866525,27.083930002436237,10
Calendar + Oracle Weather Search,M599,h0_w1_cyclic_ws_temperature_2m_dew_point_2m,"('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')","('weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')",2.863034116642603,26.94692991101805,5
Calendar + Oracle Weather Search,M600,h1_w0_none_ws_temperature_2m_dew_point_2m,"('holiday', 'temperature_2m', 'dew_point_2m')","('holiday', 'temperature_2m', 'dew_point_2m')",3.0688898560088442,28.992882487845474,3
Calendar + Oracle Weather Search,M601,h1_w0_integer_ws_temperature_2m_dew_point_2m,"('holiday', 'dow', 'temperature_2m', 'dew_point_2m')","('holiday', 'dow', 'temperature_2m', 'dew_point_2m')",3.0948104540286874,28.859030216862052,4
Calendar + Oracle Weather Search,M602,h1_w0_one_hot_ws_temperature_2m_dew_point_2m,"('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')","('holiday', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')",2.9193176260330977,27.562662432849134,10
Calendar + Oracle Weather Search,M603,h1_w0_cyclic_ws_temperature_2m_dew_point_2m,"('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')","('holiday', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')",2.9159154467471238,27.69850097862323,5
Calendar + Oracle Weather Search,M604,h1_w1_none_ws_temperature_2m_dew_point_2m,"('holiday', 'weekend', 'temperature_2m', 'dew_point_2m')","('holiday', 'weekend', 'temperature_2m', 'dew_point_2m')",2.693118140689867,25.283548691040703,4
Calendar + Oracle Weather Search,M605,h1_w1_integer_ws_temperature_2m_dew_point_2m,"('holiday', 'weekend', 'dow', 'temperature_2m', 'dew_point_2m')","('holiday', 'weekend', 'dow', 'temperature_2m', 'dew_point_2m')",2.8165511461522303,26.262979170214404,5
Calendar + Oracle Weather Search,M606,h1_w1_one_hot_ws_temperature_2m_dew_point_2m,"('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')","('holiday', 'weekend', 'dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'dew_point_2m')",2.8377319603940654,26.729816930075717,11
Calendar + Oracle Weather Search,M607,h1_w1_cyclic_ws_temperature_2m_dew_point_2m,"('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')","('holiday', 'weekend', 'dow_sin', 'dow_cos', 'temperature_2m', 'dew_point_2m')",2.7564169901161106,25.936688776720775,6
Calendar + Oracle Weather Search,M608,h0_w0_none_ws_temperature_2m_pressure_msl,"('temperature_2m', 'pressure_msl')","('temperature_2m', 'pressure_msl')",3.355750184087308,31.974026967292147,2
Calendar + Oracle Weather Search,M609,h0_w0_integer_ws_temperature_2m_pressure_msl,"('dow', 'temperature_2m', 'pressure_msl')","('dow', 'temperature_2m', 'pressure_msl')",3.5129516195780845,32.45337149339889,3
Calendar + Oracle Weather Search,M610,h0_w0_one_hot_ws_temperature_2m_pressure_msl,"('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl')","('dow_0', 'dow_1', 'dow_2', 'dow_3', 'dow_4', 'dow_5', 'dow_6', 'temperature_2m', 'pressure_msl')",3.0035321164894677,28.314772635378247,9
Calendar + Oracle Weather Search,M611,h0_w0_cyclic_ws_temperature_2m_pressure_msl,"('dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl')","('dow_sin', 'dow_cos', 'temperature_2m', 'pressure_msl')",3.1100704763169156,29.742999298182838,4
