id,dataset,rmse,mape
PAN_day_0,PAN,30.233986662791132,2.653290815222627
PAN_day_1,PAN,198.2461369686473,11.987492036028051
PAN_day_2,PAN,17.73824251203692,1.2875590888862696
PAN_day_3,PAN,40.86696494411268,3.247731503267003
PAN_day_4,PAN,20.62939992298614,1.5661352268518738
PAN_day_5,PAN,41.306367520128376,2.6102949131580946
PAN_day_6,PAN,39.68642806564986,3.3851837105843177
PAN_day_7,PAN,69.86187651145114,5.535855913256356
PAN_day_8,PAN,32.68486614018278,2.6343266695379572
PAN_day_9,PAN,56.32938175522462,4.7690933591355265
PAN_day_10,PAN,61.07992252219628,4.212976971761181
PAN_day_11,PAN,31.649950304535764,2.7018432084309882
PAN_day_12,PAN,18.55724778177428,1.4471655318884737
PAN_day_13,PAN,127.13323963473647,9.38866746868009
PAN_day_14,PAN,61.98952935995523,4.4045355183069965
PAN_day_15,PAN,79.49900126943943,4.796512026688793
PAN_day_16,PAN,21.92490363020439,1.5770372595284934
PAN_day_17,PAN,37.857797086911305,2.6839978845336216
PAN_day_18,PAN,28.72077122321492,2.40494827308536
PAN_day_19,PAN,12.857751832941107,0.9430147432696663
PAN_day_20,PAN,62.88151107930099,4.124113520349393
PAN_day_21,PAN,22.824766654520985,1.9153935860356777
PAN_day_22,PAN,66.34720358708924,4.09338375659105
PAN_day_23,PAN,22.333605320878032,1.5177957382301308
PAN_day_24,PAN,32.57540411298964,2.4008598921425177
PAN_day_25,PAN,17.793676064791942,1.2617815161546309
PAN_day_26,PAN,21.665100321436718,1.4416921932721807
PAN_day_27,PAN,26.55557271803637,2.13186167495035
PAN_day_28,PAN,27.822293823187003,2.239985417894583
PAN_day_29,PAN,112.10701534890485,7.237833061335275
PAN_day_30,PAN,36.85432461548214,3.2787956502165065
PAN_day_31,PAN,18.070054559777443,1.4380182757936297
PAN_day_32,PAN,17.947093608355733,1.2102236447821628
PAN_day_33,PAN,31.22667882976162,2.208549602124382
PAN_day_34,PAN,32.89041641157294,2.9476661274698874
PAN_day_35,PAN,73.77969122627569,6.809163972485528
PAN_day_36,PAN,217.06785674333022,18.780310533374347
PAN_day_37,PAN,76.32140568103256,7.202223179276795
PAN_day_38,PAN,176.9679491673775,12.210064394890873
PAN_day_39,PAN,27.008997972573894,1.8866557498807082
PAN_day_40,PAN,75.26068958966616,5.67954843087726
PAN_day_41,PAN,109.1235328441464,7.975045700759644
PAN_day_42,PAN,69.07346002244037,5.898656651841091
PAN_day_43,PAN,172.82671361212024,9.905563027361682
PAN_day_44,PAN,46.100665515844234,2.8278062597469233
PAN_day_45,PAN,47.82495387766988,3.4702779352795
PAN_day_46,PAN,38.525576478144146,2.5802208669818842
PAN_day_47,PAN,16.875546765808796,1.1251575073108826
PAN_day_48,PAN,81.34560558672639,5.549575705171116
PAN_day_49,PAN,39.96224883717863,3.6651947880961044
PAN_day_50,PAN,33.25973431047418,2.5999715825299727
PAN_day_51,PAN,18.035640022743852,1.3194492842770469
PAN_day_52,PAN,18.73654129981261,1.2438655501527154
PAN_day_53,PAN,34.94252557375469,2.439506808678935
PAN_day_54,PAN,37.20914463158443,2.967835951013274
PAN_day_55,PAN,21.998764460949435,1.6486887744182672
PAN_day_56,PAN,36.43470655392213,3.3608673558197735
PAN_day_57,PAN,49.64333450116104,3.236473748867783
PAN_day_58,PAN,26.56563463680567,1.8170573137021357
PAN_day_59,PAN,27.44988300932871,1.9006734152773592
PAN_day_60,PAN,27.87876619272722,1.997126928661561
PAN_day_61,PAN,20.688011576655537,1.223707942890473
PAN_day_62,PAN,39.70616892588921,2.6994155858416535
PAN_day_63,PAN,29.07621297616689,2.310891856337628
PAN_day_64,PAN,33.94294739922051,2.126751057676764
PAN_day_65,PAN,53.04650185885258,3.7629880298494576
PAN_day_66,PAN,36.819838570452305,2.23037141243011
PAN_day_67,PAN,29.548828565570926,2.012987255051724
PAN_day_68,PAN,14.277409966592923,0.985316989084348
PAN_day_69,PAN,66.85486555672918,5.086514050824395
PAN_day_70,PAN,27.841934766373544,2.8274546446547393
PAN_day_71,PAN,77.79296584215804,5.667844230636091
PAN_day_72,PAN,27.202566058975304,2.077601991065434
PAN_day_73,PAN,19.18543763066144,1.3767825641720453
PAN_day_74,PAN,20.05070144293585,1.5490966788323146
PAN_day_75,PAN,28.60374683552547,1.8671275973677108
PAN_day_76,PAN,31.286658541268313,2.2395040129664006
PAN_day_77,PAN,50.89912107095596,4.492646338511822
PAN_day_78,PAN,36.998588044162794,2.368647756767556
PAN_day_79,PAN,30.744098174080488,1.685090056530948
PAN_day_80,PAN,21.821279164374918,1.5516996233750364
PAN_day_81,PAN,117.07905346352877,7.800191833093257
PAN_day_82,PAN,232.00266393809918,19.519298756335456
PAN_day_83,PAN,110.72022462293378,9.189448610424877
PAN_day_84,PAN,39.11608416425397,3.4964020868355505
PAN_day_85,PAN,247.28677617039932,14.686335883761755
PAN_day_86,PAN,38.996837274963724,2.744607363263332
PAN_day_87,PAN,25.53331588084152,1.4418046769185575
PAN_day_88,PAN,22.443528630264446,1.6488448437295422
PAN_day_89,PAN,125.53958585253265,10.264905770477533
PAN_day_90,PAN,129.7512031739863,11.766944537876196
PAN_day_91,PAN,42.43251056688431,3.623455105990985
PAN_day_92,PAN,142.82745845009694,8.028649053080548
PAN_day_93,PAN,22.117209577705943,1.4049225915454835
PAN_day_94,PAN,28.29810748788396,1.9605910423039008
PAN_day_95,PAN,16.475071854408302,1.1661211071614852
PAN_day_96,PAN,64.54574962265139,4.2380026320340525
PAN_day_97,PAN,103.1690998712369,7.18610908852196
PAN_day_98,PAN,17.697688285338288,1.3401133901191473
PAN_day_99,PAN,53.50268017208344,3.0987177854817776
PAN_day_100,PAN,20.383752067292047,1.2009478038999084
PAN_day_101,PAN,35.67406761352239,1.943502152414375
PAN_day_102,PAN,23.243555815178812,1.2496065704500492
PAN_day_103,PAN,23.959552289144508,1.754124435533116
PAN_day_104,PAN,32.971623541444686,2.612252252029959
PAN_day_105,PAN,20.867979685253832,1.8569750698562977
PAN_day_106,PAN,50.5125456485936,3.2520739352977404
PAN_day_107,PAN,23.281954723078982,1.6221176790138194
PAN_day_108,PAN,30.04142668189627,2.1086615636940285
PAN_day_109,PAN,41.10589424675005,2.8384090526292103
PAN_day_110,PAN,184.21248526781056,13.964641968111485
PAN_day_111,PAN,18.586259853170652,1.5003788544303647
PAN_day_112,PAN,40.55765710296474,3.526520577554674
PAN_day_113,PAN,220.76198989973813,13.180113014316644
PAN_day_114,PAN,23.05439958545515,1.442247319431019
PAN_day_115,PAN,38.3793413489927,2.4659935399294795
PAN_day_116,PAN,20.968328724829263,1.4456295103946424
PAN_day_117,PAN,28.044486317188976,1.7035914619724295
PAN_day_118,PAN,58.05805566305664,4.052975108744094
PAN_day_119,PAN,36.558266079517956,2.8789957666341888
PAN_day_120,PAN,33.45873721425391,1.843361555508007
PAN_day_121,PAN,22.52887391727374,1.308104239817621
PAN_day_122,PAN,15.308790063663865,1.0855780547024652
PAN_day_123,PAN,24.331794441883705,1.558395644488989
PAN_day_124,PAN,28.68503225533457,1.8547049239777185
PAN_day_125,PAN,24.28920182473927,1.8120765085683346
PAN_day_126,PAN,47.61982772337328,4.431972691793312
PAN_day_127,PAN,41.456186102312685,2.8455701751129223
PAN_day_128,PAN,47.94938581631329,3.4617712364775475
PAN_day_129,PAN,32.516785230772236,2.2691325822617245
PAN_day_130,PAN,54.49178844137512,3.7025645159063916
PAN_day_131,PAN,121.29548374612924,8.203984130840803
PAN_day_132,PAN,81.56197367844999,5.677713467280541
PAN_day_133,PAN,35.374591266560955,2.853408249723009
PAN_day_134,PAN,32.09584685233823,2.2923937682372135
PAN_day_135,PAN,27.458318811465542,1.9980540410435028
PAN_day_136,PAN,14.069844365921387,0.8808957703166644
PAN_day_137,PAN,59.84487345136591,3.682237674315938
PAN_day_138,PAN,135.5737806966407,9.73030160734371
PAN_day_139,PAN,61.073008665704776,5.308973123825882
PAN_day_140,PAN,64.27943641043638,5.571400879209465
PAN_day_141,PAN,122.75439631225025,10.988800534508535
PAN_day_142,PAN,68.74859638691119,4.993173864673494
PAN_day_143,PAN,27.33856115659558,1.8707276689374714
PAN_day_144,PAN,64.60582635349151,4.368078418164375
PAN_day_145,PAN,93.13584849466753,6.754479565702303
PAN_day_146,PAN,32.18407174795475,2.7941281899868535
PAN_day_147,PAN,117.5510320231441,10.564140137730703
PAN_day_148,PAN,137.65446645622478,9.042222162133609
PAN_day_149,PAN,62.12498912544841,4.266608154939188
PAN_day_150,PAN,33.74032234601996,2.3219382307237355
PAN_day_151,PAN,49.39161982745234,2.9747094145956767
PAN_day_152,PAN,54.097662834112654,3.472745683567398
PAN_day_153,PAN,40.66465105058489,2.813380140437366
PAN_day_154,PAN,37.37251547257021,3.202460434167045
PAN_day_155,PAN,65.085428560252,3.7303837304229344
PAN_day_156,PAN,22.17123941384046,1.4813467616517828
PAN_day_157,PAN,42.90305002134657,2.4238960509700638
PAN_day_158,PAN,38.614892200160284,2.88280022071649
PAN_day_159,PAN,142.71890356483382,12.038559245197751
PAN_day_160,PAN,48.861835433064904,3.63575517982183
PAN_day_161,PAN,23.29961888277359,1.873319192685954
PAN_day_162,PAN,107.15292046910885,7.693834690139336
PAN_day_163,PAN,32.54888525918873,2.3246735327206456
PAN_day_164,PAN,69.08064305787535,5.077250238560073
PAN_day_165,PAN,46.36501040815064,3.5327021940160215
PAN_day_166,PAN,26.85317430080816,1.885736997048423
PAN_day_167,PAN,49.63294012904469,3.4427657345608735
PAN_day_168,PAN,25.977983092827852,1.9882281586146755
PAN_day_169,PAN,54.1507009001461,3.8887924307271677
PAN_day_170,PAN,32.776356298252566,2.4186269834701637
PAN_day_171,PAN,17.960578249367874,1.2165681512132058
PAN_day_172,PAN,26.90941577452492,1.8869676148654615
PAN_day_173,PAN,14.721756184725384,1.022987786389627
PAN_day_174,PAN,37.993991949374944,2.841133727844199
PAN_day_175,PAN,30.617812905657274,2.233768594672075
PAN_day_176,PAN,50.19000063282027,3.0768292959494152
PAN_day_177,PAN,57.474633925494345,3.933735759846951
PAN_day_178,PAN,39.31894917663745,3.008169884402352
PAN_day_179,PAN,39.27579510756276,2.6466370037179
PAN_day_180,PAN,74.10061829625927,5.692941923807549
PAN_day_181,PAN,27.321776511344076,2.2434063476439596
PAN_day_182,PAN,25.980923784047807,2.2520638882007624
PAN_day_183,PAN,53.13409647796397,3.369169450480078
PAN_day_184,PAN,33.32895855376748,2.246101873510083
PAN_day_185,PAN,42.10604746168696,2.700589994225797
PAN_day_186,PAN,17.77347987007843,1.25574155806718
PAN_day_187,PAN,28.90782666812888,1.7278884092755216
PAN_day_188,PAN,40.48079940559784,3.2523143308213744
PAN_day_189,PAN,27.809391571853322,2.567332340919358
PAN_day_190,PAN,30.76453042190659,2.159757831401046
PAN_day_191,PAN,30.227522210444537,2.5041984274943894
PAN_day_192,PAN,32.93462203871356,2.3053817030267663
PAN_day_193,PAN,28.917821520683113,2.050244707082851
PAN_day_194,PAN,86.39047931233027,5.680956067975576
PAN_day_195,PAN,36.96373133412896,2.711110829057893
PAN_day_196,PAN,34.93604296760248,2.6836075850282897
PAN_day_197,PAN,112.52510224877233,6.680598828918552
PAN_day_198,PAN,61.04668262804091,4.169368755909985
PAN_day_199,PAN,28.425884930427678,1.9601837223209098
PAN_day_200,PAN,23.833278441682097,1.4811894405411083
PAN_day_201,PAN,25.977761426747296,1.9378801974246862
PAN_day_202,PAN,50.522088107472015,4.208262303869096
PAN_day_203,PAN,22.0094480135331,1.8080735091612867
PAN_day_204,PAN,43.031614545848726,2.8028435434487315
PAN_day_205,PAN,24.833395835606474,1.7658941553654928
PAN_day_206,PAN,21.466199015448286,1.399699145111922
PAN_day_207,PAN,29.545922971022293,2.0529152121420715
PAN_day_208,PAN,19.86677392248381,1.4453308052841998
PAN_day_209,PAN,36.01395641998273,2.118277960206354
PAN_day_210,PAN,87.75854786253018,7.691461666921949
PAN_day_211,PAN,24.112453405622862,1.8530405443219706
PAN_day_212,PAN,30.34981033535603,2.311057701045635
PAN_day_213,PAN,17.381859323575913,1.070242891779683
PAN_day_214,PAN,25.502823528288,1.7587650941370003
PAN_day_215,PAN,92.31472349048435,6.738764341302496
PAN_day_216,PAN,15.365608888466909,1.1738358636895894
PAN_day_217,PAN,25.754020444121927,1.9978510862370034
PAN_day_218,PAN,77.56824964840911,5.2775613168675495
PAN_day_219,PAN,83.21923050343693,5.16208755949647
PAN_day_220,PAN,32.5550702877831,2.2438470175317975
PAN_day_221,PAN,71.6225544120967,5.493184031283057
PAN_day_222,PAN,75.40712263976901,5.505586455309258
PAN_day_223,PAN,48.28800808968602,3.2742739292832974
PAN_day_224,PAN,46.9120658213144,3.878931683841839
PAN_day_225,PAN,75.6664394130609,4.952080299868221
PAN_day_226,PAN,60.52681213566294,3.980803878467962
PAN_day_227,PAN,54.07439067563159,4.89304508871499
PAN_day_228,PAN,100.81320912953944,7.272524629133477
PAN_day_229,PAN,39.145284230117234,2.8190302669904894
PAN_day_230,PAN,26.724029470536138,2.048875840695521
PAN_day_231,PAN,21.222025325894716,1.6584869770017916
PAN_day_232,PAN,60.93000923289634,3.0283928745187834
PAN_day_233,PAN,21.158924786895486,1.2209307239256677
PAN_day_234,PAN,37.709892646282725,2.3638641202320176
PAN_day_235,PAN,37.49237732929852,2.701286443973382
PAN_day_236,PAN,50.14693310687106,3.40420027786194
PAN_day_237,PAN,30.495557236321343,1.9283705618365
PAN_day_238,PAN,44.11221913192914,4.043126992360901
PAN_day_239,PAN,44.96089799758417,2.7861685850875317
PAN_day_240,PAN,63.112697682300826,4.49299280652624
PAN_day_241,PAN,23.99499684504562,1.7449706163990855
PAN_day_242,PAN,43.61277822752084,3.084009794701718
PAN_day_243,PAN,34.281169570820275,2.165185681556936
PAN_day_244,PAN,39.561364001368176,3.162857705452346
PAN_day_245,PAN,35.723857684868676,2.743779212447246
PAN_day_246,PAN,69.30978495043406,4.222643548348943
PAN_day_247,PAN,29.351951377385742,1.7160577250559927
PAN_day_248,PAN,29.729198087969866,2.116412865259712
PAN_day_249,PAN,45.65700042006612,2.6576676002078266
PAN_day_250,PAN,22.064504635424438,1.4453520922125764
PAN_day_251,PAN,39.05813910077408,2.5596997666059376
PAN_day_252,PAN,71.33653658803635,4.947646664393801
PAN_day_253,PAN,58.35494454499267,3.481672829846092
PAN_day_254,PAN,41.57763350919577,2.6741540654946117
PAN_day_255,PAN,107.92118655671446,9.881845663656367
PAN_day_256,PAN,66.86667858928938,4.715662950873123
PAN_day_257,PAN,54.53297873143294,3.8623355696472106
PAN_day_258,PAN,42.3827988528365,3.5585406094235794
PAN_day_259,PAN,74.33672642359393,5.476704298202647
PAN_day_260,PAN,91.58050516404724,5.139737334333575
PAN_day_261,PAN,43.88571373847551,3.3423252732874644
PAN_day_262,PAN,53.6705456837943,3.400910077783212
PAN_day_263,PAN,32.10651371820835,2.287852177673467
PAN_day_264,PAN,55.94502846834708,4.017043410134173
PAN_day_265,PAN,35.83475289404828,2.31611078668605
PAN_day_266,PAN,47.06547295081343,3.6449475901814528
PAN_day_267,PAN,65.94519027227584,4.185777831680567
PAN_day_268,PAN,54.608224963976376,3.501135132940817
PAN_day_269,PAN,46.734306169584876,3.5743656694883987
PAN_day_270,PAN,36.92802464087516,2.706857054733978
PAN_day_271,PAN,21.909680594050954,1.3017682066167384
PAN_day_272,PAN,29.002745031964935,2.1871441489931076
PAN_day_273,PAN,33.738074086328396,2.6937457895174695
PAN_day_274,PAN,74.23971904989608,5.514739393924453
PAN_day_275,PAN,21.789634171072414,1.5080070150091833
PAN_day_276,PAN,55.02540962358135,3.6984466363744564
PAN_day_277,PAN,80.01812979261584,5.868982236611906
PAN_day_278,PAN,50.215152810278134,3.457522416447593
PAN_day_279,PAN,63.31633550771739,4.725037669023094
PAN_day_280,PAN,61.54477120430298,4.532032126648611
PAN_day_281,PAN,134.42926114937114,7.302525003193285
PAN_day_282,PAN,41.15722892091681,2.318491634669005
PAN_day_283,PAN,35.232019338912444,2.4111140505401942
PAN_day_284,PAN,42.729783099920475,2.3899232871308174
